pair,date,leg,entry,exit,reason,pips,atr_pips,dist_pips
USDJPY,2022-01-22,BUY,113.763667,113.661401,SL,-12.2266,48.092211,31.259937
USDJPY,2022-01-22,SELL,113.763667,113.970599,SL,-22.6933,48.092211,31.259937
USDJPY,2022-01-23,BUY,113.656,113.946271,TP,27.0271,44.657053,29.027085
USDJPY,2022-01-23,SELL,113.656,113.919271,SL,-28.3271,44.657053,29.027085
USDJPY,2022-01-24,BUY,113.739,113.696477,SL,-6.2523,42.695835,27.752293
USDJPY,2022-01-24,SELL,113.739,113.743523,SL,-2.4523,42.695835,27.752293
USDJPY,2022-01-25,BUY,113.858,113.712097,SL,-16.5903,44.13899,28.690343
USDJPY,2022-01-25,SELL,113.858,113.953903,SL,-11.5903,44.13899,28.690343
USDJPY,2022-01-26,BUY,113.904667,114.193734,TP,26.9067,44.471919,28.906747
USDJPY,2022-01-26,SELL,113.904667,114.148067,SL,-26.3401,44.471919,28.906747
USDJPY,2022-01-27,BUY,114.413,114.29073,SL,-14.227,48.195353,31.32698
USDJPY,2022-01-27,SELL,114.413,114.46327,SL,-7.027,48.195353,31.32698
USDJPY,2022-01-28,BUY,115.104333,114.852982,SL,-27.1352,52.002828,33.801838
USDJPY,2022-01-28,SELL,115.104333,114.766315,TP,31.8018,52.002828,33.801838
USDJPY,2022-01-29,BUY,115.329,115.24994,SL,-9.906,52.316912,34.005993
USDJPY,2022-01-29,SELL,115.329,115.55906,SL,-25.006,52.316912,34.005993
USDJPY,2022-01-30,BUY,115.181,115.49677,TP,29.577,48.57999,31.576993
USDJPY,2022-01-30,SELL,115.181,115.49677,SL,-33.577,48.57999,31.576993
USDJPY,2022-01-31,BUY,115.272333,115.574509,TP,28.2176,46.488562,30.217565
USDJPY,2022-01-31,SELL,115.272333,115.521176,SL,-26.8842,46.488562,30.217565
USDJPY,2022-02-01,BUY,115.211,115.07944,SL,-15.156,47.932236,31.155953
USDJPY,2022-02-01,SELL,115.211,115.17456,BOTH_SL,1.644,47.932236,31.155953
USDJPY,2022-02-02,BUY,114.83,115.148323,TP,29.8323,48.97279,31.832314
USDJPY,2022-02-02,SELL,114.83,115.050323,SL,-24.0323,48.97279,31.832314
USDJPY,2022-02-03,BUY,114.443667,114.769524,TP,30.5857,50.131877,32.58572
USDJPY,2022-02-03,SELL,114.443667,114.650857,SL,-22.7191,50.131877,32.58572
USDJPY,2022-02-04,BUY,114.756,114.508729,SL,-26.7271,51.272457,33.327097
USDJPY,2022-02-04,SELL,114.756,114.608,TIME_EXIT,12.8,51.272457,33.327097
USDJPY,2022-02-05,BUY,115.118333,114.914123,SL,-22.421,52.28871,33.987662
USDJPY,2022-02-05,SELL,115.118333,115.252877,SL,-15.4543,52.28871,33.987662
USDJPY,2022-02-06,BUY,115.154,115.0604,SL,-11.36,48.553802,31.559971
USDJPY,2022-02-06,SELL,115.154,115.2286,SL,-9.46,48.553802,31.559971
USDJPY,2022-02-07,BUY,115.233667,115.075143,SL,-17.8524,46.285674,30.085688
USDJPY,2022-02-07,SELL,115.233667,114.93281,TP,28.0857,46.285674,30.085688
USDJPY,2022-02-08,BUY,115.117333,115.418197,TP,28.0864,46.286697,30.086353
USDJPY,2022-02-08,SELL,115.117333,115.359864,SL,-26.253,46.286697,30.086353
USDJPY,2022-02-09,BUY,115.424333,115.568841,BOTH_SL,12.4508,47.409076,30.815899
USDJPY,2022-02-09,SELL,115.424333,115.628159,SL,-22.3826,47.409076,30.815899
USDJPY,2022-02-10,BUY,115.506333,115.577806,BOTH_SL,5.1473,46.029856,29.919406
USDJPY,2022-02-10,SELL,115.506333,115.780194,SL,-29.3861,46.029856,29.919406
USDJPY,2022-02-11,BUY,115.956333,115.850434,SL,-12.5899,48.856295,31.756592
USDJPY,2022-02-11,SELL,115.956333,115.596566,BOTH_SL,33.9767,48.856295,31.756592
USDJPY,2022-02-12,BUY,115.531333,115.245028,SL,-30.6305,53.687988,34.897192
USDJPY,2022-02-12,SELL,115.531333,115.182361,TP,32.8972,53.687988,34.897192
USDJPY,2022-02-13,BUY,115.411,115.269955,SL,-16.1045,49.853132,32.404536
USDJPY,2022-02-13,SELL,115.411,115.396045,BOTH_SL,-0.5045,49.853132,32.404536
USDJPY,2022-02-14,BUY,115.497,115.28024,SL,-23.676,48.270765,31.375997
USDJPY,2022-02-14,SELL,115.497,115.38576,BOTH_SL,9.124,48.270765,31.375997
USDJPY,2022-02-15,BUY,115.431333,115.756853,TP,30.552,50.079996,32.551998
USDJPY,2022-02-15,SELL,115.431333,115.58252,SL,-17.1187,50.079996,32.551998
USDJPY,2022-02-16,BUY,115.589667,115.448131,SL,-16.1535,50.902854,33.086855
USDJPY,2022-02-16,SELL,115.589667,115.445869,BOTH_SL,12.3798,50.902854,33.086855
USDJPY,2022-02-17,BUY,115.505,115.207733,SL,-31.7267,50.50265,32.826722
USDJPY,2022-02-17,SELL,115.505,115.443267,BOTH_SL,4.1733,50.50265,32.826722
USDJPY,2022-02-18,BUY,115.064333,114.935823,SL,-14.851,52.181032,33.917671
USDJPY,2022-02-18,SELL,115.064333,115.259177,SL,-21.4843,52.181032,33.917671
USDJPY,2022-02-19,BUY,115.024667,114.784418,SL,-26.0249,52.08953,33.858194
USDJPY,2022-02-19,SELL,115.024667,114.686085,TP,31.8582,52.08953,33.858194
USDJPY,2022-02-20,BUY,114.991,114.808602,SL,-20.2398,48.368849,31.439752
USDJPY,2022-02-20,SELL,114.991,114.676602,TP,29.4398,48.368849,31.439752
USDJPY,2022-02-21,BUY,114.963,114.822331,SL,-16.0669,46.256788,30.066912
USDJPY,2022-02-21,SELL,114.963,114.662331,TP,28.0669,46.256788,30.066912
USDJPY,2022-02-22,BUY,114.743,115.051211,TP,28.8211,47.417018,30.821062
USDJPY,2022-02-22,SELL,114.743,114.827211,SL,-10.4211,47.417018,30.821062
USDJPY,2022-02-23,BUY,114.953333,114.797237,SL,-17.6097,49.194374,31.976343
USDJPY,2022-02-23,SELL,114.953333,114.971763,SL,-3.843,49.194374,31.976343
USDJPY,2022-02-24,BUY,114.99,114.804941,SL,-20.5059,48.009061,31.20589
USDJPY,2022-02-24,SELL,114.99,114.964059,BOTH_SL,0.5941,48.009061,31.20589
USDJPY,2022-02-25,BUY,115.216333,115.565902,TP,32.9569,53.779843,34.956898
USDJPY,2022-02-25,SELL,115.216333,115.494569,SL,-29.8236,53.779843,34.956898
USDJPY,2022-02-26,BUY,115.468333,115.411893,SL,-7.644,54.32414,35.310691
USDJPY,2022-02-26,SELL,115.468333,115.501107,SL,-5.2774,54.32414,35.310691
USDJPY,2022-02-27,BUY,115.501,115.437115,SL,-8.3885,50.443844,32.788499
USDJPY,2022-02-27,SELL,115.501,115.475885,BOTH_SL,0.5115,50.443844,32.788499
USDJPY,2022-02-28,BUY,115.500333,115.356889,SL,-16.3444,51.247855,33.311106
USDJPY,2022-02-28,SELL,115.500333,115.167222,TP,31.3111,51.247855,33.311106
USDJPY,2022-03-01,BUY,115.211667,114.941147,SL,-29.052,53.515865,34.785312
USDJPY,2022-03-01,SELL,115.211667,114.863814,TP,32.7853,53.515865,34.785312
USDJPY,2022-03-02,BUY,114.942333,115.292779,TP,33.0446,53.914732,35.044576
USDJPY,2022-03-02,SELL,114.942333,115.141446,SL,-21.9112,53.914732,35.044576
USDJPY,2022-03-03,BUY,115.330667,115.189033,SL,-16.1634,56.456537,36.696749
USDJPY,2022-03-03,SELL,115.330667,115.162967,BOTH_SL,14.7699,56.456537,36.696749
USDJPY,2022-03-04,BUY,115.556333,115.428605,SL,-14.7728,55.445356,36.039481
USDJPY,2022-03-04,SELL,115.556333,115.739395,SL,-20.3061,55.445356,36.039481
USDJPY,2022-03-05,BUY,114.998,115.374763,TP,35.6763,57.963545,37.676304
USDJPY,2022-03-05,SELL,114.998,115.207763,SL,-22.9763,57.963545,37.676304
USDJPY,2022-03-06,BUY,114.789,115.138851,TP,32.9851,53.823291,34.985139
USDJPY,2022-03-06,SELL,114.789,115.138851,SL,-36.9851,53.823291,34.985139
USDJPY,2022-03-07,BUY,114.899667,115.232375,TP,31.2708,51.185913,33.270844
USDJPY,2022-03-07,SELL,114.899667,115.163708,SL,-28.4042,51.185913,33.270844
USDJPY,2022-03-09,BUY,115.611667,115.947817,TP,31.615,51.715405,33.615013
USDJPY,2022-03-09,SELL,115.611667,115.89015,SL,-29.8483,51.715405,33.615013
USDJPY,2022-03-13,BUY,117.224,117.557148,TP,31.3148,51.253503,33.314777
USDJPY,2022-03-13,SELL,117.224,117.557148,SL,-35.3148,51.253503,33.314777
USDJPY,2022-03-15,BUY,117.991,118.013309,BOTH_SL,0.2309,52.721643,34.269068
USDJPY,2022-03-15,SELL,117.991,118.185691,SL,-21.4691,52.721643,34.269068
USDJPY,2022-03-17,BUY,118.721333,118.541949,SL,-19.9384,57.23856,37.205064
USDJPY,2022-03-17,SELL,118.721333,118.737051,SL,-3.5717,57.23856,37.205064
USDJPY,2022-03-18,BUY,118.625,119.001072,TP,35.6072,57.857234,37.607202
USDJPY,2022-03-18,SELL,118.625,118.845072,SL,-24.0072,57.857234,37.607202
USDJPY,2022-03-19,BUY,118.994667,119.387055,TP,37.2388,60.367432,39.23883
USDJPY,2022-03-19,SELL,118.994667,119.371388,SL,-39.6722,60.367432,39.23883
USDJPY,2022-03-20,BUY,119.116,119.480361,TP,34.4361,56.055472,36.436057
USDJPY,2022-03-20,SELL,119.116,119.343361,SL,-24.7361,56.055472,36.436057
USDJPY,2022-03-21,BUY,119.182667,119.536184,TP,33.3517,54.387224,35.351696
USDJPY,2022-03-21,SELL,119.182667,119.456517,SL,-29.385,54.387224,35.351696
USDJPY,2022-03-23,BUY,120.776333,121.188667,TP,39.2333,63.435923,41.23335
USDJPY,2022-03-23,SELL,120.776333,121.003333,SL,-24.7,63.435923,41.23335
USDJPY,2022-03-24,BUY,121.018,121.435842,TP,39.7842,64.283357,41.784182
USDJPY,2022-03-24,SELL,121.018,121.367842,SL,-36.9842,64.283357,41.784182
USDJPY,2022-03-25,BUY,121.911,121.63515,SL,-29.585,70.284546,45.684955
USDJPY,2022-03-25,SELL,121.911,121.45415,TP,43.685,70.284546,45.684955
USDJPY,2022-03-26,BUY,121.844667,121.873043,BOTH_SL,0.8377,73.68565,47.895672
USDJPY,2022-03-26,SELL,121.844667,122.258957,SL,-43.429,73.68565,47.895672
USDJPY,2022-03-27,BUY,121.999,122.532254,BOTH_SL,51.3254,68.422389,44.474553
USDJPY,2022-03-27,SELL,121.999,122.427746,SL,-44.8746,68.422389,44.474553
USDJPY,2022-03-28,BUY,122.205333,122.546379,BOTH_SL,32.1046,66.249361,43.062085
USDJPY,2022-03-28,SELL,122.205333,122.571621,SL,-38.6288,66.249361,43.062085
USDJPY,2022-03-29,BUY,123.613333,123.763895,BOTH_SL,13.0562,82.63155,53.710507
USDJPY,2022-03-29,SELL,123.613333,123.845105,SL,-25.1772,82.63155,53.710507
USDJPY,2022-03-30,BUY,123.135,122.836406,SL,-31.8594,93.322153,60.6594
USDJPY,2022-03-30,SELL,123.135,123.406594,SL,-29.1594,93.322153,60.6594
USDJPY,2022-03-31,BUY,122.151,121.805373,SL,-36.5627,99.634857,64.762657
USDJPY,2022-03-31,SELL,122.151,121.503373,TP,62.7627,99.634857,64.762657
USDJPY,2022-04-01,BUY,121.825667,122.481448,TP,63.5782,100.88951,65.578181
USDJPY,2022-04-01,SELL,121.825667,122.397782,SL,-59.2115,100.88951,65.578181
USDJPY,2022-04-02,BUY,122.417333,123.086213,TP,64.888,102.904545,66.887954
USDJPY,2022-04-02,SELL,122.417333,122.93088,SL,-53.3546,102.904545,66.887954
USDJPY,2022-04-03,BUY,122.477,122.821898,BOTH_SL,32.4898,95.55422,62.110243
USDJPY,2022-04-03,SELL,122.477,122.883102,SL,-42.6102,95.55422,62.110243
USDJPY,2022-04-04,BUY,122.613333,122.854562,BOTH_SL,22.1229,90.528919,58.843797
USDJPY,2022-04-04,SELL,122.613333,122.850438,SL,-25.7105,90.528919,58.843797
USDJPY,2022-04-05,BUY,122.672667,122.864279,BOTH_SL,17.1612,89.033996,57.872097
USDJPY,2022-04-05,SELL,122.672667,122.948721,SL,-29.6054,89.033996,57.872097
USDJPY,2022-04-07,BUY,123.742,124.32662,TP,56.462,89.941558,58.462012
USDJPY,2022-04-07,SELL,123.742,124.17362,SL,-45.162,89.941558,58.462012
USDJPY,2022-04-08,BUY,123.931,124.509147,TP,55.8147,88.945732,57.814726
USDJPY,2022-04-08,SELL,123.931,124.241147,SL,-33.0147,88.945732,57.814726
USDJPY,2022-04-09,BUY,124.206,124.789883,TP,56.3883,89.82818,58.388317
USDJPY,2022-04-09,SELL,124.206,124.591883,SL,-40.5883,89.82818,58.388317
USDJPY,2022-04-10,BUY,124.279,124.821177,TP,52.2177,83.411881,54.217723
USDJPY,2022-04-10,SELL,124.279,124.550177,SL,-29.1177,83.411881,54.217723
USDJPY,2022-04-12,BUY,125.178333,125.732926,TP,53.4593,85.321979,55.459287
USDJPY,2022-04-12,SELL,125.178333,125.658593,SL,-50.026,85.321979,55.459287
USDJPY,2022-04-13,BUY,125.316,125.877222,TP,54.1222,86.341838,56.122195
USDJPY,2022-04-13,SELL,125.316,125.642222,SL,-34.6222,86.341838,56.122195
USDJPY,2022-04-14,BUY,125.673667,126.239651,TP,54.5985,87.074564,56.598466
USDJPY,2022-04-14,SELL,125.673667,126.037985,SL,-38.4318,87.074564,56.598466
USDJPY,2022-04-16,BUY,126.363,126.928623,TP,54.5623,87.018884,56.562275
USDJPY,2022-04-16,SELL,126.363,126.804623,SL,-46.1623,87.018884,56.562275
USDJPY,2022-04-17,BUY,126.352,126.264779,SL,-10.7221,80.803249,52.522112
USDJPY,2022-04-17,SELL,126.352,126.764221,SL,-43.2221,80.803249,52.522112
USDJPY,2022-04-18,BUY,126.558333,126.283909,SL,-29.4424,77.86016,50.609104
USDJPY,2022-04-18,SELL,126.558333,126.745091,SL,-20.6758,77.86016,50.609104
USDJPY,2022-04-20,BUY,128.573,128.585936,BOTH_SL,-0.7064,90.932995,59.106447
USDJPY,2022-04-20,SELL,128.573,129.134064,SL,-58.1064,90.932995,59.106447
USDJPY,2022-04-21,BUY,128.28,127.997758,SL,-30.2242,98.344924,63.924201
USDJPY,2022-04-21,SELL,128.28,128.600242,SL,-34.0242,98.344924,63.924201
USDJPY,2022-04-22,BUY,128.314,127.887447,SL,-44.6553,97.77743,63.555329
USDJPY,2022-04-22,SELL,128.314,128.369553,SL,-7.5553,97.77743,63.555329
USDJPY,2022-04-23,BUY,128.43,128.213097,SL,-23.6903,100.60047,65.390306
USDJPY,2022-04-23,SELL,128.43,128.259903,BOTH_SL,15.0097,100.60047,65.390306
USDJPY,2022-04-24,BUY,128.449,128.259804,SL,-20.9196,93.414722,60.71957
USDJPY,2022-04-24,SELL,128.449,128.487196,SL,-5.8196,93.414722,60.71957
USDJPY,2022-04-25,BUY,128.617667,128.281958,SL,-35.5709,90.006528,58.504243
USDJPY,2022-04-25,SELL,128.617667,128.032624,TP,56.5042,90.006528,58.504243
USDJPY,2022-04-26,BUY,128.053,127.595207,SL,-47.7793,93.198919,60.579297
USDJPY,2022-04-26,SELL,128.053,127.447207,TP,58.5793,93.198919,60.579297
USDJPY,2022-04-27,BUY,127.468667,128.089689,TP,60.1022,95.541853,62.102205
USDJPY,2022-04-27,SELL,127.468667,127.864022,SL,-41.5355,95.541853,62.102205
USDJPY,2022-04-28,BUY,128.091,128.099751,BOTH_SL,-1.1249,98.346007,63.924904
USDJPY,2022-04-28,SELL,128.091,128.603249,SL,-53.2249,98.346007,63.924904
USDJPY,2022-04-29,BUY,130.128,129.766676,SL,-38.1324,112.049863,72.832411
USDJPY,2022-04-29,SELL,130.128,130.187324,SL,-7.9324,112.049863,72.832411
USDJPY,2022-04-30,BUY,129.986333,129.729731,SL,-27.6602,114.810587,74.626882
USDJPY,2022-04-30,SELL,129.986333,130.356269,SL,-38.9935,114.810587,74.626882
USDJPY,2022-05-01,BUY,129.824,129.783036,SL,-6.0964,106.609831,69.29639
USDJPY,2022-05-01,SELL,129.824,130.302964,SL,-49.8964,106.609831,69.29639
USDJPY,2022-05-02,BUY,130.006333,129.805837,SL,-22.0496,103.101986,67.016291
USDJPY,2022-05-02,SELL,130.006333,130.280163,SL,-29.383,103.101986,67.016291
USDJPY,2022-05-03,BUY,130.062333,129.716499,SL,-36.5835,101.923273,66.250127
USDJPY,2022-05-03,SELL,130.062333,129.281501,BOTH_SL,76.0832,101.923273,66.250127
USDJPY,2022-05-04,BUY,130.036333,129.736427,SL,-31.9906,98.857325,64.257261
USDJPY,2022-05-04,SELL,130.036333,129.261573,BOTH_SL,75.4761,98.857325,64.257261
USDJPY,2022-05-05,BUY,129.409667,130.088056,TP,65.8389,104.367516,67.838885
USDJPY,2022-05-05,SELL,129.409667,129.914389,SL,-52.4722,104.367516,67.838885
USDJPY,2022-05-06,BUY,129.876,129.837217,SL,-5.8783,109.812693,71.378251
USDJPY,2022-05-06,SELL,129.876,130.506783,SL,-65.0783,109.812693,71.378251
USDJPY,2022-05-09,BUY,130.483667,130.160327,SL,-34.334,106.718929,69.367304
USDJPY,2022-05-09,SELL,130.483667,130.486673,SL,-2.3006,106.718929,69.367304
USDJPY,2022-05-10,BUY,130.611667,130.101582,SL,-53.0084,107.910434,70.141782
USDJPY,2022-05-10,SELL,130.611667,130.471418,BOTH_SL,12.0249,107.910434,70.141782
USDJPY,2022-05-11,BUY,130.236667,129.802491,SL,-45.4176,105.616832,68.650941
USDJPY,2022-05-11,SELL,130.236667,130.269509,SL,-5.2843,105.616832,68.650941
USDJPY,2022-05-13,BUY,128.675333,128.596162,SL,-9.9171,117.20584,76.183796
USDJPY,2022-05-13,SELL,128.675333,129.106838,SL,-45.1505,117.20584,76.183796
USDJPY,2022-05-14,BUY,128.993,128.854183,SL,-15.8817,116.741137,75.881739
USDJPY,2022-05-14,SELL,128.993,129.456817,SL,-48.3817,116.741137,75.881739
USDJPY,2022-05-15,BUY,129.182,128.934384,SL,-26.7616,108.402484,70.461615
USDJPY,2022-05-15,SELL,129.182,129.402616,SL,-24.0616,108.402484,70.461615
USDJPY,2022-05-16,BUY,129.362333,128.969949,SL,-41.2384,102.930878,66.905071
USDJPY,2022-05-16,SELL,129.362333,129.367051,SL,-2.4717,102.930878,66.905071
USDJPY,2022-05-17,BUY,129.095,129.759951,TP,64.4951,102.300101,66.495066
USDJPY,2022-05-17,SELL,129.095,129.490951,SL,-41.5951,102.300101,66.495066
USDJPY,2022-05-18,BUY,129.342667,128.799253,SL,-56.3414,101.807237,66.174704
USDJPY,2022-05-18,SELL,129.342667,128.68092,TP,64.1747,101.807237,66.174704
USDJPY,2022-05-19,BUY,128.432,128.255371,SL,-19.6629,105.635291,68.662939
USDJPY,2022-05-19,SELL,128.432,128.582629,SL,-17.0629,105.635291,68.662939
USDJPY,2022-05-20,BUY,127.938333,127.570366,SL,-38.7968,111.789913,72.663444
USDJPY,2022-05-20,SELL,127.938333,128.253634,SL,-33.5301,111.789913,72.663444
USDJPY,2022-05-21,BUY,127.865333,127.346518,SL,-53.8815,109.30492,71.048198
USDJPY,2022-05-21,SELL,127.865333,127.154851,TP,69.0482,109.30492,71.048198
USDJPY,2022-05-22,BUY,127.772,127.397267,SL,-39.4733,101.497425,65.973326
USDJPY,2022-05-22,SELL,127.772,127.809733,SL,-5.7733,101.497425,65.973326
USDJPY,2022-05-23,BUY,127.905333,127.328019,SL,-59.7314,96.304752,62.598089
USDJPY,2022-05-23,SELL,127.905333,127.279352,TP,60.5981,96.304752,62.598089
USDJPY,2022-05-24,BUY,127.640333,127.464403,SL,-19.593,95.168698,61.859654
USDJPY,2022-05-24,SELL,127.640333,127.098597,BOTH_SL,52.1737,95.168698,61.859654
USDJPY,2022-05-25,BUY,127.058667,126.925546,SL,-15.3121,100.68522,65.445393
USDJPY,2022-05-25,SELL,127.058667,127.443454,SL,-40.4787,100.68522,65.445393
USDJPY,2022-05-26,BUY,127.098333,126.775153,SL,-34.318,99.514847,64.684651
USDJPY,2022-05-26,SELL,127.098333,127.196847,SL,-11.8513,99.514847,64.684651
USDJPY,2022-05-27,BUY,127.077667,127.726131,TP,62.8465,99.763787,64.846461
USDJPY,2022-05-27,SELL,127.077667,127.324465,SL,-26.6798,99.763787,64.846461
USDJPY,2022-05-28,BUY,127.006,127.635028,TP,60.9028,96.773516,62.902785
USDJPY,2022-05-28,SELL,127.006,127.487028,SL,-50.1028,96.773516,62.902785
USDJPY,2022-05-29,BUY,127.087,127.671097,TP,56.4097,89.861122,58.409729
USDJPY,2022-05-29,SELL,127.087,127.442097,SL,-37.5097,89.861122,58.409729
USDJPY,2022-05-30,BUY,127.204667,127.762968,TP,53.8301,85.892471,55.830106
USDJPY,2022-05-30,SELL,127.204667,127.416301,SL,-23.1634,85.892471,55.830106
USDJPY,2022-06-02,BUY,129.698667,130.310238,TP,59.1572,94.087958,61.157173
USDJPY,2022-06-02,SELL,129.698667,130.121572,SL,-44.2905,94.087958,61.157173
USDJPY,2022-06-03,BUY,129.888,130.488759,TP,58.0759,92.424533,60.075946
USDJPY,2022-06-03,SELL,129.888,130.282759,SL,-41.4759,92.424533,60.075946
USDJPY,2022-06-04,BUY,130.481,131.099112,TP,59.8112,95.094209,61.811236
USDJPY,2022-06-04,SELL,130.481,131.047112,SL,-58.6112,95.094209,61.811236
USDJPY,2022-06-05,BUY,130.781,131.354961,TP,55.3961,88.301766,57.396148
USDJPY,2022-06-05,SELL,130.781,131.002961,SL,-24.1961,88.301766,57.396148
USDJPY,2022-06-06,BUY,130.807,131.353475,TP,52.6475,84.073068,54.647494
USDJPY,2022-06-06,SELL,130.807,130.975475,SL,-18.8475,84.073068,54.647494
USDJPY,2022-06-07,BUY,131.634333,132.107645,BOTH_SL,45.3311,91.439277,59.43553
USDJPY,2022-06-07,SELL,131.634333,132.086355,SL,-47.2022,91.439277,59.43553
USDJPY,2022-06-08,BUY,132.636,132.793988,BOTH_SL,13.7988,91.386472,59.401207
USDJPY,2022-06-08,SELL,132.636,132.905012,SL,-28.9012,91.386472,59.401207
USDJPY,2022-06-09,BUY,133.901,133.675242,SL,-24.5758,97.808867,63.575763
USDJPY,2022-06-09,SELL,133.901,133.265242,TP,61.5758,97.808867,63.575763
USDJPY,2022-06-10,BUY,134.042333,133.737907,SL,-32.4426,100.629662,65.40928
USDJPY,2022-06-10,SELL,134.042333,133.388241,TP,63.4093,100.629662,65.40928
USDJPY,2022-06-11,BUY,134.075333,133.842721,SL,-25.2612,101.427543,65.927903
USDJPY,2022-06-11,SELL,134.075333,134.249279,SL,-19.3946,101.427543,65.927903
USDJPY,2022-06-12,BUY,134.384,134.996188,TP,59.2188,94.182719,61.218767
USDJPY,2022-06-12,SELL,134.384,134.908188,SL,-54.4188,94.182719,61.218767
USDJPY,2022-06-13,BUY,134.644333,134.325819,SL,-33.8515,91.412525,59.418141
USDJPY,2022-06-13,SELL,134.644333,134.463181,BOTH_SL,16.1152,91.412525,59.418141
USDJPY,2022-06-14,BUY,134.340667,134.189696,SL,-17.0971,96.354487,62.630417
USDJPY,2022-06-14,SELL,134.340667,134.704304,SL,-38.3637,96.354487,62.630417
USDJPY,2022-06-15,BUY,134.909667,134.642714,SL,-28.6953,101.736309,66.128601
USDJPY,2022-06-15,SELL,134.909667,134.458286,BOTH_SL,43.1381,101.736309,66.128601
USDJPY,2022-06-16,BUY,134.285333,133.97747,SL,-32.7863,107.312287,69.752987
USDJPY,2022-06-16,SELL,134.285333,134.63953,SL,-37.4197,107.312287,69.752987
USDJPY,2022-06-17,BUY,132.860667,132.494512,SL,-38.6155,122.382838,79.548845
USDJPY,2022-06-17,SELL,132.860667,132.969488,SL,-12.8822,122.382838,79.548845
USDJPY,2022-06-19,BUY,134.878,134.614109,SL,-28.3891,127.060202,82.589132
