pair,date,ref_mode,leg_tag,side,size,entry,exit,reason,pips,weighted_pips,open_bar,close_bar
EURJPY,2018-06-16,pivot,BUY1,BUY,155.744681,128.299,127.698,SL,-61.1,-9516.0,116088,116164
EURJPY,2018-06-20,pivot,SELL1,SELL,130.0,127.571,129.715,TIME_EXIT,-215.4,-28002.0,116184,116615
EURJPY,2018-06-20,pivot,BUY1,BUY,85.548387,128.02800000000002,129.715,TIME_EXIT,167.7,14346.4645,116213,116615
EURJPY,2018-06-21,pivot,SELL1,SELL,130.0,127.788,127.095,TP,68.3,8879.0,116208,116217
EURJPY,2018-06-21,pivot,BUY1,BUY,136.6,127.735,127.095,SL,-65.0,-8879.0,116208,116217
EURJPY,2018-06-22,pivot,SELL1,SELL,130.0,127.597,130.44,TIME_EXIT,-285.3,-37089.0,116232,116663
EURJPY,2018-06-22,pivot,BUY1,BUY,91.045828,127.83200000000001,130.44,TIME_EXIT,259.8,23653.7062,116237,116663
EURJPY,2018-06-23,pivot,SELL1,SELL,130.0,128.212,127.57,TP,63.2,8216.0,116256,116305
EURJPY,2018-06-23,pivot,BUY1,BUY,98.042959,128.39800000000002,127.57,SL,-83.8,-8216.0,116323,116369
EURJPY,2018-06-26,pivot,SELL1,SELL,130.0,128.286,127.283,TP,99.3,12909.0,116328,116371
EURJPY,2018-06-26,pivot,BUY1,BUY,94.779736,128.63500000000002,131.269,TIME_EXIT,262.4,24870.2026,116402,116759
EURJPY,2018-06-27,pivot,SELL1,SELL,130.0,128.288,127.8,TP,47.8,6214.0,116352,116360
EURJPY,2018-06-27,pivot,BUY1,BUY,134.502165,128.252,127.8,SL,-46.2,-6214.0,116352,116360
EURJPY,2018-06-29,pivot,SELL1,SELL,130.0,127.763,130.922,SL,-316.9,-41197.0,116400,116704
EURJPY,2018-06-29,pivot,BUY1,BUY,134.611486,127.722,131.592,TIME_EXIT,386.0,51960.0338,116400,116831
EURJPY,2018-06-30,pivot,SELL1,SELL,130.0,129.28,131.701,TIME_EXIT,-243.1,-31603.0,116424,116855
EURJPY,2018-06-30,pivot,BUY1,BUY,129.504447,129.26600000000002,131.701,TIME_EXIT,242.5,31404.8285,116424,116855
EURJPY,2018-07-02,pivot,SELL1,SELL,130.0,129.318,129.086,TP,22.2,2886.0,116472,116476
EURJPY,2018-07-02,pivot,BUY1,BUY,384.8,129.151,129.086,SL,-7.5,-2886.0,116472,116476
EURJPY,2018-07-03,pivot,SELL1,SELL,130.0,129.079,130.602,TIME_EXIT,-153.3,-19929.0,116496,116927
EURJPY,2018-07-03,pivot,BUY1,BUY,95.06159,129.299,130.602,TIME_EXIT,129.3,12291.4636,116502,116927
EURJPY,2018-07-05,pivot,SELL1,SELL,130.0,128.849,131.964,SL,-312.5,-40625.0,116544,116846
EURJPY,2018-07-05,pivot,BUY1,BUY,160.727273,128.764,130.388,TIME_EXIT,161.4,25941.3818,116544,116975
EURJPY,2018-07-06,pivot,SELL1,SELL,130.0,129.274,130.34,TIME_EXIT,-107.6,-13988.0,116568,116999
EURJPY,2018-07-06,pivot,BUY1,BUY,103.607889,129.429,130.34,TIME_EXIT,90.1,9335.0708,116568,116999
EURJPY,2018-07-07,pivot,SELL1,SELL,130.0,129.715,130.022,TIME_EXIT,-31.7,-4121.0,116592,117023
EURJPY,2018-07-07,pivot,BUY1,BUY,112.504673,129.76700000000002,130.022,TIME_EXIT,24.5,2756.3645,116637,117023
EURJPY,2018-07-09,pivot,SELL1,SELL,130.0,129.784,129.59,TP,18.4,2392.0,116640,117038
EURJPY,2018-07-09,pivot,BUY1,BUY,427.142857,129.63600000000002,129.59,SL,-5.6,-2392.0,116640,117038
EURJPY,2018-07-10,pivot,SELL1,SELL,130.0,130.44,129.681,TP,74.9,9737.0,116664,117038
EURJPY,2018-07-10,pivot,BUY1,BUY,162.554257,130.27,129.681,SL,-59.9,-9737.0,116664,117038
EURJPY,2018-07-12,pivot,SELL1,SELL,130.0,130.743,129.909,TP,82.4,10712.0,116712,116985
EURJPY,2018-07-12,pivot,BUY1,BUY,124.703143,130.758,129.909,SL,-85.9,-10712.0,116712,116985
EURJPY,2018-07-13,pivot,SELL1,SELL,130.0,131.435,130.719,TP,70.6,9178.0,116736,116905
EURJPY,2018-07-13,pivot,BUY1,BUY,161.869489,131.276,130.719,SL,-56.7,-9178.0,116736,116905
EURJPY,2018-07-14,pivot,SELL1,SELL,130.0,131.269,130.807,TP,45.2,5876.0,116760,116897
EURJPY,2018-07-14,pivot,BUY1,BUY,110.037453,131.33100000000002,130.807,SL,-53.4,-5876.0,116807,116897
EURJPY,2018-07-16,pivot,SELL1,SELL,130.0,131.266,131.063,TP,19.3,2509.0,116808,116868
EURJPY,2018-07-16,pivot,BUY1,BUY,238.952381,131.15800000000002,131.063,SL,-10.5,-2509.0,116808,116868
EURJPY,2018-07-17,pivot,SELL1,SELL,130.0,131.592,131.259,TP,32.3,4199.0,116832,116864
EURJPY,2018-07-17,pivot,BUY1,BUY,170.691057,131.495,131.259,SL,-24.6,-4199.0,116832,116864
EURJPY,2018-07-19,pivot,SELL1,SELL,130.0,131.356,130.88,TP,46.6,6058.0,116880,116897
