date,net_pips
2016-02-19,95.38695705353797
2016-02-20,94.21567440685743
2016-02-22,82.60722946305543
2016-02-23,84.40928450140797
2016-02-24,88.110621322736
2016-03-01,-71.64729334421571
2016-04-06,74.23388098365444
2016-04-18,-57.059975063227796
2016-04-30,-81.15645638390652
2016-06-03,76.83162678494335
2016-06-04,-60.81901913210237
2016-06-11,81.29749772446837
2016-06-13,75.14759752773068
2016-06-15,83.0695917458504
2016-06-25,190.13997920973986
2016-09-21,67.14346150676585
2016-09-22,77.31707139913959
2017-02-07,69.70615479200626
2017-02-09,-54.57051083143318
2017-02-24,64.71459323254345
2017-02-25,-54.26399516610252
2017-03-24,-55.58186156353264
2017-03-27,63.16109249694131
2017-04-04,64.72056182605479
2017-04-08,70.86636350254929
2017-04-11,63.267733460313536
2017-04-12,67.21168107029223
2017-04-13,66.31091813669963
2017-04-14,66.29349541264895
2017-04-15,-53.20678243760659
2017-04-17,-49.375031795691825
2017-11-20,-49.701901852447804
2018-02-23,79.0024035755456
2018-03-01,76.45864580049613
2018-03-23,-67.6764488327999
2018-05-24,65.8408163761228
2018-05-25,68.57397234925651
2018-05-26,-57.57069453518204
2018-05-29,74.55194266105616
2018-05-30,-67.85567332932578
2018-06-19,76.87091332820353
2018-06-28,-61.39114440789177
2018-08-11,66.81784384838545
2018-08-16,-60.62329695502149
2018-10-25,75.98048238659538
2018-10-26,76.58537650183825
2018-11-21,-52.91949582410302
2018-11-28,-47.6263789410732
2018-12-05,-50.06609375258313
2018-12-22,61.16338849725531
2018-12-25,57.26791710221215
2019-01-01,57.53705565967857
2019-01-02,54.61683739827288
2019-01-03,-74.07631242733805
2019-01-25,-52.61019014896624
2019-02-07,55.56886033933972
2019-02-08,-45.01132881381358
2019-03-23,61.21272238993265
2019-04-26,45.13353737003649
2019-05-06,42.36141552623047
2019-05-08,49.473587877209525
2019-05-29,45.64852751661783
2019-06-01,-39.799687136692285
2019-06-18,41.586973465490985
2019-06-26,-36.74880412289758
2019-07-16,36.616300582902795
2019-07-17,37.71242196983928
2019-07-19,-30.512677837138312
2019-07-24,34.5343816152498
2019-08-02,49.440905501793054
2019-08-03,51.3239836802361
2019-08-24,59.72848815444161
2019-08-26,-45.44409928610895
2019-09-03,54.92644682073313
2019-09-04,-43.9624620148104
2019-09-25,58.55902653790446
2019-09-26,-45.582161812788
2020-01-27,-35.848638823719114
2020-01-28,-35.82445033631052
2020-02-11,-32.75469559069768
2020-02-13,43.077850108551786
2020-02-14,44.61593224365623
2020-02-15,43.710651369109655
2020-02-19,-31.653056293714087
2020-02-29,72.87281794671878
2020-03-09,75.01301419989284
2020-03-12,98.41455983861687
2020-03-13,-82.15039988472716
2020-03-18,127.66122618313796
2020-04-24,-58.35217948610227
2020-05-06,68.58982631449118
2020-05-07,-55.487018796065456
2020-09-22,63.09462994146935
2020-10-27,47.58362736400608
2020-10-29,53.367734818964664
2020-10-30,55.971325189037714
2020-10-31,-45.92880370645622
2020-11-06,-47.443680963814415
2023-12-08,110.42483771463958
2024-07-25,110.2840154786511
2024-08-01,143.39278036296344
2024-08-02,147.5935103370366
2024-08-03,149.2646881701054
2024-08-05,138.3994607181014
2024-09-05,129.2445893458014
2024-09-10,118.06234545124619
2024-09-11,121.99889220472835
2024-09-13,121.37388154387361
2024-09-24,-95.57489006209983
2024-09-25,-98.18954077195008
2024-11-30,114.49970282710547
2024-12-02,100.31802947847177
2024-12-03,107.78402737286592
2025-01-01,95.42389512914917
2025-01-03,-80.1289100346404
2025-01-10,94.06751997323875
2025-02-07,124.33488647468687
2025-02-08,-101.26991891049022
2025-02-28,110.65664860838547
2026-02-12,106.11647314846289
2026-02-13,-86.17176653461718
