pair,date,ref_mode,leg_tag,side,size,entry,exit,reason,pips,weighted_pips,open_bar,close_bar
USDJPY,2015-09-19,pivot,BUY1,BUY,100.0,119.948,120.611,TP,66.3,6630.0,106296,106359
USDJPY,2015-09-19,pivot,SELL1,SELL,130.0,119.948,119.054,TP,89.4,11622.0,106296,106620
USDJPY,2015-09-24,pivot,BUY1,BUY,100.0,120.225,119.624,SL,-60.1,-6010.0,106416,106426
USDJPY,2015-09-24,pivot,SELL1,SELL,130.0,120.225,119.624,TP,60.1,7813.0,106416,106426
USDJPY,2015-09-30,pivot,BUY1,BUY,100.0,119.879,119.248,BOTH_SL,-63.1,-6310.0,106560,106620
USDJPY,2015-09-30,pivot,SELL1,SELL,130.0,119.879,119.248,TP,63.1,8203.0,106560,106620
USDJPY,2015-10-03,pivot,BUY1,BUY,100.0,119.871,118.684,SL,-118.7,-11870.0,106632,106915
USDJPY,2015-10-03,pivot,SELL1,SELL,130.0,119.871,118.684,TP,118.7,15431.0,106632,106915
USDJPY,2015-10-17,pivot,BUY1,BUY,100.0,119.398,119.861,TP,46.3,4630.0,106968,107054
USDJPY,2015-10-17,pivot,SELL1,SELL,130.0,119.398,121.084,TIME_EXIT,-168.6,-21918.0,106968,107399
USDJPY,2015-10-29,pivot,BUY1,BUY,100.0,120.88,121.456,TP,57.6,5760.0,107256,107284
USDJPY,2015-10-29,pivot,SELL1,SELL,130.0,120.88,122.303,TIME_EXIT,-142.3,-18499.0,107256,107687
USDJPY,2015-11-19,pivot,BUY1,BUY,100.0,123.516,123.22,SL,-29.6,-2960.0,107760,107763
USDJPY,2015-11-19,pivot,SELL1,SELL,130.0,123.516,123.22,TP,29.6,3848.0,107760,107763
USDJPY,2015-11-26,pivot,BUY1,BUY,100.0,122.681,123.134,TP,45.3,4530.0,107928,108033
USDJPY,2015-11-26,pivot,SELL1,SELL,130.0,122.681,122.258,TP,42.3,5499.0,107928,108253
USDJPY,2015-12-05,pivot,BUY1,BUY,100.0,123.087,122.476,SL,-61.1,-6110.0,108144,108252
USDJPY,2015-12-05,pivot,SELL1,SELL,130.0,123.087,122.476,TP,61.1,7943.0,108144,108252
USDJPY,2015-12-15,pivot,BUY1,BUY,100.0,121.121,121.553,TP,43.2,4320.0,108384,108399
USDJPY,2015-12-15,pivot,SELL1,SELL,130.0,121.121,120.343,TP,77.8,10114.0,108384,108608
USDJPY,2015-12-22,pivot,BUY1,BUY,100.0,121.208,120.839,SL,-36.9,-3690.0,108552,108567
USDJPY,2015-12-22,pivot,SELL1,SELL,130.0,121.208,120.839,TP,36.9,4797.0,108552,108567
USDJPY,2015-12-23,pivot,BUY1,BUY,100.0,121.026,120.723,SL,-30.3,-3030.0,108576,108602
USDJPY,2015-12-23,pivot,SELL1,SELL,130.0,121.026,120.723,TP,30.3,3939.0,108576,108602
USDJPY,2016-01-12,pivot,BUY1,BUY,100.0,117.682,118.22500000000001,TP,54.3,5430.0,109056,109082
USDJPY,2016-01-12,pivot,SELL1,SELL,130.0,117.682,116.971,TP,71.1,9243.0,109056,109141
USDJPY,2016-01-13,pivot,BUY1,BUY,100.0,117.835,118.272,TP,43.7,4370.0,109080,109082
USDJPY,2016-01-13,pivot,SELL1,SELL,130.0,117.835,117.227,TP,60.8,7904.0,109080,109141
USDJPY,2016-01-21,pivot,BUY1,BUY,100.0,117.198,117.766,TP,56.8,5680.0,109272,109290
USDJPY,2016-01-21,pivot,SELL1,SELL,130.0,117.198,120.566,SL,-336.8,-43784.0,109272,109467
USDJPY,2016-01-27,pivot,BUY1,BUY,100.0,118.386,118.821,TP,43.5,4350.0,109416,109432
USDJPY,2016-01-27,pivot,SELL1,SELL,130.0,118.386,121.621,SL,-323.5,-42055.0,109416,109478
USDJPY,2016-01-30,pivot,BUY1,BUY,100.0,121.12,118.498,SL,-262.2,-26220.0,109488,109599
USDJPY,2016-01-30,pivot,SELL1,SELL,130.0,121.12,118.498,TP,262.2,34086.0,109488,109599
USDJPY,2016-02-10,pivot,BUY1,BUY,100.0,115.183,114.209,SL,-97.4,-9740.0,109752,109768
USDJPY,2016-02-10,pivot,SELL1,SELL,130.0,115.183,114.209,TP,97.4,12662.0,109752,109768
USDJPY,2016-02-12,pivot,BUY1,BUY,100.0,112.487,113.686,TP,119.9,11990.0,109800,109871
USDJPY,2016-02-12,pivot,SELL1,SELL,130.0,112.487,112.41,TIME_EXIT,7.7,1001.0,109800,110231
USDJPY,2016-02-13,pivot,BUY1,BUY,100.0,113.192,113.738,TP,54.6,5460.0,109824,109874
USDJPY,2016-02-13,pivot,SELL1,SELL,130.0,113.192,111.657,TP,153.5,19955.0,109824,110092
USDJPY,2016-02-16,pivot,BUY1,BUY,100.0,114.353,113.273,SL,-108.0,-10800.0,109896,109964
USDJPY,2016-02-16,pivot,SELL1,SELL,130.0,114.353,113.273,TP,108.0,14040.0,109896,109964
USDJPY,2016-02-18,pivot,BUY1,BUY,100.0,114.289,113.374,SL,-91.5,-9150.0,109944,109964
USDJPY,2016-02-18,pivot,SELL1,SELL,130.0,114.289,113.374,TP,91.5,11895.0,109944,109964
USDJPY,2016-02-23,pivot,BUY1,BUY,100.0,112.953,112.508,SL,-44.5,-4450.0,110064,110065
USDJPY,2016-02-23,pivot,SELL1,SELL,130.0,112.953,112.508,TP,44.5,5785.0,110064,110065
USDJPY,2016-03-02,pivot,BUY1,BUY,100.0,113.916,114.38300000000001,TP,46.7,4670.0,110256,110264
