date,entry_px,sl_px,tp_px,exit_px,exit_reason,sl_dist_pips,tp_dist_pips,atr_pips,net_pips,hold_hours
2003-08-18,134.15367,134.84937,133.24926,133.24926,TP,69.57,90.44,99.39,89.441,14.75
2003-08-19,133.36,134.07501,132.43049,132.43049,TP,71.5,92.95,102.14,91.9509,6.75
2003-08-20,132.21333,132.94827,131.25792,131.25792,TP,73.49,95.54,104.99,94.5416,10.5
2003-08-21,131.43667,132.19611,130.44939,130.44939,TP,75.94,98.73,108.49,97.7272,6.5
2003-08-22,129.4,130.26069,128.2811,128.2811,TP,86.07,111.89,122.96,110.8902,12.0
2003-08-23,128.00533,128.88905,126.8565,126.8565,TP,88.37,114.88,126.25,113.8831,71.0
2003-08-24,127.86,128.68349,126.78946,126.78946,TP,82.35,107.05,117.64,106.0541,47.0
2003-08-25,127.65,128.44767,126.61303,128.44767,SL,79.77,103.7,113.95,-80.7672,59.25
2003-08-26,127.35,128.1712,126.28245,128.1712,SL,82.12,106.76,117.31,-83.1196,33.0
2003-08-27,127.48667,128.31121,126.41477,128.31121,SL,82.45,107.19,117.79,-83.4539,7.5
2003-08-28,127.83333,128.67048,126.74505,126.74505,TP,83.71,108.83,119.59,107.8286,134.25
2003-08-29,127.57,128.41285,126.4743,128.41285,SL,84.28,109.57,120.41,-85.2847,19.75
2003-08-31,128.3,129.10867,127.24873,127.24873,TP,80.87,105.13,115.52,104.1266,54.5
2003-09-01,128.19333,128.96824,127.18596,127.18596,TP,77.49,100.74,110.7,99.7375,30.5
2003-09-02,127.93,128.70455,126.92308,126.92308,TP,77.46,100.69,110.65,99.692,8.0
2003-09-03,126.42,127.26173,125.32575,125.32575,TP,84.17,109.42,120.25,108.4247,1.0
2003-09-04,125.52667,126.36827,124.43258,126.36827,SL,84.16,109.41,120.23,-85.1605,1.75
2003-09-07,129.59,130.48531,128.4261,130.48531,SL,89.53,116.39,127.9,-90.5307,21.5
2003-09-08,130.21,131.09686,129.05709,129.05709,TP,88.69,115.29,126.69,114.2913,12.5
2003-09-09,129.51667,130.42218,128.3395,130.42218,SL,90.55,117.72,129.36,-91.551,16.25
2003-09-10,130.45333,131.41766,129.1997,131.41766,SL,96.43,125.36,137.76,-97.433,16.75
2003-09-11,130.83333,131.78978,129.58995,131.78978,SL,95.64,124.34,136.64,-96.645,6.0
2003-09-12,131.08667,132.0733,129.80405,132.0733,SL,98.66,128.26,140.95,-99.6632,13.5
2003-09-14,132.41,133.38031,131.1486,131.1486,TP,97.03,126.14,138.62,125.14,56.25
2003-09-15,132.21,133.1375,131.00425,131.00425,TP,92.75,120.57,132.5,119.575,32.25
2003-09-16,132.41667,133.32292,131.23854,131.23854,TP,90.62,117.81,129.46,116.8125,7.5
2003-09-17,130.61,131.60902,129.31128,129.31128,TP,99.9,129.87,142.72,128.8723,5.25
2003-09-18,130.55667,131.59783,129.20316,129.20316,TP,104.12,135.35,148.74,134.3507,30.0
2003-09-19,130.01,131.06579,128.63747,128.63747,TP,105.58,137.25,150.83,136.2528,69.75
2003-09-21,129.92,130.91304,128.62905,128.62905,TP,99.3,129.09,141.86,128.0947,21.75
2003-09-22,128.76667,129.78777,127.43923,127.43923,TP,102.11,132.74,145.87,131.7436,61.0
2003-09-23,128.51667,129.50584,127.23075,127.23075,TP,98.92,128.59,141.31,127.5919,146.75
2003-09-24,128.22,129.20101,126.94468,126.94468,TP,98.1,127.53,140.14,126.5318,126.0
2003-09-25,128.23,129.20694,126.95998,126.95998,TP,97.69,127.0,139.56,126.0024,102.75
2003-09-26,128.54333,129.50599,127.29188,127.29188,TP,96.27,125.15,137.52,124.1458,74.0
2003-09-27,128.28733,129.22388,127.06982,127.06982,TP,93.65,121.75,133.79,120.7513,55.25
2003-09-28,128.08,128.9535,126.94445,126.94445,TP,87.35,113.56,124.79,112.5553,31.5
2003-09-29,127.90667,128.73928,126.82427,128.73928,SL,83.26,108.24,118.94,-84.2609,16.0
2003-09-30,128.67,129.58864,127.47577,129.58864,SL,91.86,119.42,131.23,-92.8637,7.25
2003-10-01,129.50667,130.45269,128.27684,130.45269,SL,94.6,122.98,135.15,-95.602,13.75
2003-10-02,129.89,130.83095,128.66677,128.66677,TP,94.09,122.32,134.42,121.3231,36.25
2003-10-03,129.78667,130.7239,128.56826,128.56826,TP,93.72,121.84,133.89,120.8408,12.75
2003-10-04,128.72633,129.67267,127.49609,129.67267,SL,94.63,123.02,135.19,-95.6341,63.25
2003-10-05,128.36,129.24085,127.2149,129.24085,SL,88.08,114.51,125.84,-89.0845,37.25
2003-10-06,128.56333,129.40726,127.46623,129.40726,SL,84.39,109.71,120.56,-85.3928,13.0
2003-10-07,129.46667,130.35681,128.30948,128.30948,TP,89.01,115.72,127.16,114.7192,46.75
2003-10-08,129.39333,130.2984,128.21675,128.21675,TP,90.51,117.66,129.3,116.6585,36.5
2003-10-09,129.41,130.29592,128.25831,128.25831,TP,88.59,115.17,126.56,114.1693,12.5
2003-10-10,128.42,129.34664,127.21537,127.21537,TP,92.66,120.46,132.38,119.4629,8.25
2003-10-12,128.26,129.1301,127.12888,127.12888,TP,87.01,113.11,124.3,112.1125,31.25
2003-10-13,128.07667,128.90411,127.00099,127.00099,TP,82.74,107.57,118.21,106.568,8.25
2003-10-14,127.4,128.25384,126.29,128.25384,SL,85.38,111.0,121.98,-86.3843,9.75
2003-10-15,127.61667,128.50502,126.46181,128.50502,SL,88.84,115.49,126.91,-89.8354,133.5
2003-10-16,127.49,128.3584,126.36108,128.3584,SL,86.84,112.89,124.06,-87.84,107.75
2003-10-17,127.24333,128.09921,126.1307,128.09921,SL,85.59,111.26,122.27,-86.5872,82.0
2003-10-19,127.61,128.39575,126.58852,128.39575,SL,78.58,102.15,112.25,-79.5753,35.75
2003-10-20,127.49333,128.24896,126.51102,128.24896,SL,75.56,98.23,107.95,-76.5628,10.25
2003-10-21,128.11,128.88865,127.09775,128.88865,SL,77.87,101.23,111.24,-78.8655,50.5
2003-10-22,127.83667,128.6032,126.84017,128.6032,SL,76.65,99.65,109.51,-77.6536,15.5
2003-10-24,129.30667,130.10197,128.27278,128.27278,TP,79.53,103.39,113.61,102.3889,63.75
2003-10-25,129.03167,129.83056,127.99311,127.99311,TP,79.89,103.86,114.13,102.856,50.75
2003-10-26,128.67,129.41298,127.70413,127.70413,TP,74.3,96.59,106.14,95.5872,27.25
2003-10-27,128.415,129.13401,127.48029,127.48029,TP,71.9,93.47,102.72,92.4711,3.25
2003-10-28,127.62333,128.35148,126.67674,126.67674,TP,72.82,94.66,104.02,93.6596,5.25
2003-10-29,126.57333,127.31847,125.60465,127.31847,SL,74.51,96.87,106.45,-75.514,63.0
2003-10-30,126.31,127.03142,125.37216,127.03142,SL,72.14,93.78,103.06,-73.1416,12.5
2003-10-31,126.45333,127.18122,125.50708,127.18122,SL,72.79,94.63,103.98,-73.7886,14.0
2003-11-02,127.4,128.10608,126.4821,128.10608,SL,70.61,91.79,100.87,-71.608,35.0
2003-11-03,127.173,127.84815,126.29531,127.84815,SL,67.51,87.77,96.45,-68.5146,7.75
2003-11-04,127.29333,127.98475,126.39449,126.39449,TP,69.14,89.88,98.77,88.8848,2.0
2003-11-05,126.12333,126.82987,125.20484,125.20484,TP,70.65,91.85,100.93,90.8494,129.25
2003-11-06,125.72333,126.4324,124.80155,124.80155,TP,70.91,92.18,101.3,91.1788,106.0
2003-11-07,125.73,126.41792,124.8357,124.8357,TP,68.79,89.43,98.27,88.4296,82.0
2003-11-09,126.1,126.72658,125.28544,125.28544,TP,62.66,81.46,89.51,80.4559,33.25
2003-11-10,125.95,126.55023,125.1697,125.1697,TP,60.02,78.03,85.75,77.0296,9.5
2003-11-11,124.98333,125.65119,124.11512,125.65119,SL,66.79,86.82,95.41,-67.7854,26.75
2003-11-13,126.17333,126.88254,125.25136,126.88254,SL,70.92,92.2,101.32,-71.9211,12.5
2003-11-17,127.90133,128.54019,127.07082,128.54019,SL,63.89,83.05,91.27,-64.8858,21.75
2003-11-18,128.40667,129.07689,127.53537,129.07689,SL,67.02,87.13,95.75,-68.0225,18.25
2003-11-19,128.86333,129.56419,127.95223,129.56419,SL,70.09,91.11,100.12,-71.0852,1.5
2003-11-20,129.47667,130.21846,128.51234,128.51234,TP,74.18,96.43,105.97,95.4329,88.0
2003-11-21,129.80333,130.53814,128.84809,128.84809,TP,73.48,95.52,104.97,94.5248,81.75
2003-11-23,129.55,130.2393,128.65391,128.65391,TP,68.93,89.61,98.47,88.6086,11.75
2003-11-24,129.431,130.11046,128.5477,128.5477,TP,67.95,88.33,97.07,87.33,1.75
2003-11-25,129.03667,129.7396,128.12286,129.7396,SL,70.29,91.38,100.42,-71.2929,13.5
2003-11-26,129.11667,129.82639,128.19403,129.82639,SL,70.97,92.26,101.39,-71.9719,10.5
2003-11-27,129.73333,130.47336,128.7713,130.47336,SL,74.0,96.2,105.72,-75.0025,4.25
2003-11-30,131.47,132.15523,130.5792,132.15523,SL,68.52,89.08,97.89,-69.523,23.75
2003-12-01,131.82967,132.5105,130.94458,130.94458,TP,68.08,88.51,97.26,87.5086,5.0
2003-12-02,131.12,131.8437,130.17918,131.8437,SL,72.37,94.08,103.39,-73.3704,15.5
2003-12-03,131.29333,132.03784,130.32547,130.32547,TP,74.45,96.79,106.36,95.7864,28.0
2003-12-04,131.12667,131.8655,130.16619,131.8655,SL,73.88,96.05,105.55,-74.8832,151.5
2003-12-05,130.82,131.56406,129.85272,131.56406,SL,74.41,96.73,106.29,-75.4058,105.0
2003-12-07,130.94,131.6136,130.06433,131.6136,SL,67.36,87.57,96.23,-68.3596,38.5
2003-12-08,130.941,131.58508,130.10369,131.58508,SL,64.41,83.73,92.01,-65.4082,33.0
2003-12-09,131.13667,131.77174,130.31107,131.77174,SL,63.51,82.56,90.73,-64.5076,31.5
2003-12-10,131.17,131.80971,130.33837,131.80971,SL,63.97,83.16,91.39,-64.9713,7.5
2003-12-11,131.86,132.55052,130.96232,132.55052,SL,69.05,89.77,98.65,-70.052,110.5
2003-12-12,131.8,132.4942,130.89754,132.4942,SL,69.42,90.25,99.17,-70.4197,16.5
2003-12-14,132.4,133.0385,131.56995,131.56995,TP,63.85,83.0,91.21,82.0045,22.0
2003-12-15,131.77967,132.43211,130.9315,132.43211,SL,65.24,84.82,93.21,-66.2439,14.25
2003-12-16,132.31333,132.98117,131.44515,132.98117,SL,66.78,86.82,95.41,-67.7837,15.5
2003-12-17,132.60333,133.26597,131.74191,133.26597,SL,66.26,86.14,94.66,-67.2634,18.75
2003-12-19,133.5,134.17085,132.62789,134.17085,SL,67.09,87.21,95.84,-68.0853,281.0
2003-12-20,133.48,134.13693,132.62598,134.13693,SL,65.69,85.4,93.85,-66.6935,257.5
2003-12-21,133.36,133.97001,132.56699,133.97001,SL,61.0,79.3,87.14,-62.0011,231.5
2003-12-22,133.36567,133.95806,132.59556,133.95806,SL,59.24,77.01,84.63,-60.2389,207.5
2003-12-23,133.36667,133.94824,132.61062,133.94824,SL,58.16,75.6,83.08,-59.1575,183.5
2003-12-24,133.18,133.74353,132.44741,133.74353,SL,56.35,73.26,80.5,-57.3534,17.25
2003-12-25,133.47,134.03078,132.74098,134.03078,SL,56.08,72.9,80.11,-57.0782,134.75
2003-12-26,133.47,134.01323,132.76381,134.01323,SL,54.32,70.62,77.6,-55.3226,111.75
2003-12-28,133.53,134.03043,132.87944,134.03043,SL,50.04,65.06,71.49,-51.0429,64.0
2003-12-29,133.395,133.87888,132.76595,133.87888,SL,48.39,62.9,69.13,-49.3884,39.0
2003-12-30,133.49333,133.98015,132.86047,133.98015,SL,48.68,63.29,69.55,-49.6821,14.75
2004-01-01,134.76667,135.29743,134.07668,134.07668,TP,53.08,69.0,75.82,67.9987,0.5
2004-01-02,134.77,135.33685,134.0331,134.0331,TP,56.68,73.69,80.98,72.6902,7.5
2004-01-04,134.69,135.23076,133.98701,135.23076,SL,54.08,70.3,77.25,-55.0762,23.5
2004-01-05,134.98133,135.51502,134.28754,134.28754,TP,53.37,69.38,76.24,68.3791,10.0
2004-01-06,134.94333,135.5134,134.20225,135.5134,SL,57.01,74.11,81.44,-58.0065,11.0
2004-01-07,135.18333,135.79168,134.39248,134.39248,TP,60.83,79.09,86.91,78.085,8.5
2004-01-08,134.51667,135.14906,133.69456,133.69456,TP,63.24,82.21,90.34,81.2111,1.75
2004-01-12,136.975,137.66472,136.07837,136.07837,TP,68.97,89.66,98.53,88.6633,18.0
2004-01-13,136.25333,136.97279,135.31805,135.31805,TP,71.95,93.53,102.78,92.5288,16.75
2004-01-14,135.69,136.41456,134.74807,134.74807,TP,72.46,94.19,103.51,93.1932,8.0
2004-01-15,134.75,135.51431,133.7564,133.7564,TP,76.43,99.36,109.19,98.3601,14.25
2004-01-16,133.96667,134.73738,132.96474,132.96474,TP,77.07,100.19,110.1,99.1929,7.0
2004-01-17,132.58667,133.42033,131.5029,133.42033,SL,83.37,108.38,119.09,-84.3664,79.0
2004-01-18,132.2,132.97412,131.19365,132.97412,SL,77.41,100.64,110.59,-78.4116,40.25
2004-01-19,132.03567,132.78304,131.06408,132.78304,SL,74.74,97.16,106.77,-75.7372,9.0
2004-01-22,135.02667,135.85495,133.9499,133.9499,TP,82.83,107.68,118.33,106.6762,40.25
2004-01-23,135.02,135.84662,133.9454,133.9454,TP,82.66,107.46,118.09,106.46,16.25
2004-01-24,134.35667,135.22474,133.22817,133.22817,TP,86.81,112.85,124.01,111.8493,55.25
2004-01-25,134.24,135.04607,133.19211,133.19211,TP,80.61,104.79,115.15,103.7887,9.25
2004-01-26,134.043,134.81539,133.03889,133.03889,TP,77.24,100.41,110.34,99.4108,7.25
2004-01-27,133.14,133.94372,132.09516,132.09516,TP,80.37,104.48,114.82,103.4836,1.5
2004-01-28,133.02,133.85531,131.9341,131.9341,TP,83.53,108.59,119.33,107.5905,9.75
2004-01-29,132.64,133.53915,131.47111,131.47111,TP,89.91,116.89,128.45,115.889,14.25
2004-01-30,131.74667,132.67209,130.54362,132.67209,SL,92.54,120.3,132.2,-93.5421,107.0
2004-02-01,131.83,132.69294,130.70818,132.69294,SL,86.29,112.18,123.28,-87.294,37.0
2004-02-02,131.75767,132.57807,130.69114,132.57807,SL,82.04,106.65,117.2,-83.0401,35.0
2004-02-03,131.32333,132.14563,130.25434,132.14563,SL,82.23,106.9,117.47,-83.2301,7.75
2004-02-04,132.11667,132.98423,130.98883,132.98423,SL,86.76,112.78,123.94,-87.7565,37.75
2004-02-05,132.16333,133.00493,131.06926,133.00493,SL,84.16,109.41,120.23,-85.1596,14.25
2004-02-06,132.68667,133.52915,131.59144,133.52915,SL,84.25,109.52,120.35,-85.2482,8.5
2004-02-08,134.09,134.89768,133.04002,134.89768,SL,80.77,105.0,115.38,-81.7676,33.0
2004-02-09,133.60533,134.40307,132.56828,134.40307,SL,79.77,103.71,113.96,-80.7735,2.25
2004-02-10,134.24,135.05375,133.18212,135.05375,SL,81.38,105.79,116.25,-82.3754,40.75
2004-02-11,134.13,134.94013,133.07683,134.94013,SL,81.01,105.32,115.73,-82.0129,16.5
2004-02-13,135.01667,135.83484,133.95304,135.83484,SL,81.82,106.36,116.88,-82.8172,107.25
2004-02-14,134.75,135.59173,133.65575,135.59173,SL,84.17,109.43,120.25,-85.1731,79.25
2004-02-15,134.23,135.01161,133.21391,135.01161,SL,78.16,101.61,111.66,-79.1608,28.75
2004-02-16,134.27467,135.0131,133.31471,135.0131,SL,73.84,96.0,105.49,-74.8429,27.0
2004-02-18,135.44667,136.19605,134.47247,136.19605,SL,74.94,97.42,107.05,-75.9385,20.5
2004-02-19,135.66,136.42136,134.67024,136.42136,SL,76.14,98.98,108.77,-77.1357,23.25
2004-02-20,136.05667,136.83164,135.0492,136.83164,SL,77.5,100.75,110.71,-78.4975,6.25
2004-02-22,136.67,137.3944,135.72828,135.72828,TP,72.44,94.17,103.49,93.1715,31.25
2004-02-23,136.15533,136.86929,135.22719,136.86929,SL,71.4,92.81,101.99,-72.3954,39.25
2004-02-24,136.02333,136.73679,135.09584,136.73679,SL,71.35,92.75,101.92,-72.3457,11.25
2004-02-25,136.82333,137.56333,135.86134,135.86134,TP,74.0,96.2,105.71,95.1995,14.75
2004-02-26,136.58,137.35164,135.57687,135.57687,TP,77.16,100.31,110.23,99.3131,31.0
2004-02-27,136.24333,137.00386,135.25465,135.25465,TP,76.05,98.87,108.65,97.8679,9.5
2004-02-29,136.31,137.04422,135.35551,135.35551,TP,73.42,95.45,104.89,94.4487,39.75
2004-03-01,136.44067,137.15834,135.50769,135.50769,TP,71.77,93.3,102.53,92.2979,7.0
2004-03-02,135.97667,136.72908,134.99853,134.99853,TP,75.24,97.81,107.49,96.8138,16.0
2004-03-03,134.91333,135.7045,133.88481,133.88481,TP,79.12,102.85,113.02,101.8521,4.5
2004-03-04,133.87,134.69316,132.7999,134.69316,SL,82.32,107.01,117.59,-83.3158,7.5
2004-03-07,138.51,139.43122,137.31241,137.31241,TP,92.12,119.76,131.6,118.7588,65.75
2004-03-08,138.632,139.50417,137.49818,137.49818,TP,87.22,113.38,124.6,112.3821,41.75
2004-03-09,138.30333,139.18471,137.15755,137.15755,TP,88.14,114.58,125.91,113.5784,18.0
2004-03-10,137.56,138.47442,136.37126,136.37126,TP,91.44,118.87,130.63,117.8742,12.0
2004-03-11,136.08333,137.03793,134.84235,134.84235,TP,95.46,124.1,136.37,123.0982,4.5
2004-03-12,136.21,137.23842,134.87306,134.87306,TP,102.84,133.69,146.92,132.6941,12.25
2004-03-13,135.67333,136.73429,134.29409,134.29409,TP,106.1,137.92,151.57,136.9245,65.75
2004-03-14,135.32,136.30517,134.03927,136.30517,SL,98.52,128.07,140.74,-99.5175,11.0
2004-03-15,135.101,136.05401,133.86209,133.86209,TP,95.3,123.89,136.14,122.8907,23.5
2004-03-16,135.27,136.27143,133.96814,133.96814,TP,100.14,130.19,143.06,129.1863,16.0
2004-03-17,133.91667,134.96057,132.55959,132.55959,TP,104.39,135.71,149.13,134.7073,5.75
2004-03-18,132.54667,133.6145,131.15848,131.15848,TP,106.78,138.82,152.55,137.8189,4.75
2004-03-19,131.9,132.99156,130.48097,130.48097,TP,109.16,141.9,155.94,140.9033,118.5
2004-03-20,131.66667,132.79426,130.20079,130.20079,TP,112.76,146.59,161.08,145.5873,106.5
2004-03-22,131.17233,132.15445,129.89559,132.15445,SL,98.21,127.67,140.3,-99.2113,10.75
2004-03-23,131.79333,132.7838,130.50573,130.50573,TP,99.05,128.76,141.49,127.7601,32.5
2004-03-24,131.58,132.55321,130.31482,130.31482,TP,97.32,126.52,139.03,125.5179,7.75
2004-03-25,129.96333,131.04703,128.55452,128.55452,TP,108.37,140.88,154.81,139.8809,0.5
2004-03-26,128.76,129.82379,127.37707,127.37707,TP,106.38,138.29,151.97,137.293,78.25
2004-03-28,128.56,129.54271,127.28247,127.28247,TP,98.27,127.75,140.39,126.7528,8.25
2004-03-29,128.03633,129.00325,126.77934,129.00325,SL,96.69,125.7,138.13,-97.692,31.5
2004-03-31,128.97333,129.95791,127.69338,127.69338,TP,98.46,128.0,140.65,126.9953,2.25
2004-04-01,127.82,128.86125,126.46637,126.46637,TP,104.13,135.36,148.75,134.3627,40.5
2004-04-02,128.10333,129.12821,126.77099,126.77099,TP,102.49,133.23,146.41,132.234,2.0
2004-04-03,127.29,128.37217,125.88318,125.88318,TP,108.22,140.68,154.6,139.6823,60.75
2004-04-04,126.76,127.76487,125.45366,127.76487,SL,100.49,130.63,143.55,-101.4873,52.25
2004-04-05,126.36333,127.33693,125.09766,127.33693,SL,97.36,126.57,139.09,-98.3597,28.25
2004-04-06,126.40667,127.37772,125.1443,127.37772,SL,97.11,126.24,138.72,-98.1054,4.25
2004-04-07,127.76333,128.79553,126.42148,128.79553,SL,103.22,134.19,147.46,-104.2193,23.25
2004-04-08,127.94333,128.9653,126.61478,128.9653,SL,102.2,132.86,145.99,-103.1965,11.75
2004-04-09,128.65333,129.6748,127.32543,127.32543,TP,102.15,132.79,145.92,131.7908,86.5
2004-04-11,128.52,129.45697,127.30194,127.30194,TP,93.7,121.81,133.85,120.806,39.75
2004-04-12,128.44667,129.34471,127.27921,127.27921,TP,89.8,116.75,128.29,115.7456,15.75
2004-04-13,127.57333,128.49673,126.37292,126.37292,TP,92.34,120.04,131.91,119.0416,7.0
2004-04-14,127.19,128.11694,125.98498,128.11694,SL,92.69,120.5,132.42,-93.694,6.0
2004-04-16,129.71667,130.72206,128.40966,128.40966,TP,100.54,130.7,143.63,129.701,105.0
2004-04-17,129.49533,130.50201,128.18665,130.50201,SL,100.67,130.87,143.81,-101.6679,62.75
2004-04-18,129.36,130.30287,128.13427,130.30287,SL,94.29,122.57,134.7,-95.2873,33.25
2004-04-19,129.39,130.28802,128.22257,130.28802,SL,89.8,116.74,128.29,-90.8025,9.25
2004-04-20,130.10333,131.00571,128.93024,128.93024,TP,90.24,117.31,128.91,116.3094,5.0
2004-04-21,129.31333,130.26726,128.07323,130.26726,SL,95.39,124.01,136.27,-96.3924,37.75
2004-04-22,129.19333,130.15562,127.94236,130.15562,SL,96.23,125.1,137.47,-97.2287,11.25
2004-04-23,130.21667,131.21372,128.9205,128.9205,TP,99.71,129.62,142.44,128.6168,12.0
2004-04-24,129.52567,130.5507,128.19312,128.19312,TP,102.5,133.25,146.43,132.2544,50.75
2004-04-25,129.04,129.99527,127.79815,129.99527,SL,95.53,124.18,136.47,-96.5267,59.0
2004-04-26,128.82,129.73103,127.63566,129.73103,SL,91.1,118.43,130.15,-92.1034,34.0
2004-04-27,128.76667,129.66513,127.59867,129.66513,SL,89.85,116.8,128.35,-90.846,9.0
2004-04-28,129.97333,130.93712,128.72041,130.93712,SL,96.38,125.29,137.68,-97.3785,30.75
2004-04-29,130.16,131.11494,128.91857,131.11494,SL,95.49,124.14,136.42,-96.4943,12.25
2004-05-02,132.38,133.2662,131.22794,133.2662,SL,88.62,115.21,126.6,-89.62,106.25
2004-05-03,132.31667,133.15707,131.22415,133.15707,SL,84.04,109.25,120.06,-85.04,82.0
2004-05-04,131.77,132.60387,130.68597,132.60387,SL,83.39,108.4,119.12,-84.3871,8.5
2004-05-05,132.31,133.16081,131.20395,133.16081,SL,85.08,110.61,121.54,-86.0809,23.0
2004-05-06,132.18667,133.0482,131.06667,133.0482,SL,86.15,112.0,123.08,-87.1537,10.0
2004-05-07,132.63667,133.50217,131.51152,133.50217,SL,86.55,112.51,123.64,-87.5498,9.25
2004-05-09,133.46,134.27444,132.40122,134.27444,SL,81.44,105.88,116.35,-82.4443,32.25
2004-05-10,133.69667,134.49794,132.65502,134.49794,SL,80.13,104.16,114.47,-81.1269,11.25
2004-05-11,134.37,135.22254,133.2617,133.2617,TP,85.25,110.83,121.79,109.8296,24.0
2004-05-12,134.35,135.18964,133.25847,135.18964,SL,83.96,109.15,119.95,-84.964,25.25
2004-05-14,135.15667,136.03639,134.01302,136.03639,SL,87.97,114.36,125.68,-88.9725,70.75
2004-05-16,135.53,136.34777,134.4669,136.34777,SL,81.78,106.31,116.82,-82.7767,31.25
2004-05-17,135.94333,136.73769,134.91067,136.73769,SL,79.44,103.27,113.48,-80.4355,7.75
2004-05-18,136.77333,137.63745,135.64998,135.64998,TP,86.41,112.34,123.45,111.335,23.5
2004-05-19,136.40333,137.29173,135.24842,135.24842,TP,88.84,115.49,126.91,114.4911,8.0
2004-05-20,135.74333,136.63227,134.58772,134.58772,TP,88.89,115.56,126.99,114.5617,11.0
2004-05-21,135.16333,136.08177,133.96936,136.08177,SL,91.84,119.4,131.21,-92.8441,101.75
2004-05-23,134.72,135.56594,133.62028,135.56594,SL,84.59,109.97,120.85,-85.5935,41.0
2004-05-24,134.66333,135.48384,133.59667,135.48384,SL,82.05,106.67,117.22,-83.0511,16.75
2004-05-25,135.25667,136.10007,134.16024,136.10007,SL,84.34,109.64,120.49,-85.3403,47.0
2004-05-26,135.62,136.46316,134.52389,134.52389,TP,84.32,109.61,120.45,108.6108,63.25
2004-05-27,135.24,136.06393,134.16889,136.06393,SL,82.39,107.11,117.7,-83.3934,14.0
2004-05-28,135.9,136.72358,134.82934,134.82934,TP,82.36,107.07,117.65,106.0657,15.0
2004-05-29,134.98833,135.85119,133.86662,133.86662,TP,86.29,112.17,123.26,111.1711,49.75
2004-05-30,134.72,135.52647,133.67159,133.67159,TP,80.65,104.84,115.21,103.8414,28.5
2004-05-31,134.97767,135.75258,133.97027,133.97027,TP,77.49,100.74,110.7,99.7392,1.75
2004-06-01,133.85333,134.6754,132.78465,134.6754,SL,82.21,106.87,117.44,-83.2066,15.25
2004-06-02,134.79,135.66035,133.65855,135.66035,SL,87.03,113.15,124.34,-88.0347,17.75
2004-06-03,134.82,135.72518,133.64327,135.72518,SL,90.52,117.67,129.31,-91.5179,10.0
2004-06-04,135.33667,136.29119,134.09579,136.29119,SL,95.45,124.09,136.36,-96.4524,8.5
2004-06-06,136.61,137.50122,135.45142,135.45142,TP,89.12,115.86,127.32,114.858,30.5
2004-06-07,136.48667,137.34122,135.37574,135.37574,TP,85.46,111.09,122.08,110.0924,8.5
2004-06-08,135.44,136.32852,134.28493,134.28493,TP,88.85,115.51,126.93,114.5072,22.25
2004-06-09,134.59333,135.48789,133.43042,133.43042,TP,89.46,116.29,127.79,115.2917,4.75
2004-06-10,133.13667,134.09482,131.89106,131.89106,TP,95.82,124.56,136.88,123.5602,11.75
2004-06-11,132.30667,133.27138,131.05254,133.27138,SL,96.47,125.41,137.82,-97.4715,81.75
2004-06-12,132.21267,133.13787,131.0099,133.13787,SL,92.52,120.28,132.17,-93.5207,57.75
2004-06-13,132.21,133.06972,131.09236,133.06972,SL,85.97,111.76,122.82,-86.9721,33.75
2004-06-14,132.05,132.88181,130.96864,132.88181,SL,83.18,108.14,118.83,-84.1812,6.0
2004-06-15,133.45667,134.36556,132.2751,132.2751,TP,90.89,118.16,129.84,117.1566,32.0
2004-06-16,133.34667,134.27864,132.1351,132.1351,TP,93.2,121.16,133.14,120.1569,14.5
2004-06-17,132.41,133.34041,131.20047,131.20047,TP,93.04,120.95,132.92,119.9528,29.25
2004-06-18,131.87667,132.79412,130.68398,130.68398,TP,91.74,119.27,131.06,118.2683,142.75
2004-06-20,132.14,132.9856,131.04072,131.04072,TP,84.56,109.93,120.8,108.9277,33.0
2004-06-21,131.98333,132.79653,130.92618,130.92618,TP,81.32,105.72,116.17,104.7157,13.75
2004-06-22,131.56,132.37811,130.49645,132.37811,SL,81.81,106.35,116.87,-82.8112,20.25
2004-06-23,131.79,132.62418,130.70557,130.70557,TP,83.42,108.44,119.17,107.4428,22.25
2004-06-24,131.14333,132.00892,130.01806,132.00892,SL,86.56,112.53,123.66,-87.5592,125.0
2004-06-25,130.52,131.36126,129.42636,131.36126,SL,84.13,109.36,120.18,-85.1264,80.0
2004-06-27,131.05,131.819,130.0503,131.819,SL,76.9,99.97,109.86,-77.8997,48.0
2004-06-28,130.89,131.62007,129.94091,131.62007,SL,73.01,94.91,104.3,-74.0068,8.75
2004-06-29,131.35667,132.09109,130.40192,132.09109,SL,73.44,95.47,104.92,-74.4421,18.25
2004-06-30,131.26667,132.02513,130.28067,132.02513,SL,75.85,98.6,108.35,-76.8462,8.5
2004-07-01,132.06333,132.89862,130.97746,132.89862,SL,83.53,108.59,119.33,-84.5286,26.0
2004-07-04,133.46,134.26253,132.41671,134.26253,SL,80.25,104.33,114.65,-81.2531,46.5
2004-07-05,133.62,134.38421,132.62653,134.38421,SL,76.42,99.35,109.17,-77.4207,23.75
2004-07-06,134.05667,134.81279,133.07371,134.81279,SL,75.61,98.3,108.02,-76.6121,41.5
2004-07-07,134.42333,135.18195,133.43714,133.43714,TP,75.86,98.62,108.37,97.6196,119.75
