date,net_pips
2023-07-11,75.13157871204237
2023-08-12,101.11605604629028
2023-08-16,85.33125085220001
2023-08-23,82.62876787843447
2023-10-25,77.1143372907195
2023-11-10,-56.134995525565955
2023-11-17,72.17411484636978
2023-11-28,73.15490367369273
2024-02-23,-47.61717321288563
2024-03-06,58.966656055615886
2024-03-28,72.28361764569422
2024-04-02,-49.303375427252604
2024-10-23,-71.39789283864195
2024-11-01,93.76948985268052
2024-11-12,-64.02977252094877
2025-03-19,119.23969676067736
2025-05-03,108.64433915987684
2025-06-02,-60.60951363495326
2025-06-05,-62.92569295043313
2025-06-13,79.5410294220053
2025-06-18,80.79766017727843
2025-06-23,-59.98729863901906
2025-07-10,77.78160916034176
2025-07-17,-62.084290665701246
2025-08-08,-74.17642314584134
2025-08-14,79.8154111624674
2025-09-09,63.47737648478835
2025-09-30,48.99179613648721
2025-10-10,77.00877421831558
2025-10-28,68.21050801612125
2025-12-16,61.320598470424216
2025-12-19,-53.58301800838865
2025-12-23,68.79639011190386
2025-12-31,-50.42398457397985
2026-01-15,64.16981231733041
2026-01-16,64.53282572323553
2026-01-24,89.66977994288834
