pair,date,ref_mode,leg_tag,side,size,entry,exit,reason,pips,weighted_pips,open_bar,close_bar
EURUSD,2017-07-29,midpoint,SELL1,SELL,130.0,1.17478,1.17403,TIME_EXIT,6.5,845.0,116571,117002
EURUSD,2017-07-29,midpoint,BUY1,BUY,133.346883,1.17439,1.17403,TIME_EXIT,-4.6,-613.3957,116571,117002
EURUSD,2017-08-01,midpoint,SELL1,SELL,130.0,1.18207,1.17231,TP,96.6,12558.0,116643,116826
EURUSD,2017-08-01,midpoint,BUY1,BUY,121.568248,1.18254,1.17231,SL,-103.3,-12558.0,116643,116826
EURUSD,2017-08-04,midpoint,SELL1,SELL,130.0,1.18822,1.18305,TP,50.7,6591.0,116715,116727
EURUSD,2017-08-04,midpoint,BUY1,BUY,151.517241,1.1873,1.18305,SL,-43.5,-6591.0,116715,116727
EURUSD,2017-08-08,midpoint,SELL1,SELL,130.0,1.17995,1.17766,TP,21.9,2847.0,116811,116825
EURUSD,2017-08-08,midpoint,BUY1,BUY,154.728261,1.1794,1.17766,SL,-18.4,-2847.0,116811,116825
EURUSD,2017-08-10,midpoint,SELL1,SELL,130.0,1.17631,1.16891,TP,73.0,9490.0,116859,116991
EURUSD,2017-08-10,midpoint,BUY1,BUY,153.559871,1.17499,1.16891,SL,-61.8,-9490.0,116859,116991
EURUSD,2017-08-11,midpoint,SELL1,SELL,130.0,1.177,1.17041,TP,64.9,8437.0,116883,116991
EURUSD,2017-08-11,midpoint,BUY1,BUY,136.080645,1.17651,1.17041,SL,-62.0,-8437.0,116883,116991
EURUSD,2017-08-12,midpoint,SELL1,SELL,130.0,1.18199,1.17485,TP,70.4,9152.0,116907,116985
EURUSD,2017-08-12,midpoint,BUY1,BUY,114.830615,1.18272,1.17485,SL,-79.7,-9152.0,116952,116985
EURUSD,2017-08-16,midpoint,SELL1,SELL,130.0,1.17403,1.16872,TP,52.1,6773.0,117003,117016
EURUSD,2017-08-16,midpoint,BUY1,BUY,78.210162,1.17728,1.16872,SL,-86.6,-6773.0,117021,117038
EURUSD,2017-08-17,midpoint,SELL1,SELL,130.0,1.17737,1.16816,TP,91.1,11843.0,117027,117038
EURUSD,2017-08-17,midpoint,BUY1,BUY,150.482846,1.17593,1.16816,SL,-78.7,-11843.0,117027,117038
EURUSD,2017-08-19,midpoint,SELL1,SELL,130.0,1.17591,1.19236,TIME_EXIT,-165.5,-21515.0,117075,117506
EURUSD,2017-08-19,midpoint,BUY1,BUY,138.070953,1.17543,1.19236,TIME_EXIT,168.3,23237.3415,117075,117506
EURUSD,2017-08-22,midpoint,SELL1,SELL,130.0,1.18112,1.20347,TIME_EXIT,-224.5,-29185.0,117147,117578
EURUSD,2017-08-22,midpoint,BUY1,BUY,132.002567,1.1808,1.20347,TIME_EXIT,225.7,29792.9795,117147,117578
EURUSD,2017-08-24,midpoint,SELL1,SELL,130.0,1.18154,1.20169,TIME_EXIT,-202.5,-26325.0,117195,117626
EURUSD,2017-08-24,midpoint,BUY1,BUY,150.751174,1.18032,1.20169,TIME_EXIT,212.7,32064.7746,117195,117626
EURUSD,2017-08-26,midpoint,SELL1,SELL,130.0,1.19219,1.19711,TIME_EXIT,-50.2,-6526.0,117243,117674
EURUSD,2017-08-26,midpoint,BUY1,BUY,128.692153,1.19214,1.19711,TIME_EXIT,48.7,6267.3078,117243,117674
EURUSD,2017-08-28,midpoint,SELL1,SELL,130.0,1.19511,1.19219,TP,28.2,3666.0,117291,117291
EURUSD,2017-08-28,midpoint,BUY1,BUY,197.096774,1.19395,1.19219,SL,-18.6,-3666.0,117291,117291
EURUSD,2017-08-29,midpoint,SELL1,SELL,130.0,1.1964,1.19168,TP,46.2,6006.0,117315,117351
EURUSD,2017-08-29,midpoint,BUY1,BUY,120.360721,1.19657,1.19168,SL,-49.9,-6006.0,117315,117351
EURUSD,2017-09-01,midpoint,SELL1,SELL,130.0,1.1909,1.196,TIME_EXIT,-52.0,-6760.0,117387,117818
EURUSD,2017-09-01,midpoint,BUY1,BUY,136.596535,1.19029,1.196,TIME_EXIT,56.1,7663.0656,117387,117818
EURUSD,2017-09-04,midpoint,SELL1,SELL,130.0,1.18818,1.18597,TP,21.1,2743.0,117459,117711
EURUSD,2017-09-04,midpoint,BUY1,BUY,380.972222,1.18659,1.18597,SL,-7.2,-2743.0,117459,117711
EURUSD,2017-09-06,midpoint,SELL1,SELL,130.0,1.19235,1.18682,TP,54.3,7059.0,117507,117704
EURUSD,2017-09-06,midpoint,BUY1,BUY,132.191011,1.19206,1.18682,SL,-53.4,-7059.0,117507,117704
EURUSD,2017-09-08,midpoint,SELL1,SELL,130.0,1.20277,1.1914,TP,112.7,14651.0,117555,117689
EURUSD,2017-09-08,midpoint,BUY1,BUY,116.093502,1.20392,1.1914,SL,-126.2,-14651.0,117557,117689
EURUSD,2017-09-13,midpoint,SELL1,SELL,130.0,1.1971,1.19262,TP,43.8,5694.0,117675,117689
EURUSD,2017-09-13,midpoint,BUY1,BUY,173.597561,1.1958,1.19262,SL,-32.8,-5694.0,117675,117689
