date,entry_px,sl_px,tp_px,exit_px,exit_reason,sl_dist_pips,tp_dist_pips,atr_pips,net_pips,hold_hours
2004-03-02,135.97667,136.73343,134.99287,134.99287,TP,75.68,98.38,108.11,97.3798,16.0
2004-03-03,134.91333,135.68804,133.90621,133.90621,TP,77.47,100.71,110.67,99.7121,4.5
2004-03-04,133.87,134.66018,132.84276,134.66018,SL,79.02,102.72,112.88,-80.0185,7.5
2004-03-07,138.51,139.35286,137.41429,137.41429,TP,84.29,109.57,120.41,108.5713,65.75
2004-03-08,138.632,139.45458,137.56265,137.56265,TP,82.26,106.94,117.51,105.9351,36.75
2004-03-09,138.30333,139.13186,137.22625,137.22625,TP,82.85,107.71,118.36,106.7083,17.75
2004-03-10,137.56,138.40571,136.46058,136.46058,TP,84.57,109.94,120.82,108.942,7.5
2004-03-11,136.08333,136.95008,134.95656,134.95656,TP,86.68,112.68,123.82,111.6776,3.0
2004-03-12,136.21,137.11413,135.03464,135.03464,TP,90.41,117.54,129.16,116.5364,12.0
2004-03-13,135.67333,136.59679,134.47284,134.47284,TP,92.35,120.05,131.92,119.0492,65.75
2004-03-14,135.32,136.21267,134.15952,136.21267,SL,89.27,116.05,127.52,-90.2673,10.75
2004-03-15,135.101,135.98174,133.95603,133.95603,TP,88.07,114.5,125.82,113.4967,23.0
2004-03-16,135.27,136.17575,134.09252,134.09252,TP,90.58,117.75,129.39,116.7478,16.0
2004-03-17,133.91667,134.84543,132.70928,132.70928,TP,92.88,120.74,132.68,119.7389,5.75
2004-03-18,132.54667,133.49044,131.31977,131.31977,TP,94.38,122.69,134.82,121.69,1.75
2004-03-19,131.9,132.85898,130.65333,130.65333,TP,95.9,124.67,137.0,123.667,118.5
2004-03-20,131.66667,132.64688,130.39239,130.39239,TP,98.02,127.43,140.03,126.4274,104.5
2004-03-22,131.17233,132.09288,129.97562,132.09288,SL,92.05,119.67,131.51,-93.0549,10.75
2004-03-23,131.79333,132.71983,130.58889,130.58889,TP,92.65,120.44,132.36,119.4447,32.5
2004-03-24,131.58,132.50058,130.38324,130.38324,TP,92.06,119.68,131.51,118.6755,7.25
2004-03-25,129.96333,130.93723,128.69727,128.69727,TP,97.39,126.61,139.13,125.6063,0.5
2004-03-26,128.76,129.72827,127.50126,127.50126,TP,96.83,125.87,138.32,124.8745,70.75
2004-03-28,128.56,129.49659,127.34243,127.34243,TP,93.66,121.76,133.8,120.7571,8.25
2004-03-29,128.03633,128.96709,126.82635,128.96709,SL,93.08,121.0,132.97,-94.076,31.5
2004-03-31,128.97333,129.91476,127.74948,127.74948,TP,94.14,122.39,134.49,121.3851,1.75
2004-04-01,127.82,128.78931,126.5599,128.78931,SL,96.93,126.01,138.47,-97.9309,26.25
2004-04-02,128.10333,129.0674,126.85005,126.85005,TP,96.41,125.33,137.72,124.3286,2.0
2004-04-03,127.29,128.28283,125.99932,125.99932,TP,99.28,129.07,141.83,128.0679,60.25
2004-04-04,126.76,127.71974,125.51234,127.71974,SL,95.97,124.77,137.11,-96.9736,52.25
2004-04-05,126.36333,127.30998,125.1327,127.30998,SL,94.66,123.06,135.23,-95.6645,28.25
2004-04-06,126.40667,127.35302,125.1764,127.35302,SL,94.64,123.03,135.19,-95.6357,4.25
2004-04-07,127.76333,128.73904,126.49491,128.73904,SL,97.57,126.84,139.39,-98.5711,23.25
2004-04-08,127.94333,128.91615,126.67867,128.91615,SL,97.28,126.47,138.97,-98.2821,11.75
2004-04-09,128.65333,129.62756,127.38684,127.38684,TP,97.42,126.65,139.18,125.6495,86.25
2004-04-11,128.52,129.45765,127.30106,127.30106,TP,93.76,121.89,133.95,120.8943,39.75
2004-04-12,128.44667,129.36613,127.25137,127.25137,TP,91.95,119.53,131.35,118.5298,15.75
2004-04-13,127.57333,128.50391,126.36358,128.50391,SL,93.06,120.98,132.94,-94.0578,35.25
2004-04-14,127.19,128.12199,125.97841,128.12199,SL,93.2,121.16,133.14,-94.1992,6.0
2004-04-16,129.71667,130.68659,128.45577,128.45577,TP,96.99,126.09,138.56,125.0898,105.0
2004-04-17,129.49533,130.46704,128.23212,130.46704,SL,97.17,126.32,138.81,-98.1704,62.0
2004-04-18,129.36,130.30309,128.13398,130.30309,SL,94.31,122.6,134.73,-95.3094,33.25
2004-04-19,129.39,130.31216,128.1912,130.31216,SL,92.22,119.88,131.74,-93.2158,9.25
2004-04-20,130.10333,131.02672,128.90293,128.90293,TP,92.34,120.04,131.91,119.0401,5.0
2004-04-21,129.31333,130.26007,128.08257,130.26007,SL,94.67,123.08,135.25,-95.674,37.75
2004-04-22,129.19333,130.14421,127.95719,130.14421,SL,95.09,123.61,135.84,-96.0882,11.25
2004-04-23,130.21667,131.18415,128.95894,128.95894,TP,96.75,125.77,138.21,124.7731,11.5
2004-04-24,129.52567,130.5072,128.24968,128.24968,TP,98.15,127.6,140.22,126.5988,50.75
2004-04-25,129.04,129.99042,127.80445,129.99042,SL,95.04,123.55,135.77,-96.0422,59.0
2004-04-26,128.82,129.74994,127.61108,129.74994,SL,92.99,120.89,132.85,-93.9941,34.0
2004-04-27,128.76667,129.69011,127.56619,129.69011,SL,92.34,120.05,131.92,-93.3443,9.0
2004-04-28,129.97333,130.92643,128.73431,130.92643,SL,95.31,123.9,136.16,-96.3095,30.75
2004-04-29,130.16,131.10933,128.92588,131.10933,SL,94.93,123.41,135.62,-95.9325,12.25
2004-05-02,132.38,133.29796,131.18665,133.29796,SL,91.8,119.33,131.14,-92.7958,106.25
2004-05-03,132.31667,133.21219,131.15248,133.21219,SL,89.55,116.42,127.93,-90.5527,82.25
2004-05-04,131.77,132.66064,130.61216,132.66064,SL,89.06,115.78,127.23,-90.0642,8.5
2004-05-05,132.31,133.20665,131.14435,133.20665,SL,89.67,116.57,128.09,-90.6654,23.25
2004-05-06,132.18667,133.0868,131.01649,133.0868,SL,90.01,117.02,128.59,-91.0132,10.0
2004-05-07,132.63667,133.53736,131.46576,133.53736,SL,90.07,117.09,128.67,-91.0695,9.25
2004-05-09,133.46,134.33455,132.32308,134.33455,SL,87.46,113.69,124.94,-88.4552,32.25
2004-05-10,133.69667,134.56307,132.57035,134.56307,SL,86.64,112.63,123.77,-87.6401,14.25
2004-05-11,134.37,135.25815,133.2154,135.25815,SL,88.82,115.46,126.88,-89.8154,48.0
2004-05-12,134.35,135.23095,133.20477,135.23095,SL,88.09,114.52,125.85,-89.0949,25.25
2004-05-14,135.15667,136.0541,133.99,136.0541,SL,89.74,116.67,128.21,-90.7437,71.0
2004-05-16,135.53,136.39717,134.40268,136.39717,SL,86.72,112.73,123.88,-87.7171,31.25
2004-05-17,135.94333,136.79793,134.83236,136.79793,SL,85.46,111.1,122.09,-86.4598,7.75
2004-05-18,136.77333,137.65848,135.62264,135.62264,TP,88.51,115.07,126.45,114.0689,23.5
2004-05-19,136.40333,137.29911,135.23883,135.23883,TP,89.58,116.45,127.97,115.4506,8.0
2004-05-20,135.74333,136.63911,134.57882,134.57882,TP,89.58,116.45,127.97,115.4516,11.0
2004-05-21,135.16333,136.07266,133.98121,136.07266,SL,90.93,118.21,129.9,-91.9322,101.75
2004-05-23,134.72,135.59576,133.58151,135.59576,SL,87.58,113.85,125.11,-88.576,41.0
2004-05-24,134.66333,135.52623,133.54156,135.52623,SL,86.29,112.18,123.27,-87.2901,17.0
2004-05-25,135.25667,136.12884,134.12284,136.12884,SL,87.22,113.38,124.6,-88.2171,47.0
2004-05-26,135.62,136.4911,134.48757,134.48757,TP,87.11,113.24,124.44,112.2429,63.25
2004-05-27,135.24,136.1012,134.12045,136.1012,SL,86.12,111.96,123.03,-87.1196,16.75
2004-05-28,135.9,136.75979,134.78227,134.78227,TP,85.98,111.77,122.83,110.7726,15.0
2004-05-29,134.98833,135.86524,133.84835,133.84835,TP,87.69,114.0,125.27,112.9982,49.75
2004-05-30,134.72,135.57013,133.61483,133.61483,TP,85.01,110.52,121.45,109.5168,28.75
2004-05-31,134.97767,135.81161,133.89353,133.89353,TP,83.39,108.41,119.14,107.4133,1.75
2004-06-01,133.85333,134.70732,132.74316,134.70732,SL,85.4,111.02,122.0,-86.3983,15.5
2004-06-02,134.79,135.66545,133.65191,135.66545,SL,87.55,113.81,125.06,-88.545,17.75
2004-06-03,134.82,135.71154,133.661,135.71154,SL,89.15,115.9,127.36,-90.1535,10.0
2004-06-04,135.33667,136.25168,134.14714,136.25168,SL,91.5,118.95,130.72,-92.5018,8.5
2004-06-06,136.61,137.49809,135.45549,135.45549,TP,88.81,115.45,126.87,114.4514,30.5
2004-06-07,136.48667,137.35775,135.35426,135.35426,TP,87.11,113.24,124.44,112.241,9.0
2004-06-08,135.44,136.32638,134.2877,134.2877,TP,88.64,115.23,126.63,114.2297,22.25
2004-06-09,134.59333,135.4826,133.43728,133.43728,TP,88.93,115.61,127.04,114.605,4.75
2004-06-10,133.13667,134.05579,131.9418,131.9418,TP,91.91,119.49,131.3,118.4865,11.75
2004-06-11,132.30667,133.23016,131.10613,133.23016,SL,92.35,120.05,131.93,-93.349,81.75
2004-06-12,132.21267,133.11909,131.03431,133.11909,SL,90.64,117.84,129.49,-91.6427,57.75
2004-06-13,132.21,133.08649,131.07056,133.08649,SL,87.65,113.94,125.21,-88.6492,33.75
2004-06-14,132.05,132.91291,130.92822,132.91291,SL,86.29,112.18,123.27,-87.2909,6.0
2004-06-15,133.45667,134.35451,132.28947,132.28947,TP,89.78,116.72,128.26,115.7199,32.0
2004-06-16,133.34667,134.25565,132.16499,132.16499,TP,90.9,118.17,129.85,117.1679,14.5
2004-06-17,132.41,133.31902,131.22828,131.22828,TP,90.9,118.17,129.86,117.1723,26.75
2004-06-18,131.87667,132.78035,130.70188,130.70188,TP,90.37,117.48,129.1,116.4789,142.75
2004-06-20,132.14,133.01087,131.00787,131.00787,TP,87.09,113.21,124.41,112.2126,33.0
2004-06-21,131.98333,132.83824,130.87196,130.87196,TP,85.49,111.14,122.13,110.1375,14.0
2004-06-22,131.56,132.41581,130.44745,130.44745,TP,85.58,111.25,122.26,110.2549,51.75
2004-06-23,131.79,132.65205,130.66934,130.66934,TP,86.2,112.07,123.15,111.0661,22.25
2004-06-24,131.14333,132.01911,130.00482,132.01911,SL,87.58,113.85,125.11,-88.5779,125.25
2004-06-25,130.52,131.38409,129.39669,131.38409,SL,86.41,112.33,123.44,-87.4086,80.0
2004-06-27,131.05,131.87854,129.9729,131.87854,SL,82.85,107.71,118.36,-83.8538,48.0
2004-06-28,130.89,131.69839,129.8391,131.69839,SL,80.84,105.09,115.48,-81.8387,9.5
2004-06-29,131.35667,132.16447,130.30652,132.16447,SL,80.78,105.01,115.4,-81.7807,18.5
2004-06-30,131.26667,132.08325,130.20511,132.08325,SL,81.66,106.16,116.65,-82.6581,8.5
2004-07-01,132.06333,132.91383,130.95769,132.91383,SL,85.05,110.56,121.5,-86.0494,26.0
2004-07-04,133.46,134.29397,132.37583,134.29397,SL,83.4,108.42,119.14,-84.3973,46.5
2004-07-05,133.62,134.43504,132.56045,134.43504,SL,81.5,105.96,116.43,-82.5041,24.0
2004-07-06,134.05667,134.86624,133.00422,134.86624,SL,80.96,105.24,115.65,-81.9573,48.25
2004-07-07,134.42333,135.23229,133.37169,135.23229,SL,80.9,105.16,115.56,-81.8954,175.0
2004-07-08,134.25333,135.05492,133.21127,135.05492,SL,80.16,104.21,114.51,-81.1589,151.25
2004-07-09,134.67667,135.47394,133.64022,133.64022,TP,79.73,103.64,113.9,102.645,69.25
2004-07-10,134.373,135.17062,133.33609,135.17062,SL,79.76,103.69,113.95,-80.762,103.25
2004-07-11,134.33,135.10208,133.32629,135.10208,SL,77.21,100.37,110.3,-78.2083,79.25
2004-07-12,133.82,134.58595,132.82427,134.58595,SL,76.59,99.57,109.42,-77.5947,23.25
2004-07-13,134.30333,135.07758,133.29681,135.07758,SL,77.42,100.65,110.61,-78.4248,26.5
2004-07-14,134.08,134.85481,133.07275,134.85481,SL,77.48,100.72,110.69,-78.4807,6.75
2004-07-16,135.46667,136.24849,134.45029,134.45029,TP,78.18,101.64,111.69,100.6374,83.5
2004-07-18,135.39,136.14106,134.41362,134.41362,TP,75.11,97.64,107.29,96.6383,36.0
2004-07-19,135.41667,136.14853,134.46525,134.46525,TP,73.19,95.14,104.55,94.142,12.0
2004-07-20,134.77333,135.51347,133.81116,133.81116,TP,74.01,96.22,105.73,95.2173,16.5
2004-07-21,134.25667,135.01506,133.27075,133.27075,TP,75.84,98.59,108.34,97.5914,63.25
2004-07-22,134.3,135.06555,133.30479,133.30479,TP,76.55,99.52,109.36,98.5213,32.0
2004-07-23,134.44667,135.2042,133.46188,133.46188,TP,75.75,98.48,108.22,97.4789,14.25
