pair,date,leg,entry,exit,reason,pips,atr_pips,dist_pips
USDJPY,2023-10-08,SELL,149.268,148.914108,TP,33.3892,70.778366,35.389183
USDJPY,2023-10-09,BUY,149.135,148.884315,SL,-27.0685,67.737054,33.868527
USDJPY,2023-10-09,SELL,149.135,148.856685,BOTH_SL,25.8315,67.737054,33.868527
USDJPY,2023-10-10,BUY,148.615667,148.317221,SL,-31.8446,69.555836,34.777918
USDJPY,2023-10-10,SELL,148.615667,148.508779,BOTH_SL,8.6887,69.555836,34.777918
USDJPY,2023-10-11,BUY,148.628,148.610634,SL,-3.7366,71.273277,35.636638
USDJPY,2023-10-11,SELL,148.628,148.778366,SL,-17.0366,71.273277,35.636638
USDJPY,2023-10-12,BUY,148.926667,149.38491,BOTH_SL,43.8243,72.618043,36.309021
USDJPY,2023-10-12,SELL,148.926667,149.10209,SL,-19.5424,72.618043,36.309021
USDJPY,2023-10-13,BUY,149.521,149.380595,SL,-16.0405,73.681039,36.84052
USDJPY,2023-10-13,SELL,149.521,149.705405,SL,-20.4405,73.681039,36.84052
USDJPY,2023-10-14,BUY,149.594667,149.408481,SL,-20.6186,71.103822,35.551911
USDJPY,2023-10-14,SELL,149.594667,149.728519,SL,-15.3852,71.103822,35.551911
USDJPY,2023-10-15,BUY,149.506,149.433875,SL,-9.2125,66.024978,33.012489
USDJPY,2023-10-15,SELL,149.506,149.667125,SL,-18.1125,66.024978,33.012489
USDJPY,2023-10-16,BUY,149.509333,149.446955,SL,-8.2378,63.408908,31.704454
USDJPY,2023-10-16,SELL,149.509333,149.690045,SL,-20.0711,63.408908,31.704454
USDJPY,2023-10-17,BUY,149.572333,149.439637,SL,-15.2696,61.672557,30.836279
USDJPY,2023-10-17,SELL,149.572333,149.047363,BOTH_SL,50.4971,61.672557,30.836279
USDJPY,2023-10-18,BUY,149.449667,149.367985,SL,-10.1682,65.203089,32.601545
USDJPY,2023-10-18,SELL,149.449667,149.646015,SL,-21.6349,65.203089,32.601545
USDJPY,2023-10-19,BUY,149.729,149.673021,SL,-7.5979,63.795726,31.897863
USDJPY,2023-10-19,SELL,149.729,149.957979,SL,-24.8979,63.795726,31.897863
USDJPY,2023-10-20,BUY,149.808667,149.685234,SL,-14.3433,61.353174,30.676587
USDJPY,2023-10-20,SELL,149.808667,149.945766,SL,-15.7099,61.353174,30.676587
USDJPY,2023-10-21,BUY,149.811333,149.691539,SL,-13.9794,59.492233,29.746116
USDJPY,2023-10-21,SELL,149.811333,149.513872,TP,27.7461,59.492233,29.746116
USDJPY,2023-10-22,BUY,149.803,149.712786,SL,-11.0214,55.242788,27.621394
USDJPY,2023-10-22,SELL,149.803,149.526786,TP,25.6214,55.242788,27.621394
USDJPY,2023-10-23,BUY,149.832,149.726373,SL,-12.5627,52.525446,26.262723
USDJPY,2023-10-23,SELL,149.832,149.569373,TP,24.2627,52.525446,26.262723
USDJPY,2023-10-24,BUY,149.772333,149.527596,SL,-26.4737,51.880771,25.940385
USDJPY,2023-10-24,SELL,149.772333,149.512929,TP,23.9404,51.880771,25.940385
USDJPY,2023-10-25,BUY,149.701333,149.638375,SL,-8.2958,52.525002,26.262501
USDJPY,2023-10-25,SELL,149.701333,149.871625,SL,-19.0292,52.525002,26.262501
USDJPY,2023-10-26,BUY,150.067667,150.330176,TP,24.2509,52.501787,26.250894
USDJPY,2023-10-26,SELL,150.067667,150.304509,SL,-25.6842,52.501787,26.250894
USDJPY,2023-10-27,BUY,150.323,150.133456,SL,-20.9544,55.508802,27.754401
USDJPY,2023-10-27,SELL,150.323,150.045456,TP,25.7544,55.508802,27.754401
USDJPY,2023-10-28,BUY,149.823,149.561281,SL,-28.1719,58.343888,29.171944
USDJPY,2023-10-28,SELL,149.823,149.337719,BOTH_SL,46.5281,58.343888,29.171944
USDJPY,2023-10-29,BUY,149.599,149.541118,SL,-7.7882,54.176467,27.088234
USDJPY,2023-10-29,SELL,149.599,149.740882,SL,-16.1882,54.176467,27.088234
USDJPY,2023-10-30,BUY,149.657,149.495859,SL,-18.1141,52.428148,26.214074
USDJPY,2023-10-30,SELL,149.657,149.542141,BOTH_SL,9.4859,52.428148,26.214074
USDJPY,2023-10-31,BUY,149.251,149.168119,SL,-10.2881,56.176138,28.088069
USDJPY,2023-10-31,SELL,149.251,149.370881,SL,-13.9881,56.176138,28.088069
USDJPY,2023-11-01,BUY,150.708667,150.662397,SL,-6.627,70.920699,35.46035
USDJPY,2023-11-01,SELL,150.708667,151.014603,SL,-32.5937,70.920699,35.46035
USDJPY,2023-11-02,BUY,150.860333,151.220965,TP,34.0632,72.126364,36.063182
USDJPY,2023-11-02,SELL,150.860333,151.084632,SL,-24.4298,72.126364,36.063182
USDJPY,2023-11-03,BUY,150.309,150.063449,SL,-26.5551,72.310195,36.155097
USDJPY,2023-11-03,SELL,150.309,149.645551,BOTH_SL,64.3449,72.310195,36.155097
USDJPY,2023-11-04,BUY,149.665333,150.048059,TP,36.2726,76.545181,38.27259
USDJPY,2023-11-04,SELL,149.665333,149.757726,SL,-11.2393,76.545181,38.27259
USDJPY,2023-11-05,BUY,149.318,149.673388,TP,33.5388,71.077668,35.538834
USDJPY,2023-11-05,SELL,149.318,149.666388,SL,-36.8388,71.077668,35.538834
USDJPY,2023-11-06,BUY,149.414667,149.393997,SL,-4.067,67.200692,33.600346
USDJPY,2023-11-06,SELL,149.414667,149.711003,SL,-31.6337,67.200692,33.600346
USDJPY,2023-11-07,BUY,149.813333,150.115818,BOTH_SL,28.2485,67.436357,33.718178
USDJPY,2023-11-07,SELL,149.813333,150.086182,SL,-29.2848,67.436357,33.718178
USDJPY,2023-11-08,BUY,150.349,150.688205,TP,31.9205,67.840903,33.920451
USDJPY,2023-11-08,SELL,150.349,150.688205,SL,-35.9205,67.840903,33.920451
USDJPY,2023-11-09,BUY,150.752333,150.662774,SL,-10.9559,68.045124,34.022562
USDJPY,2023-11-09,SELL,150.752333,150.412108,TP,32.0226,68.045124,34.022562
USDJPY,2023-11-10,BUY,151.166667,151.378005,BOTH_SL,19.1338,67.599043,33.799522
USDJPY,2023-11-10,SELL,151.166667,151.135995,BOTH_SL,1.0671,67.599043,33.799522
USDJPY,2023-11-11,BUY,151.430667,151.758091,TP,30.7424,65.484826,32.742413
USDJPY,2023-11-11,SELL,151.430667,151.745424,SL,-33.4757,65.484826,32.742413
USDJPY,2023-11-12,BUY,151.472,151.776037,TP,28.4037,60.807339,30.403669
USDJPY,2023-11-12,SELL,151.472,151.722037,SL,-27.0037,60.807339,30.403669
USDJPY,2023-11-13,BUY,151.462667,151.748201,TP,26.5534,57.106814,28.553407
USDJPY,2023-11-13,SELL,151.462667,151.728534,SL,-28.5867,57.106814,28.553407
USDJPY,2023-11-14,BUY,151.586,151.454683,SL,-15.1317,58.06347,29.031735
USDJPY,2023-11-14,SELL,151.586,151.088317,BOTH_SL,47.7683,58.06347,29.031735
USDJPY,2023-11-15,BUY,150.806667,150.556277,SL,-27.039,65.544651,32.772326
USDJPY,2023-11-15,SELL,150.806667,150.374723,BOTH_SL,41.1943,65.544651,32.772326
USDJPY,2023-11-16,BUY,150.891667,150.91765,BOTH_SL,0.5983,70.670033,35.335017
USDJPY,2023-11-16,SELL,150.891667,151.00135,SL,-12.9683,70.670033,35.335017
USDJPY,2023-11-18,BUY,149.825333,149.58903,SL,-25.6304,79.794059,39.89703
USDJPY,2023-11-18,SELL,149.825333,149.77697,BOTH_SL,2.8363,79.794059,39.89703
USDJPY,2023-11-19,BUY,149.506,149.876472,TP,35.0472,74.094484,37.047242
USDJPY,2023-11-19,SELL,149.506,149.812472,SL,-32.6472,74.094484,37.047242
USDJPY,2023-11-20,BUY,149.788,149.625418,SL,-18.2582,72.516306,36.258153
USDJPY,2023-11-20,SELL,149.788,149.740582,BOTH_SL,2.7418,72.516306,36.258153
USDJPY,2023-11-21,BUY,148.823667,148.945889,BOTH_SL,10.2222,80.822284,40.411142
USDJPY,2023-11-21,SELL,148.823667,149.139111,SL,-33.5445,80.822284,40.411142
USDJPY,2023-11-22,BUY,147.963333,147.957147,SL,-2.6187,85.370693,42.685346
USDJPY,2023-11-22,SELL,147.963333,148.127853,SL,-18.452,85.370693,42.685346
USDJPY,2023-11-23,BUY,149.079,149.536721,TP,43.7721,91.544215,45.772107
USDJPY,2023-11-23,SELL,149.079,149.344721,SL,-28.5721,91.544215,45.772107
USDJPY,2023-11-24,BUY,149.406,149.220259,SL,-20.5741,90.748199,45.3741
USDJPY,2023-11-24,SELL,149.406,149.649741,SL,-26.3741,90.748199,45.3741
USDJPY,2023-11-25,BUY,149.431,149.234276,SL,-21.6724,87.944756,43.972378
USDJPY,2023-11-25,SELL,149.431,149.489724,SL,-7.8724,87.944756,43.972378
USDJPY,2023-11-26,BUY,149.386,149.265685,SL,-14.0315,81.662988,40.831494
USDJPY,2023-11-26,SELL,149.386,149.458315,SL,-9.2315,81.662988,40.831494
USDJPY,2023-11-27,BUY,149.517667,149.287672,SL,-24.9995,77.265632,38.632816
USDJPY,2023-11-27,SELL,149.517667,149.436328,BOTH_SL,6.1339,77.265632,38.632816
USDJPY,2023-11-28,BUY,148.816333,148.423374,SL,-41.2959,81.12523,40.562615
USDJPY,2023-11-28,SELL,148.816333,148.410707,TP,38.5626,81.12523,40.562615
USDJPY,2023-11-29,BUY,147.636667,147.210597,SL,-44.607,88.28057,44.140285
USDJPY,2023-11-29,SELL,147.636667,147.618403,BOTH_SL,-0.1736,88.28057,44.140285
USDJPY,2023-11-30,BUY,147.209333,147.663207,TP,43.3874,90.774815,45.387408
USDJPY,2023-11-30,SELL,147.209333,147.370874,SL,-18.1541,90.774815,45.387408
USDJPY,2023-12-01,BUY,147.794667,148.275228,TP,46.0562,96.112328,48.056164
USDJPY,2023-12-01,SELL,147.794667,148.080562,SL,-30.5895,96.112328,48.056164
USDJPY,2023-12-02,BUY,147.258667,146.94455,SL,-33.4117,101.290019,50.64501
USDJPY,2023-12-02,SELL,147.258667,146.752217,TP,48.645,101.290019,50.64501
USDJPY,2023-12-03,BUY,146.772,146.301725,SL,-49.0275,94.055018,47.027509
USDJPY,2023-12-03,SELL,146.772,146.698275,BOTH_SL,5.3725,94.055018,47.027509
USDJPY,2023-12-04,BUY,146.454,146.910113,TP,43.6113,91.222517,45.611258
USDJPY,2023-12-04,SELL,146.454,146.679113,SL,-24.5113,91.222517,45.611258
USDJPY,2023-12-05,BUY,146.992,146.91361,SL,-9.839,93.478051,46.739026
USDJPY,2023-12-05,SELL,146.992,147.14439,SL,-17.239,93.478051,46.739026
USDJPY,2023-12-06,BUY,147.043333,147.033352,SL,-2.9981,92.729619,46.364809
USDJPY,2023-12-06,SELL,147.043333,147.356648,SL,-33.3315,92.729619,46.364809
USDJPY,2023-12-08,BUY,144.346,143.775263,SL,-59.0737,123.747478,61.873739
USDJPY,2023-12-08,SELL,144.346,143.727263,TP,59.8737,123.747478,61.873739
USDJPY,2023-12-09,BUY,144.204333,144.408422,BOTH_SL,18.4089,134.315515,67.157757
USDJPY,2023-12-09,SELL,144.204333,143.551578,BOTH_SL,63.2756,134.315515,67.157757
USDJPY,2023-12-10,BUY,144.902,145.525608,TP,60.3608,124.72155,62.360775
USDJPY,2023-12-10,SELL,144.902,145.431608,SL,-54.9608,124.72155,62.360775
USDJPY,2023-12-11,BUY,144.954,145.542279,TP,56.8279,117.655725,58.827862
USDJPY,2023-12-11,SELL,144.954,145.454279,SL,-52.0279,117.655725,58.827862
USDJPY,2023-12-12,BUY,145.834333,145.515241,SL,-33.9092,121.551744,60.775872
USDJPY,2023-12-12,SELL,145.834333,145.226575,TP,58.7759,121.551744,60.775872
USDJPY,2023-12-13,BUY,145.383667,145.378938,SL,-2.4728,122.812334,61.406167
USDJPY,2023-12-13,SELL,145.383667,145.878062,SL,-51.4395,122.812334,61.406167
USDJPY,2023-12-14,BUY,143.621333,143.029193,SL,-61.2141,141.961453,70.980726
USDJPY,2023-12-14,SELL,143.621333,143.162807,BOTH_SL,43.8526,141.961453,70.980726
USDJPY,2023-12-15,BUY,142.047667,141.654179,SL,-41.3488,145.764206,72.882103
USDJPY,2023-12-15,SELL,142.047667,142.197821,SL,-17.0154,145.764206,72.882103
USDJPY,2023-12-16,BUY,142.011,142.724762,TP,69.3762,142.752477,71.376239
USDJPY,2023-12-16,SELL,142.011,142.577762,SL,-58.6762,142.752477,71.376239
USDJPY,2023-12-17,BUY,142.141,142.803779,TP,64.2779,132.555872,66.277936
USDJPY,2023-12-17,SELL,142.141,142.686779,SL,-56.5779,132.555872,66.277936
USDJPY,2023-12-18,BUY,142.240667,142.868462,TP,60.7795,125.559024,62.779512
USDJPY,2023-12-18,SELL,142.240667,142.698795,SL,-47.8128,125.559024,62.779512
USDJPY,2023-12-19,BUY,142.639333,143.117297,BOTH_SL,45.7964,124.340522,62.170261
USDJPY,2023-12-19,SELL,142.639333,142.865703,SL,-24.6369,124.340522,62.170261
USDJPY,2023-12-20,BUY,143.705667,143.280919,SL,-44.4748,134.816199,67.4081
USDJPY,2023-12-20,SELL,143.705667,143.934081,SL,-24.8414,134.816199,67.4081
USDJPY,2023-12-21,BUY,143.626667,143.071246,SL,-57.542,131.150756,65.575378
USDJPY,2023-12-21,SELL,143.626667,143.464754,BOTH_SL,14.1913,131.150756,65.575378
USDJPY,2023-12-22,BUY,142.549333,141.889514,SL,-67.9819,132.897131,66.448565
USDJPY,2023-12-22,SELL,142.549333,142.553486,SL,-2.4152,132.897131,66.448565
USDJPY,2023-12-23,BUY,142.312667,142.202478,SL,-13.0189,129.104479,64.552239
USDJPY,2023-12-23,SELL,142.312667,142.735522,SL,-44.2856,129.104479,64.552239
USDJPY,2023-12-24,BUY,142.412,142.248586,SL,-18.3414,119.88273,59.941365
USDJPY,2023-12-24,SELL,142.412,142.689414,SL,-29.7414,119.88273,59.941365
USDJPY,2023-12-25,BUY,142.361333,142.285794,SL,-9.5539,112.441107,56.220553
USDJPY,2023-12-25,SELL,142.361333,142.652206,SL,-31.0872,112.441107,56.220553
USDJPY,2023-12-26,BUY,142.273333,142.808881,TP,51.5548,107.109599,53.554799
USDJPY,2023-12-26,SELL,142.273333,142.625548,SL,-37.2215,107.109599,53.554799
USDJPY,2023-12-27,BUY,142.403333,142.130313,SL,-29.3021,103.337485,51.668742
USDJPY,2023-12-27,SELL,142.403333,141.886646,TP,49.6687,103.337485,51.668742
USDJPY,2023-12-28,BUY,141.889,141.379755,SL,-52.9245,106.449093,53.224546
USDJPY,2023-12-28,SELL,141.889,141.428245,BOTH_SL,44.0755,106.449093,53.224546
USDJPY,2023-12-29,BUY,141.117,140.949129,SL,-18.7871,108.974158,54.487079
USDJPY,2023-12-29,SELL,141.117,141.440871,SL,-34.3871,108.974158,54.487079
USDJPY,2023-12-30,BUY,141.228,141.773773,TP,52.5773,109.154575,54.577288
USDJPY,2023-12-30,SELL,141.228,141.641773,SL,-43.3773,109.154575,54.577288
USDJPY,2023-12-31,BUY,140.975,141.481789,TP,48.6789,101.35782,50.67891
USDJPY,2023-12-31,SELL,140.975,141.317789,SL,-36.2789,101.35782,50.67891
