pair,date,ref_mode,leg_tag,side,size,entry,exit,reason,pips,weighted_pips,open_bar,close_bar
EURUSD,2015-02-11,pivot,BUY1,BUY,100.0,1.13185,1.13654,TP,46.9,4690.0,94995,95032
EURUSD,2015-02-11,pivot,SELL1,SELL,130.0,1.13185,1.12729,TP,45.6,5928.0,94995,95368
EURUSD,2015-02-18,pivot,BUY1,BUY,100.0,1.14039,1.13218,SL,-82.1,-8210.0,95163,95219
EURUSD,2015-02-18,pivot,SELL1,SELL,130.0,1.14039,1.13218,TP,82.1,10673.0,95163,95219
EURUSD,2015-02-21,pivot,BUY1,BUY,100.0,1.13772,1.1279,SL,-98.2,-9820.0,95235,95368
EURUSD,2015-02-21,pivot,SELL1,SELL,130.0,1.13772,1.1279,TP,98.2,12766.0,95235,95368
EURUSD,2015-02-26,pivot,BUY1,BUY,100.0,1.13637,1.13358,SL,-27.9,-2790.0,95355,95367
EURUSD,2015-02-26,pivot,SELL1,SELL,130.0,1.13637,1.13358,TP,27.9,3627.0,95355,95367
EURUSD,2015-03-13,pivot,BUY1,BUY,100.0,1.06267,1.0494,SL,-132.7,-13270.0,95715,95730
EURUSD,2015-03-13,pivot,SELL1,SELL,130.0,1.06267,1.0494,TP,132.7,17251.0,95715,95730
EURUSD,2015-03-17,pivot,BUY1,BUY,100.0,1.05715,1.06393,TP,67.8,6780.0,95811,95823
EURUSD,2015-03-17,pivot,SELL1,SELL,130.0,1.05715,1.09193,SL,-347.8,-45214.0,95811,95855
EURUSD,2015-03-19,pivot,BUY1,BUY,100.0,1.08486,1.09946,TIME_EXIT,146.0,14600.0,95859,96290
EURUSD,2015-03-19,pivot,SELL1,SELL,130.0,1.08486,1.09946,TIME_EXIT,-146.0,-18980.0,95859,96290
EURUSD,2015-03-21,pivot,BUY1,BUY,100.0,1.0816,1.09016,TP,85.6,8560.0,95907,95966
EURUSD,2015-03-21,pivot,SELL1,SELL,130.0,1.0816,1.0822,TIME_EXIT,-6.0,-780.0,95907,96338
EURUSD,2015-03-24,pivot,BUY1,BUY,100.0,1.09441,1.09913,TP,47.2,4720.0,95979,95987
EURUSD,2015-03-24,pivot,SELL1,SELL,130.0,1.09441,1.07673,TP,176.8,22984.0,95979,96154
EURUSD,2015-03-26,pivot,BUY1,BUY,100.0,1.09631,1.10344,TP,71.3,7130.0,96027,96035
EURUSD,2015-03-26,pivot,SELL1,SELL,130.0,1.09631,1.09042,TP,58.9,7657.0,96027,96044
EURUSD,2015-03-28,pivot,BUY1,BUY,100.0,1.08874,1.08011,SL,-86.3,-8630.0,96075,96151
EURUSD,2015-03-28,pivot,SELL1,SELL,130.0,1.08874,1.08011,TP,86.3,11219.0,96075,96151
EURUSD,2015-04-02,pivot,BUY1,BUY,100.0,1.07694,1.08199,TP,50.5,5050.0,96195,96201
EURUSD,2015-04-02,pivot,SELL1,SELL,130.0,1.07694,1.07184,TP,51.0,6630.0,96195,96376
EURUSD,2015-04-03,pivot,BUY1,BUY,100.0,1.08699,1.0925,TP,55.1,5510.0,96219,96230
EURUSD,2015-04-03,pivot,SELL1,SELL,130.0,1.08699,1.07502,TP,119.7,15561.0,96219,96368
EURUSD,2015-04-04,pivot,BUY1,BUY,100.0,1.09713,1.08638,SL,-107.5,-10750.0,96243,96323
EURUSD,2015-04-04,pivot,SELL1,SELL,130.0,1.09713,1.08638,TP,107.5,13975.0,96243,96323
EURUSD,2015-04-06,pivot,BUY1,BUY,100.0,1.09946,1.09713,SL,-23.3,-2330.0,96291,96297
EURUSD,2015-04-06,pivot,SELL1,SELL,130.0,1.09946,1.09713,TP,23.3,3029.0,96291,96297
EURUSD,2015-04-14,pivot,BUY1,BUY,100.0,1.05717,1.0639,TP,67.3,6730.0,96483,96495
EURUSD,2015-04-14,pivot,SELL1,SELL,130.0,1.05717,1.0919,SL,-347.3,-45149.0,96483,96811
EURUSD,2015-04-15,pivot,BUY1,BUY,100.0,1.06466,1.07274,TP,80.8,8080.0,96507,96531
EURUSD,2015-04-15,pivot,SELL1,SELL,130.0,1.06466,1.10074,SL,-360.8,-46904.0,96507,96851
EURUSD,2015-04-16,pivot,BUY1,BUY,100.0,1.06763,1.07217,TP,45.4,4540.0,96531,96531
EURUSD,2015-04-16,pivot,SELL1,SELL,130.0,1.06763,1.10017,SL,-325.4,-42302.0,96531,96851
EURUSD,2015-04-17,pivot,BUY1,BUY,100.0,1.07581,1.08375,TP,79.4,7940.0,96555,96565
EURUSD,2015-04-17,pivot,SELL1,SELL,130.0,1.07581,1.11175,SL,-359.4,-46722.0,96555,96857
EURUSD,2015-04-18,pivot,BUY1,BUY,100.0,1.08048,1.07335,SL,-71.3,-7130.0,96579,96637
EURUSD,2015-04-18,pivot,SELL1,SELL,130.0,1.08048,1.07335,TP,71.3,9269.0,96579,96637
EURUSD,2015-04-22,pivot,BUY1,BUY,100.0,1.07383,1.08011,TP,62.8,6280.0,96675,96713
EURUSD,2015-04-22,pivot,SELL1,SELL,130.0,1.07383,1.10811,SL,-342.8,-44564.0,96675,96857
EURUSD,2015-04-24,pivot,BUY1,BUY,100.0,1.08138,1.08652,TP,51.4,5140.0,96723,96729
EURUSD,2015-04-24,pivot,SELL1,SELL,130.0,1.08138,1.11452,SL,-331.4,-43082.0,96723,96857
EURUSD,2015-04-25,pivot,BUY1,BUY,100.0,1.08706,1.092,TP,49.4,4940.0,96747,96811
EURUSD,2015-04-25,pivot,SELL1,SELL,130.0,1.08706,1.12,SL,-329.4,-42822.0,96747,96874
EURUSD,2015-04-28,pivot,BUY1,BUY,100.0,1.08761,1.09466,TP,70.5,7050.0,96819,96830
EURUSD,2015-04-28,pivot,SELL1,SELL,130.0,1.08761,1.12266,SL,-350.5,-45565.0,96819,96874
EURUSD,2015-04-29,pivot,BUY1,BUY,100.0,1.09678,1.1011,TP,43.2,4320.0,96843,96852
EURUSD,2015-04-29,pivot,SELL1,SELL,130.0,1.09678,1.1291,SL,-323.2,-42016.0,96843,97024
EURUSD,2015-04-30,pivot,BUY1,BUY,100.0,1.11121,1.12079,TP,95.8,9580.0,96867,96874
EURUSD,2015-04-30,pivot,SELL1,SELL,130.0,1.11121,1.1444,TIME_EXIT,-331.9,-43147.0,96867,97298
EURUSD,2015-05-01,pivot,BUY1,BUY,100.0,1.12117,1.12862,TP,74.5,7450.0,96891,96905
EURUSD,2015-05-01,pivot,SELL1,SELL,130.0,1.12117,1.10712,TP,140.5,18265.0,96891,96995
EURUSD,2015-05-06,pivot,BUY1,BUY,100.0,1.11794,1.12431,TP,63.7,6370.0,97011,97017
EURUSD,2015-05-06,pivot,SELL1,SELL,130.0,1.11794,1.10663,TP,113.1,14703.0,97011,97353
EURUSD,2015-05-07,pivot,BUY1,BUY,100.0,1.13391,1.139,TP,50.9,5090.0,97035,97044
EURUSD,2015-05-07,pivot,SELL1,SELL,130.0,1.13391,1.1175,TP,164.1,21333.0,97035,97131
EURUSD,2015-05-13,pivot,BUY1,BUY,100.0,1.12187,1.12987,TP,80.0,8000.0,97179,97191
EURUSD,2015-05-13,pivot,SELL1,SELL,130.0,1.12187,1.11343,TP,84.4,10972.0,97179,97335
EURUSD,2015-05-14,pivot,BUY1,BUY,100.0,1.13469,1.14027,TP,55.8,5580.0,97203,97209
EURUSD,2015-05-14,pivot,SELL1,SELL,130.0,1.13469,1.12023,TP,144.6,18798.0,97203,97330
EURUSD,2015-05-15,pivot,BUY1,BUY,100.0,1.14022,1.13406,SL,-61.6,-6160.0,97227,97238
EURUSD,2015-05-15,pivot,SELL1,SELL,130.0,1.14022,1.13406,TP,61.6,8008.0,97227,97238
EURUSD,2015-05-28,pivot,BUY1,BUY,100.0,1.08975,1.0949,TP,51.5,5150.0,97539,97547
EURUSD,2015-05-28,pivot,SELL1,SELL,130.0,1.08975,1.1229,SL,-331.5,-43095.0,97539,97696
EURUSD,2015-05-30,pivot,BUY1,BUY,100.0,1.09831,1.09258,SL,-57.3,-5730.0,97587,97642
EURUSD,2015-05-30,pivot,SELL1,SELL,130.0,1.09831,1.09258,TP,57.3,7449.0,97587,97642
EURUSD,2015-06-03,pivot,BUY1,BUY,100.0,1.11477,1.12142,TP,66.5,6650.0,97683,97696
EURUSD,2015-06-03,pivot,SELL1,SELL,130.0,1.11477,1.13487,TIME_EXIT,-201.0,-26130.0,97683,98114
EURUSD,2015-06-04,pivot,BUY1,BUY,100.0,1.12609,1.1305,TP,44.1,4410.0,97707,97715
EURUSD,2015-06-04,pivot,SELL1,SELL,130.0,1.12609,1.10794,TP,181.5,23595.0,97707,97743
EURUSD,2015-06-09,pivot,BUY1,BUY,100.0,1.12802,1.13268,TP,46.6,4660.0,97827,97828
EURUSD,2015-06-09,pivot,SELL1,SELL,130.0,1.12802,1.11625,TIME_EXIT,117.7,15301.0,97827,98258
EURUSD,2015-06-10,pivot,BUY1,BUY,100.0,1.12926,1.13654,TP,72.8,7280.0,97851,97858
EURUSD,2015-06-10,pivot,SELL1,SELL,130.0,1.12926,1.1214,TP,78.6,10218.0,97851,97887
EURUSD,2015-06-13,pivot,BUY1,BUY,100.0,1.12631,1.13165,TP,53.4,5340.0,97923,98001
EURUSD,2015-06-13,pivot,SELL1,SELL,130.0,1.12631,1.11512,TP,111.9,14547.0,97923,98176
EURUSD,2015-06-20,pivot,BUY1,BUY,100.0,1.13487,1.14072,TP,58.5,5850.0,98091,98154
EURUSD,2015-06-20,pivot,SELL1,SELL,130.0,1.13487,1.1292,TP,56.7,7371.0,98091,98165
EURUSD,2015-06-25,pivot,BUY1,BUY,100.0,1.12056,1.11597,SL,-45.9,-4590.0,98211,98220
EURUSD,2015-06-25,pivot,SELL1,SELL,130.0,1.12056,1.11597,TP,45.9,5967.0,98211,98220
EURUSD,2015-06-26,pivot,BUY1,BUY,100.0,1.12029,1.11537,SL,-49.2,-4920.0,98235,98249
EURUSD,2015-06-26,pivot,SELL1,SELL,130.0,1.12029,1.11537,TP,49.2,6396.0,98235,98249
EURUSD,2015-06-30,pivot,BUY1,BUY,100.0,1.12184,1.09742,SL,-244.2,-24420.0,98331,98472
EURUSD,2015-06-30,pivot,SELL1,SELL,130.0,1.12184,1.09742,TP,244.2,31746.0,98331,98472
EURUSD,2015-07-03,pivot,BUY1,BUY,100.0,1.10857,1.10365,SL,-49.2,-4920.0,98403,98472
EURUSD,2015-07-03,pivot,SELL1,SELL,130.0,1.10857,1.10365,TP,49.2,6396.0,98403,98472
EURUSD,2015-07-07,pivot,BUY1,BUY,100.0,1.10474,1.09936,SL,-53.8,-5380.0,98499,98507
EURUSD,2015-07-07,pivot,SELL1,SELL,130.0,1.10474,1.09936,TP,53.8,6994.0,98499,98507
EURUSD,2015-07-08,pivot,BUY1,BUY,100.0,1.10073,1.10717,TP,64.4,6440.0,98523,98536
EURUSD,2015-07-08,pivot,SELL1,SELL,130.0,1.10073,1.09163,TP,91.0,11830.0,98523,98716
EURUSD,2015-07-09,pivot,BUY1,BUY,100.0,1.10708,1.11127,TP,41.9,4190.0,98547,98552
EURUSD,2015-07-09,pivot,SELL1,SELL,130.0,1.10708,1.09743,TP,96.5,12545.0,98547,98667
EURUSD,2015-07-10,pivot,BUY1,BUY,100.0,1.10606,1.11449,TP,84.3,8430.0,98571,98580
EURUSD,2015-07-10,pivot,SELL1,SELL,130.0,1.10606,1.09915,TP,69.1,8983.0,98571,98666
EURUSD,2015-07-11,pivot,BUY1,BUY,100.0,1.11519,1.10549,SL,-97.0,-9700.0,98595,98651
EURUSD,2015-07-11,pivot,SELL1,SELL,130.0,1.11519,1.10549,TP,97.0,12610.0,98595,98651
EURUSD,2015-07-13,pivot,BUY1,BUY,100.0,1.11292,1.11719,TP,42.7,4270.0,98643,98649
EURUSD,2015-07-13,pivot,SELL1,SELL,130.0,1.11292,1.10918,TP,37.4,4862.0,98643,98650
EURUSD,2015-07-22,pivot,BUY1,BUY,100.0,1.09363,1.09885,TP,52.2,5220.0,98859,98890
EURUSD,2015-07-22,pivot,SELL1,SELL,130.0,1.09363,1.09618,TIME_EXIT,-25.5,-3315.0,98859,99290
EURUSD,2015-07-23,pivot,BUY1,BUY,100.0,1.0924,1.09866,TP,62.6,6260.0,98883,98890
EURUSD,2015-07-23,pivot,SELL1,SELL,130.0,1.0924,1.08693,TP,54.7,7111.0,98883,99196
EURUSD,2015-07-24,pivot,BUY1,BUY,100.0,1.0987,1.10379,TP,50.9,5090.0,98907,98985
EURUSD,2015-07-24,pivot,SELL1,SELL,130.0,1.0987,1.09216,TP,65.4,8502.0,98907,99064
EURUSD,2015-07-28,pivot,BUY1,BUY,100.0,1.10884,1.0971,SL,-117.4,-11740.0,99003,99046
EURUSD,2015-07-28,pivot,SELL1,SELL,130.0,1.10884,1.0971,TP,117.4,15262.0,99003,99046
EURUSD,2015-07-29,pivot,BUY1,BUY,100.0,1.10651,1.10221,SL,-43.0,-4300.0,99027,99042
EURUSD,2015-07-29,pivot,SELL1,SELL,130.0,1.10651,1.10221,TP,43.0,5590.0,99027,99042
EURUSD,2015-07-31,pivot,BUY1,BUY,100.0,1.09404,1.10047,TP,64.3,6430.0,99075,99087
EURUSD,2015-07-31,pivot,SELL1,SELL,130.0,1.09404,1.08933,TP,47.1,6123.0,99075,99189
EURUSD,2015-08-06,pivot,BUY1,BUY,100.0,1.09029,1.09542,TP,51.3,5130.0,99219,99255
EURUSD,2015-08-06,pivot,SELL1,SELL,130.0,1.09029,1.12342,SL,-331.3,-43069.0,99219,99575
EURUSD,2015-08-07,pivot,BUY1,BUY,100.0,1.09223,1.08737,BOTH_SL,-48.6,-4860.0,99243,99255
EURUSD,2015-08-07,pivot,SELL1,SELL,130.0,1.09223,1.08737,TP,48.6,6318.0,99243,99255
EURUSD,2015-08-11,pivot,BUY1,BUY,100.0,1.10155,1.10614,TP,45.9,4590.0,99339,99351
EURUSD,2015-08-11,pivot,SELL1,SELL,130.0,1.10155,1.13414,SL,-325.9,-42367.0,99339,99594
EURUSD,2015-08-12,pivot,BUY1,BUY,100.0,1.10416,1.11082,TP,66.6,6660.0,99363,99370
EURUSD,2015-08-12,pivot,SELL1,SELL,130.0,1.10416,1.13882,SL,-346.6,-45058.0,99363,99599
EURUSD,2015-08-13,pivot,BUY1,BUY,100.0,1.11547,1.10242,SL,-130.5,-13050.0,99387,99520
EURUSD,2015-08-13,pivot,SELL1,SELL,130.0,1.11547,1.10242,TP,130.5,16965.0,99387,99520
EURUSD,2015-08-14,pivot,BUY1,BUY,100.0,1.11581,1.108,SL,-78.1,-7810.0,99411,99490
EURUSD,2015-08-14,pivot,SELL1,SELL,130.0,1.11581,1.108,TP,78.1,10153.0,99411,99490
EURUSD,2015-08-25,pivot,BUY1,BUY,100.0,1.15806,1.13692,SL,-211.4,-21140.0,99675,99711
EURUSD,2015-08-25,pivot,SELL1,SELL,130.0,1.15806,1.13692,TP,211.4,27482.0,99675,99711
EURUSD,2015-08-26,pivot,BUY1,BUY,100.0,1.15534,1.13968,SL,-156.6,-15660.0,99699,99711
EURUSD,2015-08-26,pivot,SELL1,SELL,130.0,1.15534,1.13968,TP,156.6,20358.0,99699,99711
EURUSD,2015-09-01,pivot,BUY1,BUY,100.0,1.1224,1.12824,TP,58.4,5840.0,99843,99849
EURUSD,2015-09-01,pivot,SELL1,SELL,130.0,1.1224,1.11803,TP,43.7,5681.0,99843,99903
EURUSD,2015-09-02,pivot,BUY1,BUY,100.0,1.12952,1.12232,SL,-72.0,-7200.0,99867,99881
EURUSD,2015-09-02,pivot,SELL1,SELL,130.0,1.12952,1.12232,TP,72.0,9360.0,99867,99881
EURUSD,2015-09-05,pivot,BUY1,BUY,100.0,1.11499,1.12095,TP,59.6,5960.0,99939,100015
EURUSD,2015-09-05,pivot,SELL1,SELL,130.0,1.11499,1.11203,TIME_EXIT,29.6,3848.0,99939,100370
EURUSD,2015-09-09,pivot,BUY1,BUY,100.0,1.12067,1.11525,SL,-54.2,-5420.0,100035,100041
EURUSD,2015-09-09,pivot,SELL1,SELL,130.0,1.12067,1.11525,TP,54.2,7046.0,100035,100041
EURUSD,2015-09-17,pivot,BUY1,BUY,100.0,1.12908,1.13404,TP,49.6,4960.0,100227,100244
EURUSD,2015-09-17,pivot,SELL1,SELL,130.0,1.12908,1.1214,TP,76.8,9984.0,100227,100337
EURUSD,2015-09-18,pivot,BUY1,BUY,100.0,1.14022,1.12846,SL,-117.6,-11760.0,100251,100270
EURUSD,2015-09-18,pivot,SELL1,SELL,130.0,1.14022,1.12846,TP,117.6,15288.0,100251,100270
EURUSD,2015-09-24,pivot,BUY1,BUY,100.0,1.11874,1.12329,TP,45.5,4550.0,100395,100405
EURUSD,2015-09-24,pivot,SELL1,SELL,130.0,1.11874,1.13675,TIME_EXIT,-180.1,-23413.0,100395,100826
EURUSD,2015-09-26,pivot,BUY1,BUY,100.0,1.11912,1.12331,TP,41.9,4190.0,100443,100506
EURUSD,2015-09-26,pivot,SELL1,SELL,130.0,1.11912,1.13833,TIME_EXIT,-192.1,-24973.0,100443,100874
EURUSD,2015-09-30,pivot,BUY1,BUY,100.0,1.12531,1.11939,SL,-59.2,-5920.0,100539,100551
EURUSD,2015-09-30,pivot,SELL1,SELL,130.0,1.12531,1.11939,TP,59.2,7696.0,100539,100551
EURUSD,2015-10-09,pivot,BUY1,BUY,100.0,1.12843,1.13473,TP,63.0,6300.0,100755,100764
EURUSD,2015-10-09,pivot,SELL1,SELL,130.0,1.12843,1.12377,TP,46.6,6058.0,100755,101079
EURUSD,2015-10-10,pivot,BUY1,BUY,100.0,1.13566,1.1407100000000001,TP,50.5,5050.0,100779,100858
EURUSD,2015-10-10,pivot,SELL1,SELL,130.0,1.13566,1.12671,TP,89.5,11635.0,100779,101079
EURUSD,2015-10-14,pivot,BUY1,BUY,100.0,1.13836,1.1431,TP,47.4,4740.0,100875,100887
EURUSD,2015-10-14,pivot,SELL1,SELL,130.0,1.13836,1.13442,TP,39.4,5122.0,100875,100932
EURUSD,2015-11-10,pivot,BUY1,BUY,100.0,1.07601,1.07266,SL,-33.5,-3350.0,101523,101534
EURUSD,2015-11-10,pivot,SELL1,SELL,130.0,1.07601,1.07266,TP,33.5,4355.0,101523,101534
EURUSD,2015-11-11,pivot,BUY1,BUY,100.0,1.07365,1.0784,TP,47.5,4750.0,101547,101585
EURUSD,2015-11-11,pivot,SELL1,SELL,130.0,1.07365,1.06744,TP,62.1,8073.0,101547,101692
EURUSD,2015-11-13,pivot,BUY1,BUY,100.0,1.08082,1.06912,SL,-117.0,-11700.0,101595,101666
EURUSD,2015-11-13,pivot,SELL1,SELL,130.0,1.08082,1.06912,TP,117.0,15210.0,101595,101666
EURUSD,2015-11-14,pivot,BUY1,BUY,100.0,1.07701,1.0714,SL,-56.1,-5610.0,101619,101666
EURUSD,2015-11-14,pivot,SELL1,SELL,130.0,1.07701,1.0714,TP,56.1,7293.0,101619,101666
EURUSD,2015-11-19,pivot,BUY1,BUY,100.0,1.06712,1.07123,TP,41.1,4110.0,101739,101740
EURUSD,2015-11-19,pivot,SELL1,SELL,130.0,1.06712,1.06168,TP,54.4,7072.0,101739,101836
EURUSD,2015-11-20,pivot,BUY1,BUY,100.0,1.07258,1.06671,SL,-58.7,-5870.0,101763,101771
EURUSD,2015-11-20,pivot,SELL1,SELL,130.0,1.07258,1.06671,TP,58.7,7631.0,101763,101771
EURUSD,2015-12-03,pivot,BUY1,BUY,100.0,1.06105,1.05508,SL,-59.7,-5970.0,102075,102086
EURUSD,2015-12-03,pivot,SELL1,SELL,130.0,1.06105,1.05508,TP,59.7,7761.0,102075,102086
EURUSD,2015-12-04,pivot,BUY1,BUY,100.0,1.09176,1.10012,TP,83.6,8360.0,102099,102236
EURUSD,2015-12-04,pivot,SELL1,SELL,130.0,1.09176,1.09108,TIME_EXIT,6.8,884.0,102099,102530
EURUSD,2015-12-10,pivot,BUY1,BUY,100.0,1.10149,1.08791,SL,-135.8,-13580.0,102243,102410
EURUSD,2015-12-10,pivot,SELL1,SELL,130.0,1.10149,1.08791,TP,135.8,17654.0,102243,102410
EURUSD,2015-12-12,pivot,BUY1,BUY,100.0,1.09928,1.10507,TP,57.9,5790.0,102291,102370
EURUSD,2015-12-12,pivot,SELL1,SELL,130.0,1.09928,1.09265,TP,66.3,8619.0,102291,102378
EURUSD,2015-12-22,pivot,BUY1,BUY,100.0,1.0911,1.09589,TP,47.9,4790.0,102531,102544
EURUSD,2015-12-22,pivot,SELL1,SELL,130.0,1.0911,1.08479,TP,63.1,8203.0,102531,102842
EURUSD,2015-12-23,pivot,BUY1,BUY,100.0,1.09485,1.09022,SL,-46.3,-4630.0,102555,102568
EURUSD,2015-12-23,pivot,SELL1,SELL,130.0,1.09485,1.09022,TP,46.3,6019.0,102555,102568
EURUSD,2016-01-07,pivot,BUY1,BUY,100.0,1.07766,1.08193,TP,42.7,4270.0,102915,102918
EURUSD,2016-01-07,pivot,SELL1,SELL,130.0,1.07766,1.07971,TIME_EXIT,-20.5,-2665.0,102915,103346
EURUSD,2016-01-20,pivot,BUY1,BUY,100.0,1.09106,1.09589,TP,48.3,4830.0,103227,103232
EURUSD,2016-01-20,pivot,SELL1,SELL,130.0,1.09106,1.08595,TP,51.1,6643.0,103227,103264
EURUSD,2016-01-22,pivot,BUY1,BUY,100.0,1.08581,1.0941,TP,82.9,8290.0,103275,103434
EURUSD,2016-01-22,pivot,SELL1,SELL,130.0,1.08581,1.1221,SL,-362.9,-47177.0,103275,103600
EURUSD,2016-01-29,pivot,BUY1,BUY,100.0,1.09353,1.08697,SL,-65.6,-6560.0,103443,103456
EURUSD,2016-01-29,pivot,SELL1,SELL,130.0,1.09353,1.08697,TP,65.6,8528.0,103443,103456
EURUSD,2016-02-03,pivot,BUY1,BUY,100.0,1.09187,1.09599,TP,41.2,4120.0,103563,103576
EURUSD,2016-02-03,pivot,SELL1,SELL,130.0,1.09187,1.12399,SL,-321.2,-41756.0,103563,103624
EURUSD,2016-02-04,pivot,BUY1,BUY,100.0,1.10928,1.11655,TP,72.7,7270.0,103587,103596
