date,year,session,atr_pips,adx,pdi,ndi,di_spread,yr_atr_ratio,net_pips,win
2020-08-06,2020,8,55.17303816074261,25.05350027482257,18.502920284723736,26.411287045760567,7.908366761036831,1.0023011572951126,-6.934607632148811,0
2020-08-06,2020,16,55.17303816074261,25.05350027482257,18.502920284723736,26.411287045760567,7.908366761036831,1.0023011572951126,4.165392367851609,1
2020-08-07,2020,0,54.06067829211815,24.554359357607535,17.534807539639388,25.267219471578628,7.7324119319392395,0.7325102320400153,-8.112135658422744,0
2020-08-07,2020,8,54.06067829211815,24.554359357607535,17.534807539639388,25.267219471578628,7.7324119319392395,0.7325102320400153,1.0878643415771307,1
2020-08-07,2020,16,54.06067829211815,24.554359357607535,17.534807539639388,25.267219471578628,7.7324119319392395,0.7325102320400153,24.287864341577063,1
2020-08-08,2020,0,54.31348698553834,23.19395106984052,20.91465088499628,23.35320941843439,2.4385585334381084,1.0605100721177687,-5.262697397106649,0
2020-08-08,2020,8,54.31348698553834,23.19395106984052,20.91465088499628,23.35320941843439,2.4385585334381084,1.0605100721177687,-5.262697397106649,0
2020-08-08,2020,16,54.31348698553834,23.19395106984052,20.91465088499628,23.35320941843439,2.4385585334381084,1.0605100721177687,-5.262697397106649,0
2020-08-09,2020,0,50.433952200857036,21.930714802628284,20.914650884996284,23.35320941843439,2.438558533438105,0.0,3.3132095598282376,1
2020-08-09,2020,8,50.433952200857036,21.930714802628284,20.914650884996284,23.35320941843439,2.438558533438105,0.0,3.3132095598282376,1
2020-08-09,2020,16,50.433952200857036,21.930714802628284,20.914650884996284,23.35320941843439,2.438558533438105,0.0,3.3132095598282376,1
2020-08-10,2020,0,48.5029556150815,21.192819110704907,20.19392480537226,25.493778381376863,5.299853576004605,0.4824448263669003,-7.500591123015795,0
2020-08-10,2020,8,48.5029556150815,21.192819110704907,20.19392480537226,25.493778381376863,5.299853576004605,0.4824448263669003,6.199408876984251,1
2020-08-10,2020,16,48.5029556150815,21.192819110704907,20.19392480537226,25.493778381376863,5.299853576004605,0.4824448263669003,-8.300591123016773,0
2020-08-11,2020,0,48.55988735686136,19.857063267140898,22.495117933293226,23.645040164047312,1.1499222307540862,1.015241234760269,-0.2786441380387714,0
2020-08-11,2020,8,48.55988735686136,19.857063267140898,22.495117933293226,23.645040164047312,1.1499222307540862,1.015241234760269,2.7213558619613423,1
2020-08-11,2020,16,48.55988735686136,19.857063267140898,22.495117933293226,23.645040164047312,1.1499222307540862,1.015241234760269,15.42395494274507,1
2020-08-12,2020,0,50.48418111708561,19.300137631605146,26.911803554926227,21.119212847048942,5.7925907078772845,1.4955179687850602,6.003163776582369,1
2020-08-12,2020,8,50.48418111708561,19.300137631605146,26.911803554926227,21.119212847048942,5.7925907078772845,1.4955179687850602,31.903163776582403,1
2020-08-12,2020,16,50.48418111708561,19.300137631605146,26.911803554926227,21.119212847048942,5.7925907078772845,1.4955179687850602,16.193672446833943,1
2020-08-13,2020,0,50.86388246586516,19.379892216442308,29.45124422055064,19.464302834939414,9.986941385611228,1.0970456303143346,-6.272776493173012,0
2020-08-13,2020,8,50.86388246586516,19.379892216442308,29.45124422055064,19.464302834939414,9.986941385611228,1.0970456303143346,1.4938901734942647,1
2020-08-13,2020,16,50.86388246586516,19.379892216442308,29.45124422055064,19.464302834939414,9.986941385611228,1.0970456303143346,-0.6394431598388337,0
2020-08-14,2020,0,50.687890861160575,19.514803873256636,27.935750928445614,18.13674955994925,9.799001368496363,0.9548631670742335,3.3624218277700493,1
2020-08-14,2020,8,50.687890861160575,19.514803873256636,27.935750928445614,18.13674955994925,9.799001368496363,0.9548631670742335,-0.7375781722324746,0
2020-08-14,2020,16,50.687890861160575,19.514803873256636,27.935750928445614,18.13674955994925,9.799001368496363,0.9548631670742335,16.275156344465017,1
