side,bucket,bin,trades,wins,losses,avg_win_pips,avg_loss_pips,expectancy_pips,avg_r,sum_win_pips,sum_loss_pips,indicator,win_rate,rr_ratio,profit_factor
BUY,15-20%,Q3,50,38,12,17.771052631579387,41.92319444444451,3.4444333333336488,0.07611023745905247,675.3000000000167,503.0783333333342,adx14,0.76,0.42389547998612337,1.3423356866227238
BUY,15-20%,Q2,48,31,17,19.663440860215037,51.438235294117646,-5.51840277777779,-0.0881537181316644,609.5666666666662,874.45,adx14,0.6458333333333334,0.38227285107628295,0.6970857872567512
BUY,15-20%,Q5,64,41,23,23.122764227642133,62.87782608695706,-7.783697916666953,-0.08906775321235555,948.0333333333275,1446.1900000000123,adx14,0.640625,0.3677411524320902,0.6555385760745956
BUY,15-20%,Q4,55,34,21,22.887254901959917,59.864761904761345,-8.70896969697002,-0.11573703375912624,778.1666666666372,1257.1599999999883,adx14,0.6181818181818182,0.3823159764398826,0.6189877713788575
BUY,15-20%,Q1,50,29,21,16.719540229884515,46.768095238095235,-9.945266666666981,-0.18647404142868504,484.86666666665093,982.13,adx14,0.58,0.3574988492639211,0.49368888707874814
BUY,20-25%,Q5,58,34,24,35.450980392156815,51.17229166666676,-0.3931321839081128,-0.028228280558585866,1205.3333333333317,1228.1350000000023,adx14,0.5862068965517241,0.6927768766558742,0.9814339085958217
BUY,20-25%,Q1,51,29,22,30.816091954022866,41.041136363636035,-0.1811437908496018,-0.06403458967495805,893.6666666666631,902.9049999999928,adx14,0.5686274509803921,0.7508586429231298,0.9897682111259437
BUY,20-25%,Q2,68,37,31,31.604504504504565,40.559946236559355,-1.293995098039279,-0.09204506274605673,1169.3666666666688,1257.35833333334,adx14,0.5441176470588235,0.7792047928312424,0.9300186237018055
BUY,20-25%,Q4,50,25,25,27.953333333333376,44.31913333333352,-8.182900000000075,-0.1856242302995783,698.8333333333344,1107.978333333338,adx14,0.5,0.6307283385505416,0.6307283385505416
BUY,20-25%,Q3,47,22,25,37.24999999999971,49.056533333333284,-8.65773049645401,-0.230471223080283,819.4999999999935,1226.413333333332,adx14,0.46808510638297873,0.7593280133940653,0.6682086517867775
BUY,25-30%,Q5,40,27,13,43.38148148148156,63.89858974359007,8.51545833333327,0.2981446695663017,1171.300000000002,830.6816666666709,adx14,0.675,0.6789114072088474,1.4100467688183753
BUY,25-30%,Q2,42,20,22,32.68666666666705,33.77242424242408,-2.125238095237824,-0.08674466196948638,653.733333333341,742.9933333333297,adx14,0.47619047619047616,0.9678507658211539,0.8798643325646854
BUY,25-30%,Q1,43,20,23,28.791666666666572,36.02398550724648,-5.877170542635759,-0.15010155599717126,575.8333333333314,828.551666666669,adx14,0.46511627906976744,0.7992360162613025,0.6949878402272196
BUY,25-30%,Q4,41,18,23,36.81111111111094,38.115652173912764,-5.220975609756017,-0.16080842111233035,662.599999999997,876.6599999999936,adx14,0.43902439024390244,0.965774137699402,0.7558232381995321
BUY,25-30%,Q3,37,15,22,35.60444444444446,39.429318181818154,-9.010225225225202,-0.23182450728240261,534.066666666667,867.4449999999994,adx14,0.40540540540540543,0.9029941699793977,0.6156778431677713
SELL,00-05%,Q3,46,37,9,2.224324324324242,0.41851851851863686,1.7072463768115045,0.027618146923298004,82.29999999999694,3.7666666666677315,adx14,0.8043478260869565,5.314757235109518,21.849557522116903
