pair,date,regime,leg_tag,side,size,entry,exit,reason,pips,weighted_pips,open_bar,close_bar
USDJPY,2019-01-21,BELOW,BUY1,BUY,130.0,109.68,109.85600000000001,TP,17.6,2288.0,135504,135565
USDJPY,2019-01-21,BELOW,BUY2,BUY,130.0,108.769,109.85600000000001,TP,108.7,14131.0,135749,135848
USDJPY,2019-01-22,ABOVE,BUY1,BUY,100.0,109.673,109.474,SL,-19.9,-1990.0,135528,135531
USDJPY,2019-01-22,ABOVE,SELL1,SELL,130.0,109.673,109.474,TP,19.9,2587.0,135528,135531
USDJPY,2019-01-23,BELOW,SELL1,SELL,100.0,109.357,109.693,SL,-33.6,-3360.0,135552,135555
USDJPY,2019-01-23,BELOW,BUY1,BUY,130.0,109.357,109.693,TP,33.6,4368.0,135552,135555
USDJPY,2019-01-24,BELOW,SELL1,SELL,100.0,109.502,109.155,TP,34.7,3470.0,135576,135696
USDJPY,2019-01-24,BELOW,BUY1,BUY,130.0,109.502,109.555,TP,5.3,689.0,135576,135733
USDJPY,2019-01-24,BELOW,BUY2,BUY,130.0,108.999,109.555,TP,55.6,7228.0,135739,135784
USDJPY,2019-01-25,BELOW,SELL1,SELL,100.0,109.596,109.799,SL,-20.3,-2030.0,135600,135603
USDJPY,2019-01-25,BELOW,BUY1,BUY,130.0,109.596,109.799,TP,20.3,2639.0,135600,135603
USDJPY,2019-01-26,BELOW,SELL1,SELL,100.0,109.539,109.253,TP,28.6,2860.0,135624,135686
USDJPY,2019-01-26,BELOW,BUY1,BUY,130.0,109.539,109.653,TP,11.4,1482.0,135624,135734
USDJPY,2019-01-26,BELOW,BUY2,BUY,130.0,108.949,109.653,TP,70.4,9152.0,135739,135844
USDJPY,2019-01-28,BELOW,SELL1,SELL,100.0,109.414,109.195,TP,21.9,2190.0,135672,135688
USDJPY,2019-01-28,BELOW,BUY1,BUY,130.0,109.414,109.595,TP,18.1,2353.0,135672,135734
USDJPY,2019-01-28,BELOW,BUY2,BUY,130.0,108.576,109.595,TP,101.9,13247.0,135753,135841
USDJPY,2019-01-29,BELOW,SELL1,SELL,100.0,109.257,109.525,SL,-26.8,-2680.0,135696,135709
USDJPY,2019-01-29,BELOW,BUY1,BUY,130.0,109.257,109.525,TP,26.8,3484.0,135696,135709
USDJPY,2019-01-30,ABOVE,BUY1,BUY,100.0,109.426,109.741,TP,31.5,3150.0,135720,135734
USDJPY,2019-01-30,ABOVE,SELL1,SELL,130.0,109.426,109.341,TP,8.5,1105.0,135720,135739
USDJPY,2019-01-30,ABOVE,SELL2,SELL,130.0,110.129,110.458,TIME_EXIT,-32.9,-4277.0,135854,136151
USDJPY,2019-01-31,BELOW,SELL1,SELL,100.0,108.976,108.608,TP,36.8,3680.0,135744,135753
USDJPY,2019-01-31,BELOW,BUY1,BUY,130.0,108.976,109.00800000000001,TP,3.2,416.0,135744,135781
USDJPY,2019-01-31,BELOW,BUY2,BUY,130.0,108.743,109.00800000000001,TP,26.5,3445.0,135753,135781
USDJPY,2019-02-01,ABOVE,BUY1,BUY,100.0,108.846,109.202,TP,35.6,3560.0,135768,135783
USDJPY,2019-02-01,ABOVE,SELL1,SELL,130.0,108.846,110.595,TIME_EXIT,-174.9,-22737.0,135768,136199
USDJPY,2019-02-01,ABOVE,SELL2,SELL,130.0,109.497,110.595,TIME_EXIT,-109.8,-14274.0,135784,136199
USDJPY,2019-02-02,ABOVE,BUY1,BUY,100.0,109.504,109.78,TP,27.6,2760.0,135792,135844
USDJPY,2019-02-02,ABOVE,SELL1,SELL,130.0,109.504,110.58,TIME_EXIT,-107.6,-13988.0,135792,136223
USDJPY,2019-02-02,ABOVE,SELL2,SELL,130.0,109.725,110.58,TIME_EXIT,-85.5,-11115.0,135844,136223
USDJPY,2019-02-04,BELOW,SELL1,SELL,100.0,109.443,109.533,SL,-9.0,-900.0,135840,135840
USDJPY,2019-02-04,BELOW,BUY1,BUY,130.0,109.443,109.533,TP,9.0,1170.0,135840,135840
USDJPY,2019-02-05,ABOVE,BUY1,BUY,100.0,109.979,110.361,TP,38.2,3820.0,135864,136021
USDJPY,2019-02-05,ABOVE,SELL1,SELL,130.0,109.979,110.637,TIME_EXIT,-65.8,-8554.0,135864,136295
USDJPY,2019-02-05,ABOVE,SELL2,SELL,130.0,110.44,110.637,TIME_EXIT,-19.7,-2561.0,136022,136295
USDJPY,2019-02-06,ABOVE,BUY1,BUY,100.0,109.942,109.778,SL,-16.4,-1640.0,135888,135890
USDJPY,2019-02-06,ABOVE,SELL1,SELL,130.0,109.942,109.778,TP,16.4,2132.0,135888,135890
USDJPY,2019-02-07,ABOVE,BUY1,BUY,100.0,109.986,110.251,TP,26.5,2650.0,135912,136017
USDJPY,2019-02-07,ABOVE,SELL1,SELL,130.0,109.986,110.773,TIME_EXIT,-78.7,-10231.0,135912,136343
USDJPY,2019-02-07,ABOVE,SELL2,SELL,130.0,110.56,110.773,TIME_EXIT,-21.3,-2769.0,136035,136343
USDJPY,2019-02-08,BELOW,SELL1,SELL,100.0,109.753,110.086,SL,-33.3,-3330.0,135936,136016
USDJPY,2019-02-08,BELOW,BUY1,BUY,130.0,109.753,110.086,TP,33.3,4329.0,135936,136016
USDJPY,2019-02-09,BELOW,SELL1,SELL,100.0,109.724,109.897,SL,-17.3,-1730.0,135960,136010
USDJPY,2019-02-09,BELOW,BUY1,BUY,130.0,109.724,109.897,TP,17.3,2249.0,135960,136010
USDJPY,2019-02-11,ABOVE,BUY1,BUY,100.0,109.816,110.065,TP,24.9,2490.0,136008,136016
USDJPY,2019-02-11,ABOVE,SELL1,SELL,130.0,109.816,111.363,TIME_EXIT,-154.7,-20111.0,136008,136439
USDJPY,2019-02-11,ABOVE,SELL2,SELL,130.0,110.724,111.363,TIME_EXIT,-63.9,-8307.0,136064,136439
