date,entry_px,exit_px,net_pips,exit_reason,+DI_prev,-DI_prev
2016-11-17,116.754,117.33977,-59.577,SL,31.1406,14.1823
2016-11-21,117.50333,118.02406,-53.0729,SL,31.0193,12.3146
2016-11-28,119.61667,118.94792,65.8747,TP,37.1491,11.4831
2016-11-29,118.92867,119.46164,-54.2977,SL,33.2947,18.838
2016-12-03,121.25667,120.4283,81.8367,TP,35.8873,11.7145
2016-12-07,122.37033,123.16392,-80.359,SL,34.2592,19.4445
2016-12-09,121.80267,122.63537,-84.2701,SL,28.1523,22.6555
2016-12-14,122.46733,123.17722,-71.9883,SL,29.9399,19.4761
2016-12-16,123.28,122.30366,96.6341,TP,32.6992,15.8731
2016-12-17,123.21633,122.25793,94.8408,TP,30.9317,15.0151
2016-12-19,123.09967,122.25768,83.1982,TP,30.3586,16.1573
2016-12-20,122.17567,122.84813,-68.2466,SL,27.151,24.2277
2016-12-23,122.79033,121.93845,84.1886,TP,25.3319,19.9063
2016-12-31,123.14633,122.29578,84.0552,TP,20.3682,18.9204
2017-01-03,122.996,122.23795,74.8048,TP,21.7021,19.7443
2017-03-03,120.21133,120.71567,-51.4333,SL,28.5324,24.2739
2017-03-06,120.94,120.32703,60.2973,TP,30.7982,23.9052
2017-03-07,120.58633,121.05192,-47.5588,SL,28.9626,27.2593
2017-03-08,120.49567,120.9461,-46.0432,SL,27.7987,26.1639
2017-03-14,122.474,121.86439,59.9607,TP,36.3393,19.5335
2017-03-15,121.97933,121.34886,62.0478,TP,32.6266,22.7029
2017-03-18,121.353,120.64412,69.8883,TP,24.1956,22.4589
2017-03-21,120.98267,121.46802,-49.5357,SL,26.2216,20.2025
2017-03-22,120.97167,120.2975,66.4166,TP,26.7028,17.5573
2017-03-23,120.19633,119.50149,68.4846,TP,24.0575,23.2642
2017-04-21,117.20433,116.50486,68.9476,TP,25.7531,24.8664
2017-04-25,119.32233,119.97717,-66.4841,SL,41.7667,16.0156
2017-04-27,121.387,122.12243,-74.543,SL,45.1121,12.2962
2017-04-28,121.112,121.85905,-75.7049,SL,41.2383,13.295
2017-04-30,121.439,122.14378,-71.4775,SL,38.415,12.1512
2017-05-07,123.924,123.15247,76.1529,TP,44.4791,9.3186
2017-05-08,123.85633,123.07712,76.921,TP,45.6998,8.5677
2017-05-10,123.99067,124.59978,-61.9112,SL,43.0113,11.4618
2017-05-12,123.80133,124.42018,-62.8847,SL,36.5029,12.34
2017-05-17,125.13967,124.39008,73.9585,TP,43.2379,11.0599
2017-05-18,124.125,123.32041,79.4593,TP,37.4045,19.1005
2017-05-23,124.67967,125.30702,-63.7354,SL,35.4502,21.1405
2017-05-26,125.42633,124.65827,75.8061,TP,34.3288,17.9731
2017-05-27,124.63133,123.84488,77.6455,TP,31.1312,24.9441
2017-06-03,124.764,124.03301,72.099,TP,27.51,24.5901
2017-06-04,124.554,123.87522,66.8777,TP,27.51,24.5901
2017-06-30,128.232,127.47892,74.3077,TP,43.318,12.9089
2017-07-05,128.43533,128.98299,-55.7652,SL,36.482,14.9174
2017-07-06,128.56,129.11518,-56.5184,SL,34.6864,13.6639
2017-07-11,130.07967,130.58985,-52.0181,SL,39.2793,10.2652
2017-07-13,129.677,128.95676,71.0243,TP,34.2967,16.4623
2017-07-17,129.03033,129.53845,-51.812,SL,27.8024,18.617
2017-07-19,129.37833,128.72023,64.8101,TP,29.7468,16.1123
2017-07-20,128.999,129.51187,-52.2872,SL,27.2644,19.496
2017-07-22,129.86433,129.13455,71.9787,TP,30.4955,15.3579
2017-07-24,129.62433,128.98,63.4335,TP,31.4967,14.9985
2017-07-28,130.0,130.54235,-55.2351,SL,28.5506,18.6779
2017-07-31,129.9,130.38579,-49.5789,SL,25.5208,19.0837
2017-08-04,130.76667,130.08625,67.0413,TP,28.6011,13.1687
2017-08-05,130.50033,129.80222,68.8112,TP,25.8848,15.3072
2017-08-09,129.88133,129.22488,64.645,TP,25.5912,22.5886
2017-08-17,129.79633,129.13635,64.9984,TP,26.248,20.5244
2017-08-29,130.23767,130.75484,-52.7177,SL,27.1059,26.6354
2017-09-02,130.92067,130.19511,71.5559,TP,23.9707,20.5548
2017-09-14,131.513,130.77616,72.6838,TP,30.8743,17.3526
2017-09-15,131.145,131.72856,-59.3563,SL,27.8454,20.5083
2017-09-21,133.66433,134.2427,-58.8365,SL,39.4493,13.2823
2017-09-23,133.89633,133.13677,74.9566,TP,36.1718,11.3366
2017-09-26,132.87467,132.07371,79.0959,TP,30.1245,20.9997
2017-09-29,132.562,133.15216,-60.0161,SL,27.5381,18.7877
2017-10-03,132.51833,133.04189,-53.3554,SL,26.5828,20.6443
2017-10-06,132.24767,132.77077,-53.3103,SL,21.302,20.4048
2017-10-07,132.301,132.82639,-53.5389,SL,19.6944,18.8649
2017-10-13,133.009,132.37994,61.9059,TP,25.1267,15.412
2017-10-14,132.42,131.7842,62.5802,TP,23.0845,20.3956
2017-10-24,133.47667,133.93569,-46.9028,SL,28.3438,20.4361
2017-11-07,132.40433,131.80504,58.9289,TP,26.775,21.3689
2017-11-08,132.06833,131.47461,58.3727,TP,25.0954,21.7034
2017-11-16,133.17033,132.54943,61.0903,TP,29.9413,17.6377
2017-11-18,132.45967,131.81073,63.8939,TP,24.7013,22.0139
2017-12-02,133.59567,132.84589,73.9773,TP,30.9402,20.2536
2017-12-05,133.607,132.9246,67.2401,TP,31.8087,20.0175
2017-12-06,133.26967,132.58823,67.1433,TP,29.5786,21.0751
2017-12-07,132.638,133.16599,-53.7988,SL,27.2677,26.5215
2017-12-11,133.643,133.05307,57.9929,TP,30.5585,22.9418
2017-12-13,133.36567,132.7881,56.7563,TP,28.2507,25.9446
2017-12-22,134.48467,134.97473,-50.0065,SL,35.1935,19.4405
2017-12-27,134.33167,134.73788,-41.6213,SL,32.0758,21.8174
2018-01-06,136.18967,135.65208,52.7591,TP,37.525,13.4966
2018-01-09,135.63033,135.10619,51.4147,TP,33.9014,21.4755
2018-01-15,135.514,136.00996,-50.5964,SL,29.7472,26.212
2018-01-17,135.512,136.04063,-53.8628,SL,25.0955,24.3401
2018-01-19,135.90767,135.21673,68.094,TP,24.5792,20.874
2018-01-24,135.655,135.00322,64.1783,TP,24.9425,19.5595
2018-01-27,135.22033,134.47823,73.2103,TP,22.7695,20.3062
2018-02-05,136.98933,136.30771,67.1622,TP,30.7352,19.4002
2018-03-21,130.822,130.03265,77.9353,TP,24.3524,19.6323
2018-03-28,131.07933,130.21946,84.9875,TP,30.5842,17.9124
2018-03-30,131.068,130.19444,86.3558,TP,25.958,15.203
2018-03-31,130.849,130.00709,83.1906,TP,25.01,14.6478
2018-04-02,130.914,130.16565,73.8354,TP,26.4668,14.2089
2018-04-03,130.44333,131.04367,-61.0339,SL,23.5659,19.0312
2018-04-06,131.25067,131.83963,-59.896,SL,23.9559,15.5319
2018-04-07,131.33433,131.90682,-58.2491,SL,23.9764,14.8373
2018-04-09,131.25933,131.76896,-51.9628,SL,23.2237,16.0001
2018-04-10,131.54933,132.06621,-52.6876,SL,26.7957,14.6489
2018-04-12,132.26733,132.79753,-54.0199,SL,27.9706,12.3136
2018-04-14,132.486,133.00116,-52.5161,SL,30.2567,12.955
2018-04-18,132.429,132.89848,-47.9485,SL,30.8105,10.6539
2018-04-20,132.68867,132.08215,59.6515,TP,30.0693,9.244
2018-04-21,132.40133,132.88116,-48.9825,SL,27.149,11.6079
2018-04-27,132.62233,132.03545,57.6881,TP,30.2588,15.0195
2018-04-30,132.25033,131.74404,49.629,TP,28.0833,19.403
2018-05-01,132.16933,131.65475,50.4587,TP,25.6569,21.7813
2018-05-23,130.798,130.24723,54.0774,TP,29.6017,22.3464
2018-06-08,129.64833,128.76758,87.075,TP,29.9144,23.1442
2018-06-13,129.84367,129.0176,81.6063,TP,31.318,25.2196
2018-07-11,130.23667,130.74862,-52.1955,SL,28.8,22.9967
2018-07-18,131.73733,131.15594,57.1392,TP,32.3577,17.6562
2018-07-20,131.03233,130.4324,58.9935,TP,27.0379,22.942
2018-07-21,130.78433,130.18403,59.0308,TP,25.0911,23.2607
2018-08-02,130.44733,129.85938,57.795,TP,27.6942,19.8688
2018-08-09,128.92467,128.36422,55.0448,TP,25.2572,24.2315
2018-08-29,129.98367,130.51523,-54.1563,SL,32.0212,23.731
2018-08-31,129.92467,129.15805,75.6622,TP,29.4306,19.8688
2018-09-01,129.09567,129.7073,-62.1637,SL,26.3486,24.7939
2018-09-07,128.86467,128.08888,76.5788,TP,23.4115,22.1271
2018-09-10,128.25267,128.78988,-54.7213,SL,22.5907,22.5128
2018-09-13,129.34767,129.92256,-58.4894,SL,28.1217,16.8436
2018-09-15,130.50567,131.12895,-63.3286,SL,32.1452,13.3957
2018-09-17,130.18833,130.73461,-55.6275,SL,31.6244,14.1306
2018-09-18,130.48967,131.04412,-56.4455,SL,35.6325,12.9277
2018-09-20,131.20267,131.7814,-58.8737,SL,34.6489,10.6791
2018-09-22,132.51467,131.70565,79.9016,TP,38.9588,8.5632
2018-09-27,132.582,131.84698,72.5025,TP,36.1225,8.9308
2018-09-28,132.064,131.30991,74.4088,TP,32.6944,13.7291
2018-10-02,132.04033,131.35885,67.1479,TP,32.0299,14.2959
2018-10-03,131.281,131.83017,-55.9171,SL,28.3905,21.9856
2018-10-04,131.453,130.72455,71.8448,TP,25.9707,20.0081
2018-10-06,131.00433,130.27317,72.1163,TP,22.31,20.3088
2018-10-08,131.03967,130.39766,63.2011,TP,23.2241,19.9428
2018-11-09,129.688,129.02208,65.5922,TP,24.8704,16.2033
2018-11-10,129.10267,128.42828,66.4387,TP,22.8041,21.122
2018-12-11,128.57933,129.00992,-44.0585,SL,23.7281,21.6482
2018-12-12,128.506,128.94623,-45.0229,SL,21.5505,20.5702
2018-12-18,128.172,127.64063,52.1375,TP,23.7096,21.2831
2019-02-14,125.128,124.60691,51.1086,TP,27.7718,21.7273
2019-02-15,125.00033,124.46739,52.294,TP,25.2145,22.0683
2019-02-21,125.66167,126.03832,-38.6657,SL,31.9539,19.6955
2019-02-22,125.57533,125.95234,-38.7003,SL,29.6442,19.1605
2019-02-23,125.50833,125.87901,-38.0674,SL,27.9968,18.0957
2019-02-27,125.96567,126.32223,-36.6559,SL,33.329,13.9861
2019-03-05,126.837,126.33732,48.9679,TP,33.9766,19.1525
2019-03-06,126.59167,126.0903,49.1362,TP,31.4437,18.8008
2019-03-07,126.32867,125.83978,47.8886,TP,29.9429,20.3897
2019-03-16,126.306,126.72609,-43.0089,SL,30.222,23.6694
2019-03-19,126.37067,126.7396,-37.8936,SL,33.7604,21.5786
2019-03-21,126.50567,126.02616,46.9503,TP,31.4753,19.2776
2019-03-22,126.10833,125.60341,49.4923,TP,27.7557,24.4016
2019-04-06,125.33067,124.83864,48.2022,TP,29.5211,22.9271
2019-04-10,125.298,124.85305,43.4951,TP,29.2161,18.8488
2019-04-16,126.612,126.18279,41.9212,TP,38.7317,16.1853
2019-04-17,126.40867,126.73945,-34.078,SL,35.898,19.4452
2019-04-18,126.553,126.12133,42.1668,TP,35.1185,17.9871
2019-04-19,126.00767,125.54775,44.992,TP,30.6069,24.9899
2019-04-20,125.79467,125.35681,42.7859,TP,29.8526,24.3741
2019-06-11,122.72867,123.08629,-36.7623,SL,25.362,23.8001
2019-06-12,122.89967,122.43182,45.7842,TP,26.9596,21.9616
2019-06-13,122.64533,122.17275,46.258,TP,24.7829,23.0081
2019-06-28,122.60667,122.97628,-37.961,SL,24.7235,21.1917
2019-07-02,122.53533,122.04628,47.905,TP,26.8962,23.1098
2019-07-11,122.08267,121.68295,38.9719,TP,26.613,24.6455
2019-07-31,121.12767,120.74244,37.5226,TP,25.3745,19.8457
2019-08-20,118.14267,117.52965,60.3019,TP,22.2231,22.1512
2019-09-07,117.97233,118.45805,-49.5721,SL,31.3822,23.186
2019-09-14,119.73733,119.06368,66.3654,TP,28.826,20.2645
2019-09-19,119.611,118.98266,61.8339,TP,24.3783,23.3196
2019-10-18,120.83333,121.28798,-46.4649,SL,39.7617,15.5162
2019-10-22,121.16933,120.65311,50.6227,TP,38.8572,16.6568
2019-10-23,120.86533,121.26947,-41.4133,SL,35.4535,19.4785
2019-10-25,120.804,121.23123,-43.7233,SL,32.8256,17.9737
2019-10-26,120.50633,120.9255,-42.9167,SL,31.0675,17.9176
2019-11-01,120.748,121.15083,-41.2831,SL,32.0197,19.2875
2019-11-06,120.95333,120.49606,44.7276,TP,32.4115,15.2489
2019-11-07,120.64967,120.19671,44.2953,TP,30.3836,17.5237
2019-11-09,120.485,119.99295,48.205,TP,24.1165,17.9939
2019-11-11,120.367,119.93597,42.1027,TP,24.5828,17.7117
2019-11-13,120.20267,119.7654,42.7269,TP,24.2385,18.477
2019-11-18,120.16367,120.48191,-32.8239,SL,24.5003,23.3846
2019-11-19,120.384,119.96493,40.9065,TP,29.2999,21.4368
2019-11-20,120.22067,120.5448,-33.4132,SL,27.0581,22.0951
2019-11-22,120.22167,119.78326,42.8405,TP,24.9299,20.4038
2019-11-23,119.94433,120.29878,-36.4447,SL,22.0251,21.948
2019-11-30,120.58633,120.8828,-30.6465,SL,30.5735,15.6199
2019-12-03,120.76367,120.41145,34.2214,TP,34.4508,13.6847
2019-12-04,120.54,120.1664,36.3596,TP,30.1592,16.7993
2019-12-07,120.274,120.5894,-32.5404,SL,23.15,22.9723
2019-12-14,121.88967,122.2864,-40.673,SL,40.0439,10.8713
2019-12-18,122.17233,121.70703,45.53,TP,44.6605,8.9588
2019-12-19,121.87333,121.41377,44.9559,TP,41.9885,11.3931
2019-12-20,121.71367,121.24611,45.7553,TP,38.3227,14.4995
2019-12-21,121.36333,121.72215,-36.8817,SL,35.6686,16.7003
2019-12-31,122.11167,121.71892,38.2752,TP,36.104,19.5176
2020-01-01,121.88167,121.49305,37.8618,TP,33.8818,20.7749
2020-01-15,122.395,122.75802,-37.3017,SL,33.896,19.7862
2020-01-18,122.35667,121.88091,46.5758,TP,28.8104,21.0698
2020-01-22,121.974,121.55121,41.2791,TP,26.8185,22.5315
2020-01-23,121.79533,121.37655,40.8787,TP,25.141,22.7053
2020-02-06,120.87,120.43263,42.737,TP,22.8385,21.9106
2020-02-25,120.40933,119.8394,55.9933,TP,26.7665,25.6386
2020-03-04,120.023,119.21768,79.532,TP,26.4283,25.6972
2020-05-22,118.03767,117.38158,64.6087,TP,37.3647,18.6402
2020-05-23,117.43633,117.95407,-52.7734,SL,33.8212,23.9417
2020-06-02,119.68667,120.14219,-46.5526,SL,41.1105,13.5046
2020-06-06,123.897,123.08429,80.2707,TP,53.3433,7.3159
2020-06-09,122.943,122.14953,78.3471,TP,46.7497,18.2627
2020-06-11,121.85167,121.04056,80.1111,TP,39.433,22.0644
2020-06-12,120.96167,121.61423,-66.2565,SL,35.0097,28.3088
2020-06-13,120.978,121.6621,-69.4103,SL,31.0103,26.3613
2020-06-17,121.18967,120.30767,87.2001,TP,31.6245,21.884
2020-06-18,120.51033,119.62074,87.9591,TP,29.115,22.5149
2020-06-19,120.01767,120.70064,-69.2972,SL,27.088,25.0324
2020-06-20,119.66667,120.3428,-68.6138,SL,25.4074,25.0693
2020-06-22,119.412,120.0052,-60.3197,SL,25.8302,24.6382
2020-06-24,120.46633,121.09616,-63.9824,SL,32.9416,20.0087
2020-06-26,120.32467,120.92509,-61.0419,SL,29.7947,18.0973
2020-07-02,120.84933,121.41319,-57.3858,SL,28.5136,18.4184
2020-07-03,120.99567,121.55385,-56.8183,SL,26.7461,17.2767
2020-07-07,121.471,121.95976,-49.8765,SL,34.4559,15.8156
2020-07-08,121.39367,121.87422,-49.0553,SL,32.5415,14.9369
2020-07-10,121.30533,120.65286,64.2471,TP,28.3639,14.6526
2020-07-16,122.122,122.60551,-49.3511,SL,34.1184,14.2765
2020-07-19,122.299,122.74564,-45.6644,SL,30.3203,12.432
2020-07-24,123.94533,123.332,60.3336,TP,38.1168,8.125
2020-07-27,123.505,123.94427,-44.9272,SL,32.7782,19.2265
2020-07-29,123.39,123.85014,-47.0138,SL,29.4431,18.0863
2020-08-08,124.89067,125.40416,-52.3489,SL,26.4237,13.5259
2020-08-10,124.71833,125.17714,-46.8803,SL,25.4994,15.8753
2020-08-11,124.508,124.95868,-46.0681,SL,24.1047,17.714
2020-08-18,126.00167,125.40685,58.4814,TP,28.7346,17.6794
2020-08-20,125.693,125.09051,59.2491,TP,24.4605,18.3156
2020-08-25,125.01333,125.44936,-44.6032,SL,24.3735,21.822
2020-08-27,125.58533,126.05576,-48.0427,SL,27.419,17.4402
2020-08-29,125.77833,126.30748,-53.9144,SL,27.4627,14.5009
2020-09-02,126.48767,125.79519,68.2477,TP,34.9613,10.7095
2020-09-03,125.89233,125.19992,68.2414,TP,32.467,15.4089
2020-09-04,125.64433,124.95334,68.0991,TP,30.21,16.8682
2020-09-08,125.69667,125.10879,57.788,TP,27.6623,16.786
2020-09-11,125.76067,125.07518,67.5487,TP,26.7583,20.4544
2020-09-12,125.78267,125.10454,66.8124,TP,25.1168,19.1996
2020-09-15,125.55167,124.95662,58.5046,TP,22.9176,22.3529
2020-10-07,124.191,124.65288,-47.188,SL,26.8872,19.6015
2020-10-12,124.872,124.33579,52.6215,TP,25.778,15.153
2020-10-13,124.524,123.9891,52.4899,TP,23.9956,20.3149
2020-10-22,124.27,123.71766,54.2338,TP,27.9586,21.1537
2020-11-12,124.25433,123.60224,64.2097,TP,33.2445,15.3101
2020-11-13,124.07967,123.42104,64.8624,TP,30.564,16.3949
2020-11-14,123.92067,124.42311,-51.2446,SL,28.6174,15.5796
2020-11-17,124.01067,123.42031,58.0358,TP,32.1804,13.8013
2020-11-18,123.709,123.1276,57.1405,TP,30.3419,14.265
2020-11-19,123.22033,123.66487,-45.4539,SL,28.3455,19.0626
2020-11-21,123.19367,123.62252,-43.8855,SL,27.2117,18.7808
2020-11-27,124.21867,124.60769,-39.9025,SL,34.4102,16.2539
2020-12-01,124.647,125.01408,-37.7083,SL,35.8411,12.9374
2020-12-04,126.26233,126.68724,-43.4903,SL,40.9196,8.9489
2020-12-05,126.344,125.78935,54.4648,TP,38.169,8.2756
2020-12-08,126.12467,126.50747,-39.2805,SL,34.0607,11.9778
2020-12-10,126.087,126.47215,-39.5154,SL,32.5648,11.2895
2020-12-12,126.09,126.49663,-41.6629,SL,29.165,11.1384
2020-12-16,126.166,126.54187,-38.5867,SL,31.0473,8.9588
2020-12-19,126.66067,126.1613,48.9362,TP,32.846,9.5664
2020-12-21,126.40433,125.9527,44.1633,TP,31.3143,13.7834
2020-12-23,126.26733,126.63287,-37.5538,SL,26.2498,15.7662
2020-12-25,126.264,126.6208,-36.6801,SL,24.8836,14.6559
2020-12-26,126.184,126.53462,-36.0615,SL,23.5138,14.9757
2020-12-30,126.95133,126.50739,43.3943,TP,32.44,11.4313
2021-01-01,126.393,126.76366,-38.0659,SL,25.7703,17.7943
2021-01-05,126.41933,126.74872,-33.9383,SL,31.3697,14.8873
2021-01-11,127.10233,126.62608,46.6257,TP,36.7523,12.1368
2021-01-12,126.732,126.25895,46.3049,TP,34.3586,14.9051
2021-01-13,126.68767,126.22722,45.045,TP,32.7774,14.4592
2021-01-14,126.39167,125.9331,44.8565,TP,30.5613,18.0741
2021-01-15,126.20667,125.74192,45.4746,TP,28.0009,20.6019
2021-01-18,125.42,125.74568,-33.5684,SL,25.8372,25.0427
2021-01-21,125.63667,126.00312,-37.645,SL,28.3438,21.2789
2021-01-24,126.275,125.83142,43.3576,TP,30.2368,18.2972
2021-01-25,126.298,125.88136,40.6637,TP,30.9533,18.0889
2021-01-26,126.05733,125.63399,41.3342,TP,28.2871,23.6243
2021-01-31,127.054,126.61214,43.1862,TP,34.0351,17.9982
2021-02-01,126.99267,126.56813,41.4535,TP,32.8939,19.6301
2021-02-02,126.71,126.28166,41.8337,TP,30.2733,23.9692
2021-02-03,126.503,126.8367,-34.3705,SL,27.7558,25.7518
2021-02-09,126.93833,126.49973,42.8608,TP,30.9608,22.6106
2021-02-11,126.837,127.17501,-34.8006,SL,30.0346,23.9795
2021-02-13,127.14267,127.47177,-33.9101,SL,29.9708,21.2357
2021-02-20,127.85433,128.19194,-34.7609,SL,38.1624,15.3901
2021-02-23,127.82533,128.14699,-33.1655,SL,39.7706,12.9334
2021-02-27,128.60633,128.95156,-35.5231,SL,44.869,10.3902
2021-03-04,129.059,129.43903,-39.0028,SL,41.156,7.0174
2021-03-05,129.246,129.63518,-39.9183,SL,39.6427,6.3629
2021-03-06,129.156,129.55393,-40.7934,SL,36.0016,6.6203
2021-03-16,130.20633,129.74175,45.4586,TP,37.7015,8.5154
2021-03-19,129.88433,129.39385,48.0486,TP,33.1599,14.129
2021-03-21,129.63467,129.13501,48.9652,TP,30.2265,15.0776
2021-03-24,128.94833,128.36732,57.1012,TP,24.4792,21.7147
2021-03-25,128.55333,128.99674,-45.3409,SL,22.9113,21.9927
2021-03-26,128.629,129.06879,-44.9787,SL,22.4164,20.59
2021-04-03,130.14033,130.58485,-45.4517,SL,28.5068,14.0633
2021-04-26,130.46833,130.82727,-36.8937,SL,21.5255,19.2302
2021-05-01,131.65067,132.04097,-40.0299,SL,31.4385,15.3432
2021-05-03,131.44833,131.79122,-35.2883,SL,32.7082,15.0591
2021-05-04,131.71567,131.25476,45.0904,TP,38.4976,13.5236
2021-05-05,131.378,131.73212,-36.4117,SL,35.7906,16.7662
2021-05-06,131.19533,131.54806,-36.2723,SL,33.3655,17.8841
2021-05-11,132.21167,131.77609,42.558,TP,39.2415,12.9973
2021-05-12,132.094,132.43963,-35.5629,SL,35.3245,14.2749
2021-05-14,132.34167,132.71191,-38.0241,SL,32.0798,13.0828
2021-05-20,133.017,132.55212,45.4879,TP,28.9956,12.4223
2022-01-01,132.96033,132.50324,44.7089,TP,27.3834,11.7316
2023-01-02,140.106,138.9404,115.5595,TP,57.4301,15.7273
2023-01-03,139.67967,138.53259,113.7078,TP,54.1888,19.2709
2023-01-04,138.52533,139.46252,-94.7192,SL,47.3746,26.5682
2023-01-06,140.52867,141.54069,-102.2024,SL,45.4577,21.2144
2023-01-07,140.769,141.76779,-100.8787,SL,43.2107,19.9601
2023-01-09,140.542,141.4283,-89.6299,SL,41.987,21.1155
2023-01-12,142.228,141.08371,113.4288,TP,44.5839,17.023
2023-01-13,140.80533,139.60446,119.0873,TP,39.4486,24.9783
2023-01-14,138.94633,139.922,-98.5667,SL,34.6816,32.2042
2023-01-18,138.72867,139.5911,-87.2435,SL,35.415,27.0863
2023-01-19,139.59933,138.33927,125.0067,TP,39.928,22.379
2023-01-23,140.653,141.54383,-90.083,SL,42.6551,19.9188
2023-01-26,141.401,140.22626,116.4735,TP,40.0766,18.483
2023-01-28,141.168,140.04305,111.4951,TP,36.0851,16.9542
2023-02-03,140.80667,141.60534,-80.8672,SL,30.527,18.4467
2023-02-07,142.35967,141.3332,101.6466,TP,32.4362,13.8723
2023-02-08,141.07733,139.99191,107.5422,TP,28.4834,22.3741
2023-02-11,140.42033,141.2608,-85.047,SL,24.3512,23.0015
2023-02-17,143.09333,143.86888,-78.5546,SL,34.1006,15.9795
2023-02-23,143.32,142.47349,83.6515,TP,30.8485,16.4073
2023-02-24,142.84633,143.50874,-67.2404,SL,28.1591,19.6266
2023-03-01,144.51533,145.18305,-67.7712,SL,32.8018,14.591
2023-03-03,145.049,144.16277,87.6233,TP,29.2423,12.3226
2023-03-04,144.58867,145.25949,-68.0823,SL,27.5946,14.6096
2023-03-08,144.95667,144.15982,78.6848,TP,30.0214,11.8871
2023-03-11,144.02067,143.14182,86.8845,TP,24.1165,14.6251
2023-04-01,144.48367,143.03978,143.3882,TP,28.6713,21.1495
2023-04-03,144.18,145.17053,-100.0527,SL,31.0368,20.4481
2023-04-05,144.42533,143.13638,127.8957,TP,30.9295,17.6139
2023-04-06,143.26367,144.27465,-102.0984,SL,28.1669,22.3612
2023-04-14,146.45833,147.27143,-82.3097,SL,35.6324,15.6829
2023-04-18,146.99767,147.69087,-70.3206,SL,34.6305,14.7077
2023-04-21,147.23567,147.90202,-67.6352,SL,32.1681,13.2558
2023-04-24,147.29467,147.8875,-60.2829,SL,28.9498,16.7847
2023-04-26,147.23167,147.92266,-70.0989,SL,28.5314,18.4514
2023-04-28,147.54867,148.25447,-71.5802,SL,24.616,15.5757
2023-05-03,150.579,149.58732,98.1678,TP,37.5531,9.949
2023-05-04,149.38433,148.36137,101.2959,TP,33.8045,15.3481
2023-05-05,148.06767,148.9023,-84.4635,SL,29.5943,23.6267
2023-05-09,148.75367,147.8085,93.5166,TP,29.9247,20.1649
2023-05-20,149.16567,149.82029,-66.4627,SL,30.9033,19.1284
2023-05-24,149.47433,150.07362,-60.929,SL,33.2666,15.5345
2023-05-30,150.51067,149.76434,73.6327,TP,31.0951,16.1685
2023-05-31,150.12267,149.37154,74.1128,TP,28.6895,18.033
2023-06-01,149.155,149.76702,-62.202,SL,25.1503,25.13
2023-06-10,149.968,150.52804,-57.0035,SL,22.7596,20.6944
2023-06-21,154.585,155.19194,-61.6942,SL,39.5284,17.5258
2023-06-29,157.60833,156.76016,83.8171,TP,36.8841,17.1649
2023-06-30,157.49033,156.65634,82.3997,TP,34.8316,16.3812
2023-07-05,157.34133,156.60793,72.3407,TP,31.0149,18.8414
2023-07-06,157.1,156.35489,73.5111,TP,28.3472,20.2566
2023-07-11,155.83467,155.07335,75.1316,TP,26.0988,22.4733
2023-07-17,155.73,154.93256,78.7437,TP,28.0629,27.0111
2023-07-20,156.521,155.64634,86.4663,TP,27.5076,24.5367
2023-07-21,155.99433,156.66714,-68.2809,SL,25.5431,24.8206
2023-08-12,158.79133,157.77017,101.1161,TP,28.8204,20.6243
2023-08-14,158.58633,159.27593,-69.96,SL,28.3063,21.5615
2023-08-16,158.87767,158.01435,85.3313,TP,29.1846,21.5009
2023-08-18,158.66233,157.81249,83.9845,TP,25.563,21.7239
2023-08-23,158.55333,157.71705,82.6288,TP,27.4484,19.9779
2023-09-01,158.36133,157.50905,84.2284,TP,25.8153,22.1841
2023-09-06,158.146,157.39957,73.6431,TP,27.9539,22.5499
2023-09-08,157.82767,157.06622,75.1447,TP,23.6278,22.7942
2023-10-19,158.016,158.63521,-62.9206,SL,24.5314,23.5619
2023-10-25,159.07067,158.28952,77.1143,TP,27.2472,16.5982
2023-10-26,158.64367,157.88367,74.9992,TP,26.0051,16.9363
2023-10-28,158.26733,158.86319,-60.5859,SL,21.9995,18.4585
2023-10-31,158.288,158.84134,-56.3335,SL,25.6544,17.6431
2023-11-02,159.536,160.18839,-66.2392,SL,32.4755,12.9028
2023-11-10,161.51533,162.06668,-56.135,SL,35.1371,8.439
2023-11-17,163.702,162.97026,72.1741,TP,39.5053,5.9838
2023-11-21,162.57667,161.81011,75.6558,TP,28.0369,24.4676
2023-11-28,162.941,162.19945,73.1549,TP,28.3296,25.0638
2023-12-28,157.519,156.50309,100.5913,TP,27.4204,26.4174
2024-01-06,158.42833,157.4195,99.8834,TP,33.0126,19.6963
2024-01-09,158.027,158.70602,-68.9023,SL,31.7599,21.0787
2024-01-12,159.53567,158.58421,94.1454,TP,37.5261,18.4852
2024-01-13,158.932,159.66296,-74.096,SL,34.8899,20.8462
2024-01-22,161.37767,160.60974,75.7926,TP,41.4326,15.0173
2024-01-24,161.02367,160.23118,78.2484,TP,34.618,18.9907
2024-01-26,160.292,159.4665,81.5498,TP,28.6554,21.1196
2024-02-10,160.99367,161.60835,-62.4681,SL,26.0452,24.6531
2024-02-23,163.00133,163.46751,-47.6172,SL,34.0042,18.4887
2024-02-24,162.90467,163.36364,-46.8974,SL,32.0705,17.4373
2024-03-01,162.37467,162.85585,-49.1179,SL,26.349,24.2908
2024-03-06,162.95233,162.35267,58.9667,TP,26.081,19.5022
