pair,date,ref_mode,leg_tag,side,size,entry,exit,reason,pips,weighted_pips,open_bar,close_bar
USDJPY,2019-09-26,pivot,BUY1,BUY,130.0,107.68299999999999,107.0,SL,-69.3,-9009.0,141456,141624
USDJPY,2019-09-27,pivot,SELL1,SELL,130.0,107.749,107.424,TP,31.5,4095.0,141480,141612
USDJPY,2019-09-27,pivot,BUY1,BUY,119.387755,107.75699999999999,107.424,SL,-34.3,-4095.0,141480,141612
USDJPY,2019-10-01,pivot,SELL1,SELL,130.0,108.059,107.743,TP,30.6,3978.0,141576,141591
USDJPY,2019-10-01,pivot,BUY1,BUY,162.367347,107.978,107.743,SL,-24.5,-3978.0,141576,141591
USDJPY,2019-10-05,pivot,SELL1,SELL,130.0,106.89,108.487,TIME_EXIT,-160.7,-20891.0,141672,142103
USDJPY,2019-10-05,pivot,BUY1,BUY,107.3297,106.934,108.487,TIME_EXIT,154.3,16560.9728,141727,142103
USDJPY,2019-10-08,pivot,SELL1,SELL,130.0,107.255,108.655,TIME_EXIT,-141.0,-18330.0,141744,142175
USDJPY,2019-10-08,pivot,BUY1,BUY,123.555556,107.264,108.655,TIME_EXIT,138.1,17063.0222,141744,142175
USDJPY,2019-10-11,pivot,SELL1,SELL,130.0,107.872,108.977,TIME_EXIT,-111.5,-14495.0,141816,142247
USDJPY,2019-10-11,pivot,BUY1,BUY,136.686838,107.818,108.977,TIME_EXIT,114.9,15705.3177,141816,142247
USDJPY,2019-10-12,pivot,SELL1,SELL,130.0,108.358,108.877,TIME_EXIT,-52.9,-6877.0,141840,142271
USDJPY,2019-10-12,pivot,BUY1,BUY,110.169492,108.428,108.877,TIME_EXIT,43.9,4836.4407,141886,142271
USDJPY,2019-10-14,pivot,SELL1,SELL,130.0,108.476,108.32,TP,14.6,1898.0,141888,141888
USDJPY,2019-10-14,pivot,BUY1,BUY,1725.454545,108.321,108.32,SL,-1.1,-1898.0,141888,141888
USDJPY,2019-10-15,pivot,SELL1,SELL,130.0,108.398,108.032,TP,35.6,4628.0,141912,142312
USDJPY,2019-10-15,pivot,BUY1,BUY,180.78125,108.27799999999999,108.032,SL,-25.6,-4628.0,141912,142312
USDJPY,2019-10-16,pivot,SELL1,SELL,130.0,108.799,108.155,TP,63.4,8242.0,141936,142307
USDJPY,2019-10-16,pivot,BUY1,BUY,148.772563,108.699,108.155,SL,-55.4,-8242.0,141936,142307
USDJPY,2019-10-21,pivot,SELL1,SELL,130.0,108.408,108.291,TP,10.7,1391.0,142056,142104
USDJPY,2019-10-21,pivot,BUY1,BUY,1070.0,108.294,108.291,SL,-1.3,-1391.0,142056,142104
USDJPY,2019-10-22,pivot,SELL1,SELL,130.0,108.604,108.371,TP,22.3,2899.0,142080,142104
USDJPY,2019-10-22,pivot,BUY1,BUY,284.215686,108.463,108.371,SL,-10.2,-2899.0,142080,142104
USDJPY,2019-10-24,pivot,SELL1,SELL,130.0,108.636,108.25,TP,37.6,4888.0,142128,142306
USDJPY,2019-10-24,pivot,BUY1,BUY,185.855513,108.503,108.25,SL,-26.3,-4888.0,142128,142306
USDJPY,2019-10-26,pivot,SELL1,SELL,130.0,108.655,108.51,TP,13.5,1755.0,142176,142305
USDJPY,2019-10-26,pivot,BUY1,BUY,240.410959,108.573,108.51,SL,-7.3,-1755.0,142176,142305
USDJPY,2019-10-29,pivot,SELL1,SELL,130.0,108.975,108.657,TP,30.8,4004.0,142248,142297
USDJPY,2019-10-29,pivot,BUY1,BUY,208.541667,108.839,108.657,SL,-19.2,-4004.0,142248,142297
USDJPY,2019-11-02,pivot,SELL1,SELL,130.0,108.168,108.473,TIME_EXIT,-31.5,-4095.0,142344,142775
USDJPY,2019-11-02,pivot,BUY1,BUY,143.211382,108.12299999999999,108.473,TIME_EXIT,34.0,4869.187,142344,142775
USDJPY,2019-11-05,pivot,SELL1,SELL,130.0,108.705,108.619,TIME_EXIT,7.6,988.0,142416,142847
