date,entry_px,exit_px,net_pips,exit_reason,+DI_prev,-DI_prev
2011-12-29,101.08033,100.51481,55.5528,TP,16.3894,31.5892
2011-12-31,99.89967,99.28683,60.2842,TP,13.0407,38.3404
2012-01-01,99.69,100.13299,-45.2994,SL,12.8861,37.886
2012-01-03,99.55633,99.98143,-43.5094,SL,13.796,36.1009
2012-01-05,99.47267,98.87612,58.6551,TP,15.9874,34.1965
2012-01-06,98.84333,98.23226,60.1075,TP,14.4926,37.0729
2012-01-07,98.23333,97.60461,61.8722,TP,13.0797,39.2791
2012-01-09,97.557,98.00718,-46.0181,SL,12.1159,43.3511
2012-01-11,98.147,97.56772,56.9278,TP,17.0376,37.7637
2012-01-12,97.866,98.32697,-47.097,SL,15.293,39.6891
2012-01-14,97.86367,97.18827,66.5393,TP,13.3443,34.9548
2012-01-16,97.338,97.80769,-47.9686,SL,12.7271,37.6071
2012-01-31,100.56533,99.85985,69.5484,TP,31.7091,32.7895
2012-02-01,100.047,99.30455,73.2452,TP,27.9781,32.8973
2012-02-06,100.53033,101.074,-55.3662,SL,23.6527,28.9376
2012-03-07,106.432,107.15159,-72.9593,SL,23.365,27.6032
2012-04-03,109.53667,108.57372,95.2945,TP,21.8306,30.5373
2012-04-05,108.648,107.64041,99.7587,TP,17.9894,31.0474
2012-04-06,107.55267,106.51942,102.3246,TP,16.2896,34.4801
2012-04-07,107.04567,106.00276,103.2903,TP,14.986,33.8336
2012-04-08,106.78,105.81036,95.9645,TP,14.9669,33.7905
2012-04-09,106.462,107.1883,-73.6303,SL,14.2724,36.4289
2012-04-11,106.13067,106.91028,-78.9612,SL,13.8351,33.4636
2012-04-14,106.212,105.19763,100.4371,TP,11.728,28.9286
2012-04-15,105.8,104.85763,93.2371,TP,11.7224,28.9146
2012-04-16,105.623,104.7289,88.4103,TP,11.4727,30.3415
2012-04-22,107.77,106.94551,81.4488,TP,22.4769,26.0074
2012-04-24,106.90333,107.53979,-64.6454,SL,19.3126,33.5729
2012-04-27,107.02267,106.18762,82.505,TP,16.7449,31.6883
2012-04-28,106.66767,105.80679,85.0878,TP,15.0823,30.9883
2012-04-29,106.42,105.61775,79.2247,TP,15.0285,30.8779
2012-05-01,105.89,106.47871,-59.8713,SL,13.5834,35.9844
2012-05-03,105.67433,104.88207,78.2267,TP,11.3139,33.3689
2012-05-04,105.65133,104.86275,77.8587,TP,10.5548,31.13
2012-05-05,104.80233,103.99441,79.7919,TP,9.5664,35.5602
2012-05-06,104.447,103.69614,74.0861,TP,9.5581,35.5294
2012-05-07,103.70533,104.30276,-60.7429,SL,8.5806,42.1229
2012-05-09,103.91367,103.12497,77.8698,TP,7.3239,35.7658
2012-05-10,103.26367,102.45441,79.9258,TP,6.628,38.5601
2012-05-11,103.34333,102.53845,79.4883,TP,6.188,36.0003
2012-05-12,103.26267,102.47465,77.8017,TP,5.869,34.1444
2012-05-13,103.24,102.50769,72.2315,TP,5.8643,34.1171
2012-05-15,102.685,101.96256,71.2439,TP,5.1256,38.791
2012-05-16,102.395,101.6706,71.4397,TP,4.7466,37.5291
2012-05-18,101.24633,100.45224,78.4095,TP,3.7335,41.92
2012-05-20,100.99,101.56039,-58.0392,SL,3.4475,41.2401
2012-05-23,101.51333,100.78201,72.1325,TP,12.2023,33.4789
2012-05-24,100.24333,99.44218,79.1157,TP,10.343,41.2942
2012-05-26,99.838,99.03759,79.0412,TP,9.4544,36.9509
2012-05-27,99.73,98.98553,73.4474,TP,9.4387,36.8896
2012-05-29,99.78633,99.06794,70.8396,TP,12.5339,34.944
2012-05-30,99.36633,98.63399,72.2342,TP,11.417,36.8626
2012-05-31,98.24033,97.45754,77.2797,TP,9.9182,42.1869
2012-06-01,97.21,96.38438,81.5618,TP,8.7321,46.6444
2012-06-03,96.95,97.58285,-64.285,SL,7.5559,47.0447
2012-06-04,96.938,97.54755,-61.9547,SL,9.5812,45.3545
2012-06-10,99.4,100.09596,-70.5958,SL,24.4227,31.3085
2012-06-12,99.47667,100.24969,-78.3019,SL,27.9863,28.7934
2012-06-26,99.92467,98.97905,93.5612,TP,22.8396,26.778
2012-06-27,99.27767,98.32569,94.1974,TP,21.0665,27.5191
2012-06-29,98.81767,99.53144,-72.3775,SL,18.6356,29.5483
2012-07-03,100.254,99.31362,93.0378,TP,25.676,30.317
2012-07-05,100.16733,99.24549,91.1843,TP,22.5841,27.5477
2012-07-06,99.36467,98.40798,94.6682,TP,20.2073,31.4767
2012-07-07,98.19333,97.20963,97.3702,TP,18.2485,36.0574
2012-07-09,97.62567,96.74772,86.7948,TP,17.63,36.938
2012-07-11,97.495,96.64805,83.6948,TP,17.7318,35.3177
2012-07-13,96.99133,96.12257,85.8764,TP,14.9052,35.4911
2012-07-16,97.05567,96.30012,74.5545,TP,16.329,32.6744
2012-07-19,96.83633,96.07299,75.3339,TP,16.0321,31.54
2012-07-21,95.797,95.01047,77.6527,TP,13.416,35.5141
2012-07-23,95.18867,94.48108,69.7587,TP,12.8584,37.8871
2012-07-25,94.44733,95.00777,-57.0432,SL,10.7679,39.1216
2012-07-29,96.684,95.88276,79.1245,TP,23.8795,26.4472
2012-07-31,95.976,96.57205,-60.6052,SL,21.2909,33.1287
2012-08-02,96.02533,96.60142,-58.6086,SL,20.5391,29.5551
2012-08-03,95.71633,96.35337,-64.7037,SL,17.2472,30.8854
2012-08-05,97.213,96.35282,85.0182,TP,17.3137,25.639
2012-08-07,97.09067,97.73822,-65.7554,SL,19.4199,26.6121
2012-08-10,96.737,95.89483,83.2174,TP,16.3341,25.0476
2012-08-13,96.10433,96.6759,-58.1564,SL,14.8229,28.6086
2012-08-31,98.354,98.82578,-48.1776,SL,19.6746,20.0556
2012-09-03,98.482,98.91496,-44.2961,SL,19.5446,19.7607
2012-09-26,100.493,99.77333,70.9671,TP,24.521,25.8449
2012-09-27,100.07367,100.62542,-56.1751,SL,22.8455,28.166
2012-09-30,100.29,100.80093,-52.0933,SL,22.6242,24.9351
2012-10-01,99.978,100.47644,-50.8438,SL,21.5348,28.5495
2012-10-09,101.714,101.05423,64.9774,TP,29.0242,29.4948
2012-10-10,100.96567,100.26299,69.2673,TP,25.3057,31.849
2012-10-11,100.61067,101.15703,-55.6359,SL,23.2469,30.9326
2012-10-14,101.62,102.15729,-54.7294,SL,25.0256,25.1842
2012-10-15,101.52867,102.03633,-51.7666,SL,24.5943,26.3555
2012-11-06,102.79233,103.28539,-50.3059,SL,22.3677,27.8254
2012-11-08,102.411,101.6944,70.6604,TP,17.251,27.1443
2012-11-09,101.477,100.73956,72.7438,TP,15.5663,31.2715
2012-11-10,101.05667,101.64936,-60.2692,SL,13.8342,32.8704
2012-11-12,101.085,100.40344,67.1561,TP,15.4305,32.0408
2013-02-22,123.276,124.35767,-109.1669,SL,22.3184,29.2771
2013-02-24,123.189,124.17793,-99.8935,SL,21.0484,27.6112
2013-02-26,121.541,119.90471,162.6292,TP,20.7846,36.3984
2013-03-01,121.08267,122.36586,-129.319,SL,18.0773,28.5861
2013-03-18,122.828,123.81969,-100.1691,SL,23.4125,29.4245
2013-03-20,122.744,123.82141,-108.7405,SL,19.3749,23.3527
2013-03-22,122.95633,121.44753,149.8805,TP,17.0082,18.692
2013-03-26,121.56833,120.00225,155.6079,TP,16.1253,24.0363
2013-03-28,120.76667,119.2257,153.097,TP,14.1305,24.3108
2013-04-01,120.74067,119.48828,124.2389,TP,13.8709,23.0992
2013-04-02,120.009,120.96951,-97.0514,SL,12.9185,27.5308
2013-04-04,119.52933,120.45773,-93.8402,SL,11.5242,26.5116
2013-04-16,126.876,128.04044,-117.4443,SL,29.1827,29.7363
2013-04-27,128.06,129.19873,-114.8733,SL,21.589,28.4751
2013-04-29,127.69867,128.70393,-101.5266,SL,22.6035,27.8122
2013-05-25,131.18333,132.11272,-93.9391,SL,21.1276,22.99
2013-05-27,130.81633,131.6396,-83.3262,SL,20.5655,24.164
2013-05-30,130.924,131.74087,-82.6868,SL,23.6199,23.6491
2013-06-06,130.13133,129.02764,109.3694,TP,18.227,21.0916
2013-06-07,129.03367,127.79665,122.7019,TP,15.1009,27.7889
2013-06-12,128.78333,127.33117,144.2162,TP,18.6062,30.228
2013-06-13,127.92633,126.42736,148.8976,TP,16.7376,27.4177
2013-06-15,126.11067,127.37619,-127.5526,SL,13.1493,29.1304
2013-06-27,127.361,128.43355,-108.2546,SL,20.5344,21.1517
2013-07-12,129.469,130.40107,-94.2074,SL,19.3212,20.3258
2013-07-27,130.812,129.78076,102.1239,TP,19.765,23.1917
2013-07-29,130.23033,130.94442,-72.4085,SL,18.9319,25.8061
2013-07-31,130.12267,130.81291,-70.0245,SL,17.4093,25.5892
2013-08-03,131.486,130.53042,94.5577,TP,20.7517,22.1423
2013-08-05,131.40033,130.56034,82.9996,TP,21.4074,21.7191
2013-08-06,130.65033,129.77875,86.1582,TP,19.158,28.0654
2013-08-07,129.85167,128.94842,89.3251,TP,17.1658,31.3358
2013-08-08,128.98267,129.69055,-71.7879,SL,15.6453,34.557
2013-08-10,128.77733,129.52261,-75.5272,SL,13.6452,29.6784
2013-08-12,128.211,128.88266,-68.1657,SL,13.055,31.1715
2013-08-15,130.01033,130.71714,-71.6803,SL,23.5404,23.7166
2013-08-16,129.91833,130.64005,-73.1717,SL,21.4072,23.2994
2013-08-17,129.99433,130.70675,-72.2416,SL,20.1377,21.9177
2013-08-28,130.32567,129.47463,84.1038,TP,22.7257,31.0559
2013-08-30,130.22033,129.39934,81.0991,TP,20.3122,27.7578
2013-08-31,129.779,130.41722,-64.8222,SL,18.6636,30.8792
2013-09-07,130.60567,131.25714,-66.1472,SL,25.4711,26.703
2013-09-30,132.17233,132.76506,-60.2729,SL,23.165,29.747
2013-10-02,132.74933,131.91343,82.5898,TP,23.3607,23.6439
2013-10-04,132.60767,131.74733,85.0332,TP,24.3832,26.171
2013-10-05,132.19767,131.33899,84.868,TP,22.6852,27.0886
2013-10-08,131.48167,132.06716,-59.5491,SL,20.4906,32.8097
2013-11-01,134.037,133.31758,70.9422,TP,23.2833,26.3325
2013-11-02,133.09333,133.65671,-57.3373,SL,21.2376,30.5864
2013-11-06,132.78,133.27968,-50.9676,SL,19.4502,32.3009
2013-11-08,132.12267,131.34132,77.1342,TP,17.1407,34.2022
2013-11-11,132.41967,132.96532,-55.565,SL,16.4729,30.1636
2014-01-07,142.10833,142.65994,-56.1602,SL,28.5378,31.0414
2014-01-13,142.18333,141.51957,65.3762,TP,24.1002,24.2733
2014-01-14,141.20233,141.7599,-56.7566,SL,20.4932,35.0064
2014-01-17,142.20767,141.39816,79.9505,TP,20.4508,25.0965
2014-01-18,141.44333,140.61424,81.9098,TP,18.5413,28.539
2014-01-20,141.07167,140.34404,71.7625,TP,18.2166,29.7902
2014-01-22,141.395,141.96798,-58.2977,SL,19.4973,30.6262
2014-01-24,141.65433,140.87533,76.9001,TP,20.9645,25.2502
2014-01-25,140.477,139.62273,84.4268,TP,17.7518,31.0593
2014-01-30,139.995,139.10059,88.4406,TP,20.4255,33.1012
2014-01-31,139.37433,138.47543,88.89,TP,18.8717,31.675
2014-02-01,138.188,137.22376,95.4237,TP,16.3363,36.7559
2014-02-04,137.096,137.79656,-71.0563,SL,16.0749,39.0942
2014-02-10,139.63867,138.74505,88.3613,TP,25.5097,26.2043
2014-02-11,139.39567,140.05801,-67.2345,SL,24.5834,27.8346
2014-02-13,139.28933,139.97292,-69.3582,SL,24.9871,27.6798
2014-02-15,139.47667,140.16836,-70.1694,SL,22.3694,23.5869
2014-02-17,139.245,139.85876,-62.3759,SL,21.7371,25.0301
2014-02-27,140.13367,139.35235,77.1316,TP,22.5545,24.6591
2014-03-03,139.831,140.47066,-64.9665,SL,21.7739,30.3445
2014-03-04,139.44467,140.07504,-64.0374,SL,20.5166,31.0591
2014-03-14,141.73533,140.79789,92.7443,TP,26.1155,29.2111
2014-03-19,141.34967,140.48659,85.3076,TP,25.4429,25.8314
2014-03-21,141.217,141.87478,-66.7781,SL,22.1423,24.3274
2014-03-27,140.78067,139.98477,78.5901,TP,20.236,22.9844
2014-03-28,140.53133,141.14268,-62.1351,SL,18.8176,22.6902
2014-04-09,140.78233,141.37831,-60.598,SL,21.2934,28.9334
2014-04-11,140.98333,141.59324,-61.9909,SL,18.3999,24.378
2014-04-12,141.09933,140.3042,78.5138,TP,17.0535,22.5725
2014-04-14,140.66567,141.22665,-57.0987,SL,16.0321,27.2099
2014-04-19,141.47533,141.99774,-53.2406,SL,19.2423,21.7123
2014-05-09,141.174,140.54757,61.6425,TP,18.3813,21.2125
2014-05-10,140.24467,140.73811,-50.3447,SL,16.6678,25.7707
2014-05-15,139.78433,139.19304,58.129,TP,21.0947,25.1055
2014-05-16,139.35067,138.7437,59.697,TP,19.082,27.9253
2014-05-17,139.05633,138.44988,59.645,TP,17.7342,28.0536
2014-05-21,138.879,138.32699,54.2009,TP,16.5665,27.4095
2014-05-28,139.07533,138.59796,46.7378,TP,17.9968,24.5932
2014-05-29,138.524,138.02911,48.489,TP,16.12,29.3968
2014-06-10,139.552,139.06268,47.9318,TP,23.0107,29.3517
2014-06-11,138.76233,138.25194,50.0396,TP,20.4847,36.5088
2014-06-12,138.17933,138.58,-41.0669,SL,18.639,40.4448
2014-06-13,137.96333,138.36598,-41.265,SL,17.2225,39.2338
2014-06-14,138.17767,138.58786,-42.0189,SL,18.3679,35.7618
2014-06-16,138.07667,138.4421,-37.5433,SL,17.7773,36.8968
2014-06-19,138.53233,138.88739,-36.5057,SL,20.6787,33.7563
2014-06-23,138.76067,138.36757,38.3098,TP,19.7914,30.7417
2014-06-25,138.68467,138.28373,39.0938,TP,18.693,32.552
2014-06-27,138.36167,138.68764,-33.5978,SL,15.2495,36.4181
2014-07-04,139.107,138.71609,38.0905,TP,23.7772,25.6471
2014-07-05,138.824,138.42845,38.5548,TP,21.8197,29.5994
2014-07-07,138.766,138.41714,33.886,TP,21.3318,30.6145
2014-07-08,138.596,138.24762,33.8381,TP,19.8353,33.4857
2014-07-09,138.27533,138.54588,-28.0544,SL,18.2444,36.8432
2014-07-11,137.96367,138.27919,-32.5521,SL,16.667,37.7458
2014-07-12,137.84367,138.15525,-32.1584,SL,15.6721,35.4925
2014-07-16,138.09433,137.71258,37.1754,TP,22.3925,27.9984
2014-07-17,137.68567,137.29088,38.4786,TP,20.1067,32.0719
2014-07-18,137.03133,136.6106,41.0732,TP,17.5191,39.6551
2014-07-23,136.86433,136.47671,37.7621,TP,14.6024,37.431
2014-07-26,136.87667,137.19878,-33.2117,SL,17.9637,30.0969
2014-07-28,136.67833,136.96171,-29.338,SL,17.6064,30.9628
2014-07-30,136.91333,137.18779,-28.4461,SL,21.8892,27.5651
2014-08-06,137.32567,136.95553,36.0137,TP,23.3184,27.044
2014-08-07,136.67333,136.98972,-32.6383,SL,19.4858,37.1069
2014-08-08,136.60233,136.16477,42.756,TP,17.008,32.3884
2014-08-14,136.894,137.22833,-34.4334,SL,18.244,32.099
2014-08-15,137.002,137.33495,-34.2953,SL,18.0022,29.9298
2014-08-16,137.16567,137.51739,-36.172,SL,21.1269,26.309
2014-08-25,137.52133,137.1394,37.1932,TP,23.2382,25.2552
2014-08-26,137.33167,136.93958,38.2092,TP,21.0192,28.0159
2014-08-27,137.17067,136.78019,38.0475,TP,19.5986,27.4874
2014-08-29,136.79167,137.11609,-33.4424,SL,15.6456,30.7908
2014-08-30,136.80933,137.14118,-34.1851,SL,14.2029,27.9516
2014-09-01,136.737,137.03109,-30.4087,SL,16.5223,27.196
2014-09-05,136.83167,136.28757,53.4095,TP,23.5391,34.7432
2014-09-06,136.144,136.56834,-43.4339,SL,21.5587,33.5523
2014-10-02,137.92467,137.29535,61.9313,TP,24.4457,26.9211
2014-10-04,137.446,136.80284,63.3163,TP,22.2817,27.5645
2014-10-08,137.06133,137.53203,-48.07,SL,20.509,27.7008
2014-10-10,137.10167,136.42083,67.0835,TP,17.507,21.801
2014-10-11,136.28033,135.56798,70.2349,TP,15.5373,26.7301
2014-10-13,135.72,136.21108,-50.1076,SL,14.9488,29.5053
2014-10-15,135.74867,135.04989,68.8773,TP,15.6369,28.0054
2014-10-22,136.17833,135.44018,72.8157,TP,15.8858,26.9635
2014-10-23,135.69833,136.26409,-57.5755,SL,14.8048,27.3999
2014-10-27,137.16333,137.69689,-54.3555,SL,21.1778,21.6003
2014-12-15,147.38,148.1124,-74.2396,SL,22.1107,28.8706
2014-12-16,147.0,145.98771,100.2287,TP,19.3109,28.8493
2014-12-17,145.962,146.78811,-83.6112,SL,16.9021,33.149
2014-12-20,146.26267,147.07395,-82.1279,SL,14.68,27.0262
2014-12-25,146.77433,145.90145,86.288,TP,18.5246,25.1027
2014-12-27,146.676,145.86009,80.5909,TP,17.088,24.0244
2014-12-29,146.57267,147.12053,-55.7864,SL,18.0107,23.7306
2014-12-30,146.78167,146.07384,69.7825,TP,22.0074,22.1724
2014-12-31,145.59967,144.81396,77.5706,TP,18.4098,32.9674
2015-01-01,145.03067,144.24694,77.3729,TP,17.138,30.8474
2015-01-03,144.67567,143.90525,76.0421,TP,15.0324,32.5162
2015-01-05,143.85,143.09159,74.8411,TP,13.1669,40.891
2015-01-06,143.001,142.17437,81.6634,TP,11.2173,41.5517
2015-01-07,141.37767,140.47319,89.4479,TP,9.5196,47.5087
2015-01-08,141.20567,140.30885,88.6813,TP,8.9152,44.4923
2015-01-10,140.629,139.71821,90.0789,TP,7.5691,42.0387
2015-01-13,140.21067,139.38861,81.2054,TP,10.3042,39.0026
2015-01-14,139.19267,138.28672,89.5945,TP,8.6822,43.1086
2015-01-16,136.21167,135.05141,115.0255,TP,5.8453,48.7833
2015-01-21,137.044,135.97603,105.797,TP,13.577,38.3253
2015-01-23,135.40833,134.20732,119.1011,TP,10.4099,41.4345
2015-01-24,132.56433,131.19268,136.165,TP,8.4638,49.3787
2015-01-26,130.972,131.97102,-100.9018,SL,7.7077,53.9011
2015-01-29,133.13933,134.245,-111.5666,SL,15.2734,38.9935
2015-01-31,133.02933,134.1435,-112.4162,SL,13.069,34.2048
2015-02-05,133.54967,134.65478,-111.5113,SL,20.14,25.1582
2015-02-10,134.322,135.30326,-99.1259,SL,15.7772,24.8045
2015-02-14,135.47133,134.21039,125.0948,TP,19.3095,20.1735
2015-02-17,134.60833,135.48038,-88.2043,SL,17.1962,24.9496
2015-02-19,135.49467,134.31362,117.1051,TP,17.6819,20.6494
2015-02-20,135.373,134.21157,115.143,TP,16.6963,20.2315
2015-02-23,135.518,134.43505,107.2945,TP,16.2755,24.6127
2015-02-24,134.94333,133.86143,107.1902,TP,15.1275,28.38
2015-02-25,134.972,133.89607,106.5928,TP,14.125,26.4992
2015-02-27,134.21533,133.12959,107.5742,TP,12.0691,28.7846
2015-02-28,133.85167,132.78972,105.1944,TP,11.4582,27.9518
2015-03-02,133.77433,134.49023,-72.5901,SL,11.2733,28.6882
2015-03-04,133.94633,133.04657,88.9767,TP,14.6694,26.0482
2015-03-05,132.92233,131.99551,91.6823,TP,13.2239,32.4234
2015-03-06,132.71233,131.75512,94.7211,TP,11.8895,31.182
2015-03-07,131.45967,130.46462,98.5049,TP,10.6205,35.8297
2015-03-11,130.232,129.24727,97.4732,TP,13.0292,39.3322
2015-03-12,128.54467,127.47837,105.6299,TP,11.1731,43.4884
2015-03-14,127.781,128.65966,-88.8657,SL,8.9933,39.2778
2015-03-15,127.376,128.1919,-82.5896,SL,8.9933,39.2778
2015-03-16,127.26267,128.04313,-79.0468,SL,8.73,40.0754
2015-03-18,128.58533,129.38641,-81.1079,SL,16.9333,33.6657
2015-03-28,129.712,128.51639,118.5612,TP,20.8344,22.0566
2015-04-01,129.23767,130.05426,-82.6591,SL,18.512,24.9471
2015-04-02,128.87967,129.69043,-82.0763,SL,17.3133,24.5836
2015-04-09,129.76,128.81452,93.5482,TP,23.0658,23.1398
2015-04-10,128.866,127.88886,96.7137,TP,20.7243,28.4674
2015-04-11,127.80233,126.7921,100.0237,TP,18.6135,32.2658
2015-04-12,127.424,126.48592,92.8077,TP,18.6135,32.2658
2015-04-14,127.08533,126.17338,90.1951,TP,17.8263,34.4555
2015-04-20,128.525,127.63585,87.9146,TP,21.2305,24.7588
2015-05-26,133.50333,134.16517,-67.1841,SL,22.91,26.6544
2015-06-29,135.52733,136.43004,-91.2704,SL,17.1394,40.3336
2015-07-01,136.60333,135.253,134.0331,TP,12.8432,30.2236
2015-07-02,136.52,135.17623,133.3774,TP,11.984,28.2017
2015-07-03,136.474,135.17213,129.187,TP,11.4862,27.0302
2015-07-06,134.96933,135.9384,-97.9068,SL,9.5037,36.2391
2015-07-09,134.01133,135.03122,-102.989,SL,7.23,33.3296
2015-07-14,136.42967,135.05736,136.2307,TP,17.8951,28.3838
2015-07-15,135.81167,134.46393,133.7735,TP,16.9198,29.0217
2015-07-16,135.75567,134.4379,130.7768,TP,16.0686,27.5615
2015-07-17,135.157,136.14026,-99.3263,SL,15.3822,29.4862
2015-07-18,134.65867,135.61795,-96.928,SL,14.6406,30.1546
2015-07-21,134.68633,135.50024,-82.391,SL,17.9496,28.4557
2015-07-27,135.83667,136.51045,-68.3781,SL,22.3659,23.2152
2015-08-26,137.35933,136.45478,89.4553,TP,17.7837,28.5736
2015-08-27,136.38767,135.40862,96.9042,TP,15.2571,31.3855
2015-08-29,135.907,134.91042,98.6576,TP,14.5153,27.7426
2015-09-01,135.988,135.12425,85.3748,TP,17.9667,25.6281
2015-09-02,135.38033,134.47656,89.3776,TP,15.9444,29.9572
2015-09-03,135.25467,134.34577,89.8901,TP,14.7221,27.6605
2015-09-04,134.038,133.04855,97.9449,TP,12.5576,34.0785
2015-09-05,132.83167,133.60797,-78.63,SL,11.4325,36.822
2015-09-19,136.00467,134.97124,102.3426,TP,25.2127,25.276
2015-09-22,135.24367,134.31532,91.8345,TP,22.4716,27.8139
2015-09-23,133.92767,134.67087,-75.3204,SL,20.0497,34.5847
2015-09-25,134.46267,135.22052,-76.7849,SL,18.5041,30.249
2015-09-28,134.86333,133.98876,86.4576,TP,19.6629,28.925
2015-10-01,134.19833,134.88934,-70.1006,SL,15.7103,32.5354
2015-10-03,134.41733,135.0955,-68.8167,SL,18.4401,29.5226
2015-10-08,135.00833,135.64524,-64.6902,SL,22.5538,22.8754
2015-10-16,135.628,136.24763,-62.9628,SL,20.8732,27.1151
2015-10-19,135.547,136.09624,-55.9244,SL,19.9463,24.4919
2015-10-20,135.466,136.01951,-56.3512,SL,18.3788,26.3249
2015-10-22,136.086,135.37468,70.1317,TP,19.902,22.9618
2015-10-23,134.59567,133.78546,80.0203,TP,16.2249,35.7354
2015-10-24,133.803,132.99262,80.0377,TP,15.0627,36.32
2015-10-26,133.69,132.97559,70.4408,TP,14.7325,37.3342
2015-10-28,133.14767,132.41616,72.1504,TP,12.4061,38.6922
2015-10-29,132.52133,131.73957,77.1759,TP,10.7794,39.9296
2015-10-31,132.763,131.91982,83.3179,TP,11.1074,34.6127
2015-11-02,132.848,132.10511,73.2887,TP,13.0052,33.8737
2015-11-04,132.79633,132.08305,70.3285,TP,13.5999,31.1213
2015-11-05,132.25667,131.52556,72.1107,TP,12.3206,34.3818
2015-11-09,132.237,132.75141,-52.441,SL,11.2779,31.1474
2015-11-10,132.58833,131.90159,67.6747,TP,18.1293,28.1639
2015-11-11,132.188,132.73668,-55.8683,SL,16.2079,30.2275
2015-11-16,131.188,131.7572,-57.9204,SL,13.2405,32.4749
2015-11-18,131.451,132.03318,-59.2176,SL,12.478,27.3775
2015-11-20,131.84267,131.09137,74.1297,TP,14.5153,24.4467
2015-11-21,131.085,130.31223,76.2773,TP,13.1039,28.294
2015-11-25,130.45667,129.79634,65.0327,TP,12.0124,29.0952
2015-11-27,130.10367,130.61061,-51.694,SL,10.3782,29.0201
2015-11-30,130.02,130.4587,-44.8696,SL,10.7531,29.0116
2015-12-19,132.15067,131.30574,83.4931,TP,18.6637,27.1398
2015-12-24,131.989,131.23808,74.0917,TP,23.3459,26.2324
2015-12-25,131.79333,132.35045,-56.7119,SL,22.4764,25.2554
2015-12-30,131.798,131.15793,63.007,TP,22.9798,26.9865
2016-01-01,130.922,130.25718,65.482,TP,19.0765,31.9842
2016-01-04,130.602,130.05164,54.0362,TP,21.1666,30.9341
2016-01-05,129.54467,128.90576,62.8906,TP,16.9308,43.0664
2016-01-06,128.34767,127.62713,71.054,TP,13.9403,45.9239
2016-01-09,128.41033,127.59616,80.4172,TP,17.7011,35.9619
2016-01-12,127.84533,128.43609,-60.0757,SL,15.0249,36.8786
2016-01-14,127.99733,128.57764,-59.0306,SL,17.8067,32.3711
2016-01-16,127.893,128.48043,-59.743,SL,16.8036,28.9096
2016-01-21,127.47267,126.73453,72.8136,TP,18.0006,32.6381
2016-01-25,128.077,128.63483,-56.7825,SL,15.4229,29.827
2016-02-09,129.69367,128.8735,81.0169,TP,26.4731,30.3133
2016-02-11,128.51633,127.53495,97.1384,TP,19.0765,28.5976
2016-02-17,127.323,126.3742,93.88,TP,16.2182,32.4129
2016-02-19,126.17133,125.20746,95.387,TP,13.7654,34.5378
2016-02-20,125.39533,124.44318,94.2157,TP,12.9394,36.3906
2016-02-22,125.15567,124.31959,82.6072,TP,12.706,37.5224
2016-02-23,124.82167,123.96757,84.4093,TP,11.5495,39.2441
2016-02-24,123.66733,122.77623,88.1106,TP,10.2791,44.4099
2016-02-27,124.60767,123.69084,90.6824,TP,17.2553,38.313
2016-02-29,124.27767,123.44911,81.8552,TP,16.4634,41.1441
2016-03-01,122.93733,123.64381,-71.6473,SL,13.7916,48.1547
2016-03-03,123.599,124.36325,-77.4253,SL,12.8115,38.382
2016-03-06,125.208,124.23793,96.007,TP,18.0573,31.4739
2016-03-07,125.13333,124.2202,90.313,TP,17.813,32.1729
2016-03-09,124.27167,123.3496,91.2063,TP,15.2104,35.5458
2016-03-15,126.52733,125.55395,96.3386,TP,22.8718,30.4332
2016-03-16,125.81167,126.58769,-78.6025,SL,20.4918,33.5871
2016-03-19,125.72533,124.72388,99.1454,TP,16.5278,28.7983
2016-03-24,125.80267,126.49279,-70.0127,SL,14.7293,27.0806
2016-04-06,125.84833,125.09599,74.2339,TP,19.5398,28.4692
2016-04-07,125.25967,124.4973,75.2365,TP,17.9055,29.362
2016-04-08,123.71767,122.83081,87.6856,TP,14.2926,40.3608
2016-04-09,123.49633,122.60119,88.5139,TP,13.1489,37.1311
2016-04-10,123.131,123.77038,-64.9385,SL,13.1489,37.1311
2016-04-12,123.24467,123.85991,-62.5238,SL,14.8162,35.6294
2016-04-14,123.42933,122.63104,78.8294,TP,14.8333,31.5939
2016-04-16,122.94833,122.15476,78.3573,TP,14.0537,29.6018
2016-04-18,122.258,122.8186,-57.06,SL,13.1951,33.9028
2016-04-29,123.92533,122.89246,102.287,TP,19.5653,32.0071
2016-04-30,122.127,122.92856,-81.1565,SL,18.008,34.7305
2016-05-02,122.02133,122.74153,-73.0195,SL,21.2459,33.3296
2016-05-04,122.773,121.80945,95.3554,TP,25.5487,27.924
2016-05-06,122.536,121.58089,94.5113,TP,22.2239,25.6444
2016-05-24,122.85067,123.41033,-56.9663,SL,25.9461,26.6964
2016-05-28,122.59033,123.12822,-54.7886,SL,23.1568,23.6321
2016-06-03,121.653,120.87468,76.8316,TP,24.653,28.9602
2016-06-04,121.19333,121.79152,-60.819,SL,22.9117,28.8372
2016-06-11,120.47467,119.65169,81.2975,TP,21.4916,30.4445
2016-06-13,119.83633,119.07486,75.1476,TP,20.0277,35.1825
2016-06-15,119.184,118.3433,83.0696,TP,15.6415,35.0052
2016-06-18,117.47567,118.25955,-79.3878,SL,10.3317,42.182
2016-06-21,117.99833,118.78637,-79.8035,SL,18.4397,33.5951
2016-06-22,117.931,118.73155,-81.0547,SL,16.855,30.7392
