be_mode,n_cal_days,main_n_trades,main_total_pips,main_cal_ppd,main_win_rate,main_ter,main_best_day,main_worst_day,addon_n_trades,addon_total_pips,addon_cal_ppd,addon_win_rate,addon_ter,sar_n_trades,sar_total_pips,sar_cal_ppd,sar_win_rate,sar_ter,total_pips,total_cal_ppd,be_tp_count,sl_count,tp_count,time_exit_count,split,pair,layer
N/A,2557,0,0.0,0.0,0.0,0.0,0.0,0.0,5542,20731.35,8.1077,0.629,0.0112,0,0.0,0.0,0.0,0.0,20731.35,8.1077,0,0,0,0,train,eurusd,L2
N/A,1826,0,0.0,0.0,0.0,0.0,0.0,0.0,3922,7751.63,4.2451,0.6104,0.0071,0,0.0,0.0,0.0,0.0,7751.63,4.2451,0,0,0,0,adjust,eurusd,L2
N/A,1526,0,0.0,0.0,0.0,0.0,0.0,0.0,3228,2417.73,1.5844,0.601,0.0065,0,0.0,0.0,0.0,0.0,2417.73,1.5844,0,0,0,0,oos,eurusd,L2
