side,bucket,indicator_bucket,trades,positive_trades,avg_positive_pips,median_positive_pips,positive_rate,avg_all_pips,pivot_first_rate,indicator
SELL,05-10%,RSI_20_80,140,112.0,6.868750000000065,6.666666666666799,0.8,-3.7873571428571204,0.8,rsi_band
SELL,10-15%,RSI_80_90,40,38.0,13.989473684210521,10.600000000001387,0.95,9.528750000000073,0.95,rsi_band
SELL,10-15%,RSI_95_100,34,32.0,11.972916666667,11.516666666668641,0.9411764705882353,9.964656862745498,0.9411764705882353,rsi_band
SELL,10-15%,RSI_20_80,127,99.0,11.810437710437466,9.933333333332484,0.7795275590551181,-0.7132939632547546,0.7795275590551181,rsi_band
SELL,15-20%,RSI_95_100,49,40.0,19.001666666666438,16.083333333332718,0.8163265306122449,6.14295918367327,0.8163265306122449,rsi_band
SELL,15-20%,RSI_20_80,121,92.0,17.657246376811745,14.516666666666623,0.7603305785123967,3.3086363636364764,0.7603305785123967,rsi_band
SELL,15-20%,RSI_90_95,31,22.0,17.037878787878597,17.916666666666515,0.7096774193548387,1.1651612903223023,0.7096774193548387,rsi_band
SELL,15-20%,RSI_80_90,49,33.0,17.007070707070547,13.966666666666129,0.673469387755102,-1.8781292517005974,0.673469387755102,rsi_band
SELL,20-25%,RSI_90_95,51,27.0,34.896296296296484,29.666666666664355,0.5294117647058824,-2.169052287581497,0.5294117647058824,rsi_band
SELL,20-25%,RSI_80_90,71,41.0,30.99430894308977,30.166666666669585,0.5774647887323944,-1.5596713615020923,0.5774647887323944,rsi_band
SELL,20-25%,RSI_95_100,72,51.0,29.482352941176398,22.866666666668834,0.7083333333333334,6.734120370370295,0.7083333333333334,rsi_band
SELL,20-25%,RSI_20_80,142,89.0,28.162921348314924,24.16666666666936,0.6267605633802817,1.7323708920190455,0.6267605633802817,rsi_band
SELL,25-30%,RSI_90_95,55,23.0,38.43188405797089,36.699999999999534,0.41818181818181815,-1.7561818181819613,0.41818181818181815,rsi_band
SELL,25-30%,RSI_95_100,79,38.0,32.810526315789396,30.050000000000466,0.4810126582278481,-4.313164556962137,0.4810126582278481,rsi_band
SELL,25-30%,RSI_80_90,64,39.0,32.205128205127984,27.966666666664764,0.609375,4.178619791666494,0.609375,rsi_band
SELL,25-30%,RSI_20_80,134,70.0,31.878571428571227,27.549999999999898,0.5223880597014925,-1.1207462686568963,0.5223880597014925,rsi_band
SELL,30-35%,RSI_80_90,44,24.0,36.92222222222227,33.74999999999824,0.5454545454545454,6.0176515151516465,0.5454545454545454,rsi_band
SELL,30-35%,RSI_95_100,36,14.0,33.209523809523695,31.516666666666083,0.3888888888888889,-5.815601851852197,0.3888888888888889,rsi_band
SELL,30-35%,RSI_20_80,61,29.0,32.49310344827584,27.56666666666854,0.47540983606557374,0.9116120218580626,0.47540983606557374,rsi_band
