date,side,outcome,pips
2004-06-03,BUY,TP,141.53180000000043
2004-06-04,SELL,SL,-75.09999999999854
2004-06-07,BUY,SL,-18.549999999999955
2004-06-08,BUY,SL,-62.75000000000068
2004-06-09,BUY,SL,-46.17500000000041
2004-06-10,BUY,SL,-83.87500000000136
2004-06-11,BUY,TIME_WIN,21.88333333333412
2004-06-14,BUY,TP,48.224899999998684
2004-06-15,SELL,TIME_WIN,116.0916666666642
2004-06-16,BUY,SL,-58.20000000000027
2004-06-17,BUY,SL,-43.250000000001364
2004-06-18,BUY,SL,-35.77500000000191
2004-06-21,BUY,SL,-19.199999999998795
2004-06-22,BUY,TP,91.57220000000075
2004-06-23,SELL,TP,108.47030000000098
2004-06-24,BUY,SL,-60.149999999999636
2004-06-25,SELL,SL,-25.37500000000057
2004-06-29,SELL,SL,-37.72500000000127
2004-06-30,BUY,TP,111.40909999999928
2004-07-01,BUY,TIME_WIN,41.61666666666599
2004-07-02,SELL,SL,-31.5499999999995
2004-07-06,SELL,SL,-31.2250000000015
2004-07-07,SELL,TP,82.02109999999914
2004-07-08,BUY,TP,60.714799999998604
2004-07-09,SELL,TP,69.53120000000206
2004-07-12,BUY,TP,60.714799999998604
2004-07-13,SELL,TIME_WIN,76.95833333333348
2004-07-14,BUY,TP,82.02109999999914
2004-07-15,SELL,SL,-52.02500000000134
2004-07-16,SELL,TP,69.53119999999922
2004-07-19,BUY,SL,-9.124999999998295
2004-07-20,SELL,TP,101.85800000000052
2004-07-21,BUY,TIME_WIN,73.73333333333301
2004-07-22,SELL,TIME_WIN,5.274999999996567
2004-07-23,SELL,TP,54.102499999998145
2004-07-26,BUY,SL,-14.974999999999227
2004-07-27,SELL,SL,-32.52499999999918
2004-07-28,SELL,SL,-32.85000000000002
2004-07-29,SELL,SL,-41.300000000002
2004-07-30,BUY,SL,-31.5499999999995
2004-08-02,SELL,TP,26.91859999999815
2004-08-03,BUY,TIME_WIN,6.775000000000887
2004-08-04,SELL,SL,-26.67499999999825
2004-08-05,SELL,SL,-36.42500000000075
2004-08-06,SELL,SL,-40.97500000000116
2004-08-09,BUY,SL,-13.024999999999864
2004-08-10,SELL,SL,-25.049999999999727
2004-08-11,SELL,TP,74.67410000000052
2004-08-12,BUY,TP,94.51099999999906
2004-08-13,SELL,SL,-48.12499999999977
2004-08-16,BUY,TP,38.673799999999915
2004-08-17,BUY,SL,-33.175000000000864
2004-08-18,BUY,SL,-40.32499999999948
2004-08-19,BUY,TIME_WIN,46.14166666666699
2004-08-20,SELL,TP,45.286100000000374
2004-08-24,BUY,SL,-46.17500000000041
2004-08-25,BUY,TP,118.75610000000074
2004-08-26,SELL,TIME_WIN,38.09999999999911
2004-08-27,BUY,SL,-31.5499999999995
2004-08-30,BUY,TP,27.65329999999915
2004-08-31,SELL,SL,-39.024999999998954
2004-09-01,SELL,SL,-43.250000000001364
2004-09-02,SELL,TP,65.12300000000175
2004-09-03,SELL,TP,60.714799999998604
2004-09-06,SELL,TP,26.91859999999815
2004-09-07,BUY,SL,-26.349999999997408
2004-09-08,BUY,SL,-29.924999999998136
2004-09-09,SELL,SL,-51.7000000000005
2004-09-10,SELL,TIME_LOSS,-13.341666666665674
2004-09-13,SELL,TP,27.65330000000199
2004-09-14,SELL,TP,69.53120000000206
2004-09-15,BUY,SL,-31.5499999999995
2004-09-16,BUY,SL,-26.99999999999909
2004-09-17,SELL,SL,-24.075000000000045
2004-09-20,SELL,SL,-10.100000000000819
2004-09-21,SELL,SL,-31.87500000000034
2004-09-22,SELL,TIME_LOSS,-53.75000000000318
2004-09-23,SELL,SL,-21.79999999999984
2004-09-24,BUY,TP,68.06180000000006
2004-09-27,SELL,TP,21.04099999999869
2004-09-28,SELL,SL,-44.225000000001046
2004-09-29,BUY,SL,-30.90000000000066
2004-09-30,SELL,SL,-31.2250000000015
2004-10-01,BUY,TIME_WIN,62.13333333333446
2004-10-04,SELL,TP,22.510400000000686
2004-10-05,BUY,TIME_WIN,55.92499999999825
2004-10-06,SELL,TIME_LOSS,-3.008333333333212
2004-10-07,SELL,TIME_WIN,17.858333333332666
2004-10-08,BUY,SL,-17.575000000000273
2004-10-11,BUY,SL,-10.100000000000819
2004-10-12,SELL,TP,57.776000000000295
2004-10-13,BUY,SL,-30.90000000000066
2004-10-14,SELL,SL,-34.150000000000546
2004-10-15,SELL,SL,-25.37500000000057
2004-10-18,SELL,SL,-11.72499999999934
2004-10-19,BUY,SL,-23.750000000002046
2004-10-20,BUY,TP,82.02109999999914
2004-10-21,BUY,SL,-34.474999999998545
2004-10-22,BUY,TIME_WIN,46.30000000000132
2004-10-25,BUY,TP,62.1842000000006
2004-10-26,SELL,TP,82.75580000000298
2004-10-27,BUY,SL,-42.59999999999968
2004-10-28,BUY,SL,-44.874999999999886
2004-10-29,SELL,TIME_WIN,3.0000000000020464
2004-11-01,SELL,SL,-16.14500000000112
2004-11-02,BUY,SL,-24.724999999998886
2004-11-03,BUY,TP,75.40880000000152
2004-11-04,SELL,SL,-53.325000000001864
2004-11-05,SELL,SL,-26.02500000000225
2004-11-08,SELL,SL,-9.027500000000032
2004-11-09,BUY,TIME_WIN,11.008333333329801
2004-11-10,SELL,SL,-17.575000000000273
2004-11-11,SELL,TIME_WIN,16.983333333333462
2004-11-12,SELL,TP,36.469700000002604
2004-11-15,BUY,SL,-7.727499999999509
2004-11-16,BUY,TIME_WIN,33.266666666667334
2004-11-17,SELL,TP,46.75550000000237
2004-11-18,BUY,SL,-48.775000000001455
2004-11-19,BUY,SL,-35.45000000000107
2004-11-22,BUY,TP,27.800240000001054
2004-11-23,SELL,SL,-20.17500000000132
2004-11-24,SELL,SL,-42.27499999999884
2004-11-25,SELL,TP,56.30660000000114
2004-11-26,SELL,SL,-32.52499999999918
2004-11-29,SELL,SL,-7.40250000000151
2004-11-30,SELL,SL,-22.125000000000682
2004-12-01,SELL,TIME_WIN,2.433333333330779
2004-12-02,BUY,SL,-16.60000000000059
2004-12-03,SELL,SL,-28.950000000001296
2004-12-06,SELL,SL,-11.042500000000132
2004-12-07,BUY,TIME_WIN,40.52499999999861
2004-12-09,SELL,SL,-44.549999999999045
2004-12-10,SELL,SL,-34.1499999999977
2004-12-13,SELL,TP,33.60436999999956
2004-12-14,SELL,SL,-27.975000000001614
2004-12-15,BUY,TIME_WIN,5.5583333333364635
2004-12-16,SELL,TP,71.73529999999937
2004-12-17,BUY,TIME_LOSS,-6.974999999995134
2004-12-20,SELL,SL,-9.742499999999609
2004-12-21,BUY,TP,79.81699999999898
2004-12-22,BUY,TIME_WIN,31.200000000003115
2004-12-23,BUY,TP,41.612600000001066
2004-12-24,SELL,SL,-28.949999999998454
2004-12-27,SELL,SL,-9.417499999998768
2004-12-28,SELL,TIME_WIN,22.54166666666231
2004-12-29,BUY,SL,-16.60000000000059
2004-12-30,SELL,TP,109.20500000000197
2005-01-03,SELL,TP,19.571599999999535
2005-01-04,BUY,SL,-38.700000000000955
2005-01-05,SELL,TP,83.49049999999829
2005-01-06,BUY,TIME_WIN,29.116666666665992
2005-01-07,BUY,SL,-24.724999999998886
2005-01-10,SELL,SL,-6.979999999999563
2005-01-11,BUY,SL,-27.650000000000773
2005-01-12,BUY,SL,-54.95000000000039
2005-01-13,SELL,TP,79.08230000000083
2005-01-14,BUY,SL,-35.77499999999907
2005-01-17,SELL,SL,-8.182500000001824
2005-01-18,BUY,TP,53.36780000000283
2005-01-19,BUY,TP,102.59269999999867
2005-01-20,BUY,TIME_WIN,52.14166666666438
2005-01-21,SELL,SL,-40.65000000000032
2005-01-24,SELL,SL,-8.312500000000455
2005-01-25,BUY,TP,83.49049999999829
2005-01-26,BUY,TIME_WIN,50.80000000000291
2005-01-27,SELL,SL,-24.399999999998045
2005-01-28,SELL,TIME_WIN,17.474999999997976
2005-01-31,BUY,TP,25.22878999999898
2005-02-01,SELL,SL,-26.35000000000025
2005-02-02,SELL,SL,-18.874999999997954
2005-02-03,BUY,TP,64.38830000000075
2005-02-04,SELL,TP,59.98010000000045
2005-02-07,BUY,SL,-19.232499999999163
2005-02-08,BUY,TP,61.4494999999996
2005-02-09,SELL,SL,-50.074999999999136
2005-02-10,SELL,SL,-28.299999999999613
2005-02-11,SELL,TIME_WIN,16.883333333332985
2005-02-14,BUY,SL,-10.262499999999818
2005-02-15,SELL,TIME_WIN,19.183333333332598
2005-02-16,SELL,SL,-35.45000000000107
2005-02-17,SELL,SL,-46.50000000000125
2005-02-18,SELL,SL,-31.22499999999866
2005-02-21,SELL,TP,22.436929999999734
2005-02-22,BUY,SL,-18.874999999997954
2005-02-23,SELL,SL,-39.999999999998636
2005-02-24,SELL,SL,-27.324999999999932
2005-02-25,SELL,TIME_LOSS,-23.8666666666669
2005-02-28,BUY,SL,-20.012499999999477
2005-03-01,BUY,SL,-38.375000000000114
2005-03-02,BUY,TIME_WIN,4.89999999999975
2005-03-03,SELL,SL,-22.12499999999784
2005-03-04,SELL,SL,-18.875000000000796
2005-03-07,BUY,SL,-10.002499999999714
2005-03-08,SELL,SL,-22.44999999999868
2005-03-09,SELL,TP,76.87819999999783
2005-03-10,SELL,SL,-40.97500000000116
2005-03-11,SELL,TIME_LOSS,-17.533333333330802
2005-03-14,SELL,SL,-9.774999999999977
2005-03-15,BUY,SL,-29.600000000000136
2005-03-16,BUY,TIME_WIN,60.50000000000091
2005-03-17,SELL,TIME_LOSS,-12.033333333332962
2005-03-18,SELL,SL,-18.225000000001955
2005-03-21,BUY,SL,-7.110000000001037
2005-03-22,BUY,SL,-39.024999999998954
2005-03-23,BUY,SL,-31.2250000000015
2005-03-24,SELL,SL,-27.03249999999946
2005-03-25,BUY,TIME_WIN,17.44166666666638
2005-03-28,SELL,SL,-8.86499999999819
2005-03-29,SELL,SL,-25.049999999999727
2005-03-30,SELL,TIME_WIN,21.4916666666644
2005-03-31,BUY,SL,-24.399999999998045
2005-04-01,SELL,TIME_WIN,26.51666666666779
2005-04-04,SELL,SL,-10.392500000001291
2005-04-05,SELL,SL,-24.075000000000045
2005-04-06,BUY,SL,-18.225000000001955
2005-04-07,SELL,TIME_WIN,50.166666666665606
2005-04-08,BUY,TP,57.84947000000125
2005-04-11,BUY,TP,18.02873000000227
2005-04-12,BUY,SL,-22.44999999999868
2005-04-14,BUY,TIME_WIN,8.908333333333985
2005-04-15,BUY,TP,38.673799999999915
2005-04-18,BUY,TP,37.939099999998916
2005-04-19,SELL,TIME_WIN,17.89166666666995
2005-04-20,BUY,TP,52.63310000000183
2005-04-21,SELL,SL,-29.600000000000136
2005-04-25,BUY,SL,-33.824999999999704
2005-04-26,BUY,TIME_WIN,51.3916666666679
2005-04-27,SELL,TP,49.69430000000068
2005-04-28,BUY,SL,-40.32499999999948
2005-04-29,BUY,SL,-31.2250000000015
2005-05-02,SELL,SL,-18.225000000001955
2005-05-03,BUY,TP,57.776000000000295
2005-05-04,BUY,TP,57.04130000000214
2005-05-05,BUY,SL,-28.299999999999613
2005-05-06,SELL,SL,-24.399999999998045
2005-05-09,SELL,TP,28.388000000000147
2005-05-10,SELL,TIME_WIN,0.03333333333353039
2005-05-11,SELL,SL,-15.62500000000091
2005-05-12,SELL,TIME_WIN,42.46666666666579
2005-05-13,BUY,SL,-21.474999999999
2005-05-16,SELL,SL,-15.300000000000068
2005-05-17,BUY,TIME_WIN,71.6083333333321
2005-05-18,SELL,SL,-37.72500000000127
2005-05-19,SELL,SL,-23.425000000001205
2005-05-20,SELL,TIME_WIN,26.4249999999995
2005-05-23,SELL,TP,15.163399999999228
2005-05-24,BUY,SL,-18.875000000000796
2005-05-25,BUY,TP,40.87790000000291
2005-05-26,SELL,TP,61.4494999999996
2005-05-27,BUY,TIME_WIN,65.26666666666665
2005-05-30,BUY,SL,-21.474999999999
2005-05-31,BUY,SL,-31.8749999999975
2005-06-01,BUY,SL,-53.975000000000705
2005-06-02,BUY,TIME_WIN,28.375000000001705
2005-06-03,BUY,SL,-30.574999999999818
2005-06-06,SELL,SL,-8.474999999999454
2005-06-07,BUY,SL,-31.2250000000015
2005-06-08,SELL,SL,-24.399999999998045
2005-06-09,BUY,TIME_WIN,36.26666666666745
2005-06-10,SELL,TIME_LOSS,-14.733333333334485
2005-06-13,BUY,SL,-10.42500000000166
2005-06-14,SELL,TIME_WIN,91.77499999999748
2005-06-15,BUY,TIME_WIN,52.53333333333694
2005-06-16,SELL,TIME_WIN,57.06666666666729
2005-06-17,BUY,TP,53.36780000000283
2005-06-20,BUY,SL,-22.125000000000682
2005-06-21,BUY,SL,-21.474999999999
2005-06-22,BUY,TIME_LOSS,-5.058333333333053
2005-06-23,BUY,SL,-22.774999999999523
2005-06-24,BUY,TP,96.71509999999921
2005-06-28,SELL,SL,-25.70000000000141
2005-06-29,BUY,TP,66.59239999999807
2005-06-30,SELL,SL,-39.999999999998636
2005-07-01,SELL,TIME_WIN,41.61666666666599
2005-07-04,BUY,SL,-16.27499999999975
2005-07-05,SELL,TIME_LOSS,-4.641666666663923
2005-07-06,BUY,TP,39.40850000000091
2005-07-07,SELL,SL,-34.150000000000546
2005-07-08,SELL,TIME_LOSS,-17.22499999999718
2005-07-11,BUY,SL,-12.700000000001864
2005-07-12,SELL,SL,-36.42499999999791
2005-07-13,SELL,TIME_WIN,24.316666666668652
2005-07-14,BUY,SL,-23.750000000002046
2005-07-15,SELL,TP,82.7557999999973
2005-07-18,SELL,SL,-14.649999999998386
2005-07-19,BUY,TP,59.98010000000045
2005-07-21,SELL,TP,100.38859999999852
2005-07-22,BUY,TIME_WIN,4.800000000002115
2005-07-25,BUY,TP,36.46969999999692
2005-07-26,BUY,TP,75.40880000000152
2005-07-27,SELL,SL,-31.22499999999866
2005-07-28,SELL,SL,-32.19999999999834
2005-07-29,SELL,SL,-27.975000000001614
2005-08-01,BUY,TP,21.04099999999869
2005-08-02,BUY,SL,-21.150000000001
2005-08-03,BUY,TP,77.61289999999883
2005-08-04,SELL,SL,-45.84999999999957
2005-08-05,SELL,SL,-39.67500000000064
2005-08-08,SELL,SL,-13.024999999999864
2005-08-09,SELL,TIME_WIN,50.77500000000066
2005-08-11,BUY,TIME_LOSS,-3.3416666666690844
2005-08-12,SELL,TP,43.08200000000022
2005-08-15,SELL,TP,26.91859999999815
2005-08-16,BUY,TIME_WIN,28.48333333333153
2005-08-17,SELL,TP,73.20469999999852
2005-08-18,SELL,TP,62.9189000000016
2005-08-19,BUY,SL,-34.474999999998545
2005-08-22,SELL,TP,17.36749999999938
2005-08-23,SELL,SL,-29.924999999998136
2005-08-24,SELL,SL,-32.52499999999918
2005-08-25,SELL,TIME_LOSS,-20.40833333333387
2005-08-26,SELL,TP,54.102499999998145
2005-08-29,SELL,TP,28.388000000000147
2005-08-30,BUY,TP,76.14349999999683
2005-08-31,SELL,SL,-36.09999999999991
2005-09-01,SELL,SL,-31.5499999999995
2005-09-02,SELL,SL,-31.87500000000034
2005-09-05,SELL,TP,20.30629999999769
2005-09-06,BUY,SL,-37.72499999999843
2005-09-07,BUY,TP,48.95959999999684
2005-09-08,SELL,TIME_WIN,0.641666666665742
2005-09-09,SELL,SL,-21.150000000001
2005-09-12,BUY,SL,-33.175000000000864
2005-09-13,SELL,SL,-29.600000000000136
2005-09-14,BUY,SL,-29.274999999999295
2005-09-15,BUY,SL,-24.724999999998886
2005-09-16,SELL,SL,-39.349999999999795
2005-09-19,BUY,SL,-31.87500000000034
2005-09-20,SELL,SL,-25.70000000000141
2005-09-21,SELL,SL,-26.67499999999825
2005-09-22,SELL,SL,-26.99999999999909
2005-09-23,BUY,SL,-39.349999999999795
2005-09-26,BUY,SL,-13.350000000000705
2005-09-27,SELL,SL,-25.049999999999727
2005-09-28,SELL,TIME_LOSS,-11.533333333333417
2005-09-29,SELL,TP,43.81669999999838
2005-09-30,SELL,SL,-19.524999999999636
2005-10-03,SELL,SL,-13.024999999999864
2005-10-04,BUY,TIME_WIN,16.908333333335236
2005-10-05,SELL,TP,40.87790000000007
2005-10-06,SELL,SL,-42.27499999999884
2005-10-07,SELL,TIME_LOSS,-14.291666666668789
2005-10-10,SELL,SL,-10.749999999999659
2005-10-11,BUY,SL,-27.650000000000773
2005-10-12,BUY,TP,40.87790000000007
2005-10-13,SELL,TP,50.42900000000168
2005-10-14,SELL,SL,-26.02500000000225
2005-10-18,SELL,SL,-27.975000000001614
2005-10-19,BUY,SL,-21.150000000001
2005-10-20,SELL,SL,-30.90000000000066
2005-10-21,SELL,SL,-26.02500000000225
2005-10-24,BUY,SL,-11.0750000000005
2005-10-25,BUY,TP,36.46969999999692
2005-10-26,SELL,SL,-48.12499999999977
2005-10-27,SELL,SL,-31.22499999999866
2005-10-28,SELL,TP,46.02079999999853
2005-11-01,BUY,TP,39.40850000000091
2005-11-02,SELL,SL,-35.45000000000107
2005-11-03,SELL,TP,73.20469999999852
2005-11-04,BUY,SL,-45.52500000000157
2005-11-07,BUY,SL,-6.427499999998986
2005-11-08,BUY,SL,-37.72500000000127
2005-11-09,BUY,SL,-30.574999999999818
2005-11-10,SELL,TP,78.34759999999983
2005-11-11,BUY,TIME_WIN,55.18333333333112
2005-11-14,SELL,SL,-8.280000000000086
2005-11-15,SELL,SL,-35.45000000000107
2005-11-16,SELL,SL,-21.79999999999984
2005-11-17,BUY,SL,-31.87500000000034
2005-11-18,SELL,SL,-41.300000000002
2005-11-21,SELL,SL,-8.637500000001296
2005-11-22,BUY,TIME_WIN,79.9583333333336
2005-11-23,SELL,TP,70.26590000000022
2005-11-24,SELL,TIME_LOSS,-1.1749999999958618
2005-11-25,SELL,SL,-16.92499999999859
2005-11-28,SELL,SL,-12.73249999999939
2005-11-29,SELL,TIME_LOSS,-8.733333333331416
2005-11-30,BUY,TP,54.102499999998145
2005-12-01,SELL,SL,-27.650000000000773
2005-12-02,SELL,TP,64.38830000000075
2005-12-05,SELL,SL,-21.865000000000578
2005-12-06,SELL,TIME_WIN,14.283333333334781
2005-12-07,BUY,SL,-21.47500000000184
2005-12-08,BUY,SL,-34.474999999998545
2005-12-09,SELL,TIME_LOSS,-18.47500000000457
2005-12-12,SELL,SL,-12.439999999998918
2005-12-13,SELL,TIME_LOSS,-6.341666666666356
2005-12-14,BUY,SL,-16.60000000000059
2005-12-15,BUY,SL,-108.90000000000077
2005-12-16,BUY,TIME_LOSS,-30.05833333333021
2005-12-19,SELL,SL,-33.01249999999902
2005-12-20,SELL,TP,83.49049999999829
2005-12-21,BUY,TIME_WIN,5.049999999999045
2005-12-22,SELL,TP,61.4494999999996
2005-12-23,BUY,SL,-31.2250000000015
2005-12-26,BUY,SL,-10.035000000000082
2005-12-27,SELL,SL,-34.799999999999386
2005-12-28,SELL,SL,-40.32499999999948
2005-12-29,SELL,TIME_WIN,0.4166666666682204
2005-12-30,SELL,TP,41.612599999998224
2006-01-04,SELL,SL,-31.2250000000015
2006-01-05,SELL,TIME_WIN,27.633333333331734
2006-01-06,BUY,SL,-29.924999999998136
2006-01-09,BUY,SL,-7.174999999998931
2006-01-10,BUY,TIME_WIN,4.066666666664332
2006-01-11,SELL,SL,-22.774999999999523
2006-01-12,SELL,TP,60.347449999999526
2006-01-13,SELL,TIME_LOSS,-28.862500000000523
2006-01-16,BUY,TP,23.392040000000748
2006-01-17,SELL,SL,-35.61250000000007
2006-01-18,SELL,TIME_WIN,26.92083333333437
2006-01-19,BUY,SL,-30.249999999998977
2006-01-20,SELL,TIME_LOSS,-29.812500000000796
2006-01-23,SELL,SL,-17.217499999999063
2006-01-24,SELL,TIME_LOSS,-28.079166666666765
2006-01-25,SELL,SL,-26.51249999999925
2006-01-26,SELL,SL,-36.09999999999991
2006-01-27,SELL,SL,-24.399999999998045
2006-01-30,BUY,SL,-10.132500000001187
2006-01-31,SELL,SL,-26.99999999999909
2006-02-01,SELL,TIME_WIN,17.75
2006-02-02,SELL,SL,-24.075000000000045
2006-02-03,SELL,TIME_WIN,26.391666666667902
2006-02-06,BUY,SL,-6.394999999998618
2006-02-07,BUY,SL,-27.650000000000773
2006-02-08,BUY,TIME_WIN,59.60833333333164
2006-02-09,SELL,SL,-29.600000000000136
2006-02-10,SELL,TP,57.776000000000295
2006-02-13,BUY,SL,-9.352499999998031
2006-02-14,BUY,SL,-27.162500000000932
2006-02-15,SELL,TIME_LOSS,-9.037500000000364
2006-02-16,SELL,TIME_WIN,33.35000000000059
2006-02-17,BUY,TP,38.306449999997994
2006-02-20,SELL,SL,-8.377500000001191
2006-02-21,SELL,SL,-17.900000000001114
2006-02-22,SELL,TP,34.63294999999869
2006-02-23,BUY,SL,-32.03749999999934
2006-02-27,BUY,SL,-14.714999999999122
2006-02-28,SELL,TIME_WIN,1.9583333333306427
2006-03-01,SELL,SL,-28.299999999999613
2006-03-02,SELL,SL,-28.299999999999613
2006-03-03,SELL,SL,-45.84999999999957
2006-03-06,SELL,SL,-12.277499999999918
2006-03-07,SELL,TP,79.81699999999898
2006-03-08,BUY,TIME_WIN,46.26249999999652
2006-03-09,SELL,SL,-35.93750000000091
2006-03-10,SELL,SL,-44.874999999999886
2006-03-13,SELL,SL,-28.332499999999982
2006-03-14,BUY,SL,-21.150000000001
2006-03-15,BUY,TIME_WIN,60.64583333333269
2006-03-16,SELL,SL,-25.537499999999568
2006-03-17,BUY,SL,-28.137500000000614
2006-03-20,SELL,SL,-10.360000000000923
2006-03-21,SELL,SL,-34.63750000000039
2006-03-22,SELL,TP,55.57190000000014
2006-03-23,BUY,SL,-33.01249999999902
2006-03-24,SELL,SL,-22.937500000001364
2006-03-27,BUY,SL,-9.449999999999136
2006-03-28,BUY,TP,123.53165000000013
2006-03-29,SELL,TIME_LOSS,-33.891666666671426
2006-03-30,SELL,SL,-21.14999999999816
2006-03-31,SELL,TIME_WIN,3.958333333334508
2006-04-03,BUY,TP,28.388000000000147
2006-04-04,SELL,SL,-23.262500000002206
2006-04-05,SELL,SL,-47.96250000000077
2006-04-06,SELL,SL,-43.250000000001364
2006-04-07,BUY,SL,-42.59999999999968
2006-04-10,SELL,SL,-16.60000000000059
2006-04-11,SELL,SL,-25.049999999999727
2006-04-12,BUY,SL,-24.075000000000045
2006-04-13,SELL,TIME_LOSS,-18.025000000003843
2006-04-14,SELL,TIME_LOSS,-2.720833333334326
2006-04-18,SELL,SL,-34.312499999999545
2006-04-19,BUY,TP,44.918750000001296
2006-04-20,SELL,TP,84.95990000000029
2006-04-21,BUY,SL,-39.349999999999795
2006-04-24,BUY,SL,-37.40000000000043
