pair,date,regime,leg_tag,side,size,entry,exit,reason,pips,weighted_pips,open_bar,close_bar
EURUSD,2015-09-09,ABOVE,BUY1,BUY,100.0,1.12067,1.11525,SL,-54.2,-5420.0,100035,100041
EURUSD,2015-09-09,ABOVE,SELL1,SELL,130.0,1.12067,1.11525,TP,54.2,7046.0,100035,100041
EURUSD,2015-09-10,ABOVE,BUY1,BUY,100.0,1.12181,1.12446,TP,26.5,2650.0,100059,100059
EURUSD,2015-09-10,ABOVE,SELL1,SELL,130.0,1.12181,1.12046,TP,13.5,1755.0,100059,100062
EURUSD,2015-09-10,ABOVE,SELL2,SELL,130.0,1.12317,1.12046,TP,27.1,3523.0,100059,100062
EURUSD,2015-09-11,ABOVE,BUY1,BUY,100.0,1.12824,1.13218,TP,39.4,3940.0,100083,100098
EURUSD,2015-09-11,ABOVE,SELL1,SELL,130.0,1.12824,1.12818,TP,0.6,78.0,100083,100193
EURUSD,2015-09-11,ABOVE,SELL2,SELL,130.0,1.12717,1.12818,TP,-10.1,-1313.0,100098,100193
EURUSD,2015-09-12,ABOVE,BUY1,BUY,100.0,1.13348,1.13695,TP,34.7,3470.0,100107,100162
EURUSD,2015-09-12,ABOVE,SELL1,SELL,130.0,1.13348,1.13295,TP,5.3,689.0,100107,100164
EURUSD,2015-09-12,ABOVE,SELL2,SELL,130.0,1.13542,1.13295,TP,24.7,3211.0,100162,100164
EURUSD,2015-09-14,BELOW,SELL1,SELL,100.0,1.1342,1.13593,SL,-17.3,-1730.0,100155,100161
EURUSD,2015-09-14,BELOW,BUY1,BUY,130.0,1.1342,1.13593,TP,17.3,2249.0,100155,100161
EURUSD,2015-09-15,BELOW,SELL1,SELL,100.0,1.1308,1.12634,TP,44.6,4460.0,100179,100194
EURUSD,2015-09-15,BELOW,BUY1,BUY,130.0,1.1308,1.13034,TP,-4.6,-598.0,100179,100217
EURUSD,2015-09-15,BELOW,BUY2,BUY,130.0,1.12732,1.13034,TP,30.2,3926.0,100194,100217
EURUSD,2015-09-16,BELOW,SELL1,SELL,100.0,1.12701,1.12388,TP,31.3,3130.0,100203,100212
EURUSD,2015-09-16,BELOW,BUY1,BUY,130.0,1.12701,1.12788,TP,8.7,1131.0,100203,100216
EURUSD,2015-09-16,BELOW,BUY2,BUY,130.0,1.12287,1.12788,TP,50.1,6513.0,100212,100216
EURUSD,2015-09-17,ABOVE,BUY1,BUY,100.0,1.12908,1.13404,TP,49.6,4960.0,100227,100244
EURUSD,2015-09-17,ABOVE,SELL1,SELL,130.0,1.12908,1.13004,TP,-9.6,-1248.0,100227,100270
EURUSD,2015-09-17,ABOVE,SELL2,SELL,130.0,1.1314,1.13004,TP,13.6,1768.0,100244,100270
EURUSD,2015-09-18,ABOVE,BUY1,BUY,100.0,1.14022,1.12846,SL,-117.6,-11760.0,100251,100270
EURUSD,2015-09-18,ABOVE,SELL1,SELL,130.0,1.14022,1.12846,TP,117.6,15288.0,100251,100270
EURUSD,2015-09-19,BELOW,SELL1,SELL,100.0,1.12974,1.12494,TP,48.0,4800.0,100275,100335
EURUSD,2015-09-19,BELOW,BUY1,BUY,130.0,1.12974,1.12894,TP,-8.0,-1040.0,100275,100409
EURUSD,2015-09-19,BELOW,BUY2,BUY,130.0,1.13599,1.12894,TP,-70.5,-9165.0,100335,100409
EURUSD,2015-09-21,ABOVE,BUY1,BUY,100.0,1.12906,1.13175,TP,26.9,2690.0,100323,100326
EURUSD,2015-09-21,ABOVE,SELL1,SELL,130.0,1.12906,1.12775,TP,13.1,1703.0,100323,100333
EURUSD,2015-09-22,BELOW,SELL1,SELL,100.0,1.11881,1.11612,TP,26.9,2690.0,100347,100353
EURUSD,2015-09-22,BELOW,BUY1,BUY,130.0,1.11881,1.12012,TP,13.1,1703.0,100347,100355
EURUSD,2015-09-22,BELOW,BUY2,BUY,130.0,1.12299,1.12012,TP,-28.7,-3731.0,100353,100355
EURUSD,2015-09-23,BELOW,SELL1,SELL,100.0,1.11203,1.12075,SL,-87.2,-8720.0,100371,100388
EURUSD,2015-09-23,BELOW,BUY1,BUY,130.0,1.11203,1.12075,TP,87.2,11336.0,100371,100388
EURUSD,2015-09-24,ABOVE,BUY1,BUY,100.0,1.11874,1.12329,TP,45.5,4550.0,100395,100405
EURUSD,2015-09-24,ABOVE,SELL1,SELL,130.0,1.11874,1.11929,TP,-5.5,-715.0,100395,100416
EURUSD,2015-09-24,ABOVE,SELL2,SELL,130.0,1.1205100000000001,1.11929,TP,12.2,1586.0,100405,100416
EURUSD,2015-09-25,BELOW,SELL1,SELL,100.0,1.11799,1.114,TP,39.9,3990.0,100419,100426
EURUSD,2015-09-25,BELOW,BUY1,BUY,130.0,1.11799,1.118,TP,0.1,13.0,100419,100432
EURUSD,2015-09-25,BELOW,BUY2,BUY,130.0,1.11958,1.118,TP,-15.8,-2054.0,100426,100432
EURUSD,2015-09-26,ABOVE,BUY1,BUY,100.0,1.11912,1.12331,TP,41.9,4190.0,100443,100506
EURUSD,2015-09-26,ABOVE,SELL1,SELL,130.0,1.11912,1.11931,TP,-1.9,-247.0,100443,100551
EURUSD,2015-09-26,ABOVE,SELL2,SELL,130.0,1.12161,1.11931,TP,23.0,2990.0,100506,100551
EURUSD,2015-09-28,ABOVE,BUY1,BUY,100.0,1.11993,1.11831,SL,-16.2,-1620.0,100491,100495
EURUSD,2015-09-28,ABOVE,SELL1,SELL,130.0,1.11993,1.11831,TP,16.2,2106.0,100491,100495
EURUSD,2015-09-29,ABOVE,BUY1,BUY,100.0,1.12293,1.12677,TP,38.4,3840.0,100515,100520
EURUSD,2015-09-29,ABOVE,SELL1,SELL,130.0,1.12293,1.12277,TP,1.6,208.0,100515,100523
EURUSD,2015-09-29,ABOVE,SELL2,SELL,130.0,1.12468,1.12277,TP,19.1,2483.0,100520,100523
EURUSD,2015-09-30,ABOVE,BUY1,BUY,100.0,1.12531,1.11939,SL,-59.2,-5920.0,100539,100551
EURUSD,2015-09-30,ABOVE,SELL1,SELL,130.0,1.12531,1.11939,TP,59.2,7696.0,100539,100551
EURUSD,2015-10-01,BELOW,SELL1,SELL,100.0,1.11704,1.11374,TP,33.0,3300.0,100563,100569
EURUSD,2015-10-01,BELOW,BUY1,BUY,130.0,1.11704,1.11774,TP,7.0,910.0,100563,100576
EURUSD,2015-10-01,BELOW,BUY2,BUY,130.0,1.11614,1.11774,TP,16.0,2080.0,100569,100576
EURUSD,2015-10-02,ABOVE,BUY1,BUY,100.0,1.11917,1.1229,TP,37.3,3730.0,100587,100599
EURUSD,2015-10-02,ABOVE,SELL1,SELL,130.0,1.11917,1.1189,TP,2.7,351.0,100587,100675
EURUSD,2015-10-02,ABOVE,SELL2,SELL,130.0,1.12351,1.1189,TP,46.1,5993.0,100599,100675
EURUSD,2015-10-03,BELOW,SELL1,SELL,100.0,1.12065,1.13183,SL,-111.8,-11180.0,100611,100749
EURUSD,2015-10-03,BELOW,BUY1,BUY,130.0,1.12065,1.13183,TP,111.8,14534.0,100611,100749
EURUSD,2015-10-05,ABOVE,BUY1,BUY,100.0,1.1219,1.12447,TP,25.7,2570.0,100659,100661
EURUSD,2015-10-05,ABOVE,SELL1,SELL,130.0,1.1219,1.12047,TP,14.3,1859.0,100659,100672
EURUSD,2015-10-05,ABOVE,SELL2,SELL,130.0,1.13065,1.12047,TP,101.8,13234.0,100738,101079
EURUSD,2015-10-06,BELOW,SELL1,SELL,100.0,1.11952,1.12892,SL,-94.0,-9400.0,100683,100738
EURUSD,2015-10-06,BELOW,BUY1,BUY,130.0,1.11952,1.12892,TP,94.0,12220.0,100683,100738
EURUSD,2015-10-07,ABOVE,BUY1,BUY,100.0,1.12676,1.12996,TP,32.0,3200.0,100707,100738
EURUSD,2015-10-07,ABOVE,SELL1,SELL,130.0,1.12676,1.12596,TP,8.0,1040.0,100707,100743
EURUSD,2015-10-07,ABOVE,SELL2,SELL,130.0,1.1272,1.12596,TP,12.4,1612.0,100738,100743
EURUSD,2015-10-08,BELOW,SELL1,SELL,100.0,1.12377,1.12841,SL,-46.4,-4640.0,100731,100738
EURUSD,2015-10-08,BELOW,BUY1,BUY,130.0,1.12377,1.12841,TP,46.4,6032.0,100731,100738
EURUSD,2015-10-09,ABOVE,BUY1,BUY,100.0,1.12843,1.13473,TP,63.0,6300.0,100755,100764
EURUSD,2015-10-09,ABOVE,SELL1,SELL,130.0,1.12843,1.13073,TP,-23.0,-2990.0,100755,101009
EURUSD,2015-10-09,ABOVE,SELL2,SELL,130.0,1.13377,1.13073,TP,30.4,3952.0,100764,101009
EURUSD,2015-10-10,ABOVE,BUY1,BUY,100.0,1.13566,1.1407100000000001,TP,50.5,5050.0,100779,100858
EURUSD,2015-10-10,ABOVE,SELL1,SELL,130.0,1.13566,1.13671,TP,-10.5,-1365.0,100779,100860
EURUSD,2015-10-10,ABOVE,SELL2,SELL,130.0,1.13671,1.13671,TP,0.0,0.0,100858,100860
EURUSD,2015-10-12,ABOVE,BUY1,BUY,100.0,1.13675,1.13892,TP,21.7,2170.0,100827,100836
EURUSD,2015-10-12,ABOVE,SELL1,SELL,130.0,1.13675,1.13492,TP,18.3,2379.0,100827,100851
EURUSD,2015-10-12,ABOVE,SELL2,SELL,130.0,1.14544,1.13492,TP,105.2,13676.0,100893,100932
EURUSD,2015-10-13,BELOW,SELL1,SELL,100.0,1.13519,1.13968,SL,-44.9,-4490.0,100851,100858
EURUSD,2015-10-13,BELOW,BUY1,BUY,130.0,1.13519,1.13968,TP,44.9,5837.0,100851,100858
EURUSD,2015-10-14,ABOVE,BUY1,BUY,100.0,1.13836,1.1431,TP,47.4,4740.0,100875,100887
EURUSD,2015-10-14,ABOVE,SELL1,SELL,130.0,1.13836,1.1391,TP,-7.4,-962.0,100875,100911
EURUSD,2015-10-14,ABOVE,SELL2,SELL,130.0,1.14442,1.1391,TP,53.2,6916.0,100887,100911
EURUSD,2015-10-15,ABOVE,BUY1,BUY,100.0,1.14736,1.13832,SL,-90.4,-9040.0,100899,100911
EURUSD,2015-10-15,ABOVE,SELL1,SELL,130.0,1.14736,1.13832,TP,90.4,11752.0,100899,100911
EURUSD,2015-10-16,BELOW,SELL1,SELL,100.0,1.13662,1.13432,TP,23.0,2300.0,100923,100932
EURUSD,2015-10-16,BELOW,BUY1,BUY,130.0,1.13662,1.13832,TP,17.0,2210.0,100923,100936
EURUSD,2015-10-16,BELOW,BUY2,BUY,130.0,1.1395,1.13832,TP,-11.8,-1534.0,100932,100936
EURUSD,2015-10-17,BELOW,SELL1,SELL,100.0,1.13466,1.13144,TP,32.2,3220.0,100947,101005
EURUSD,2015-10-17,BELOW,BUY1,BUY,130.0,1.13466,1.13544,TP,7.8,1014.0,100947,101027
EURUSD,2015-10-17,BELOW,BUY2,BUY,130.0,1.1295,1.10344,SL,-260.6,-33878.0,101079,101103
EURUSD,2015-10-19,ABOVE,BUY1,BUY,100.0,1.13578,1.13466,SL,-11.2,-1120.0,100995,101002
EURUSD,2015-10-19,ABOVE,SELL1,SELL,130.0,1.13578,1.13466,TP,11.2,1456.0,100995,101002
EURUSD,2015-10-20,BELOW,SELL1,SELL,100.0,1.13286,1.13789,SL,-50.3,-5030.0,101019,101029
EURUSD,2015-10-20,BELOW,BUY1,BUY,130.0,1.13286,1.13789,TP,50.3,6539.0,101019,101029
EURUSD,2015-10-21,BELOW,SELL1,SELL,100.0,1.13544,1.1304,TP,50.4,5040.0,101043,101075
EURUSD,2015-10-21,BELOW,BUY1,BUY,130.0,1.13544,1.1024,SL,-330.4,-42952.0,101043,101104
EURUSD,2015-10-21,BELOW,BUY2,BUY,130.0,1.12871,1.1024,SL,-263.1,-34203.0,101079,101104
EURUSD,2015-10-22,BELOW,SELL1,SELL,100.0,1.13459,1.13145,TP,31.4,3140.0,101067,101074
EURUSD,2015-10-22,BELOW,BUY1,BUY,130.0,1.13459,1.10345,SL,-311.4,-40482.0,101067,101103
EURUSD,2015-10-22,BELOW,BUY2,BUY,130.0,1.12775,1.10345,SL,-243.0,-31590.0,101079,101103
EURUSD,2015-10-23,BELOW,SELL1,SELL,100.0,1.1082,1.10519,TP,30.1,3010.0,101091,101103
EURUSD,2015-10-23,BELOW,BUY1,BUY,130.0,1.1082,1.10919,TP,9.9,1287.0,101091,101226
EURUSD,2015-10-23,BELOW,BUY2,BUY,130.0,1.12509,1.10919,TP,-159.0,-20670.0,101103,101226
EURUSD,2015-10-24,BELOW,SELL1,SELL,100.0,1.10165,1.09766,TP,39.9,3990.0,101115,101229
EURUSD,2015-10-24,BELOW,BUY1,BUY,130.0,1.10165,1.10166,TP,0.1,13.0,101115,101265
EURUSD,2015-10-24,BELOW,BUY2,BUY,130.0,1.10398,1.10166,TP,-23.2,-3016.0,101229,101265
EURUSD,2015-10-26,ABOVE,BUY1,BUY,100.0,1.10186,1.10445,TP,25.9,2590.0,101163,101170
EURUSD,2015-10-26,ABOVE,SELL1,SELL,130.0,1.10186,1.10045,TP,14.1,1833.0,101163,101176
EURUSD,2015-10-27,ABOVE,BUY1,BUY,100.0,1.10589,1.10882,TP,29.3,2930.0,101187,101223
EURUSD,2015-10-27,ABOVE,SELL1,SELL,130.0,1.10589,1.10482,TP,10.7,1391.0,101187,101229
EURUSD,2015-10-28,BELOW,SELL1,SELL,100.0,1.10327,1.10784,SL,-45.7,-4570.0,101211,101223
EURUSD,2015-10-28,BELOW,BUY1,BUY,130.0,1.10327,1.10784,TP,45.7,5941.0,101211,101223
EURUSD,2015-10-29,BELOW,SELL1,SELL,100.0,1.09236,1.08769,TP,46.7,4670.0,101235,101393
EURUSD,2015-10-29,BELOW,BUY1,BUY,130.0,1.09236,1.07001,TIME_EXIT,-223.5,-29055.0,101235,101666
EURUSD,2015-10-29,BELOW,BUY2,BUY,130.0,1.09956,1.07001,TIME_EXIT,-295.5,-38415.0,101393,101666
EURUSD,2015-10-30,ABOVE,BUY1,BUY,100.0,1.09886,1.10178,TP,29.2,2920.0,101259,101268
EURUSD,2015-10-30,ABOVE,SELL1,SELL,130.0,1.09886,1.09778,TP,10.8,1404.0,101259,101364
EURUSD,2015-10-30,ABOVE,SELL2,SELL,130.0,1.10036,1.09778,TP,25.8,3354.0,101268,101364
EURUSD,2015-10-31,BELOW,SELL1,SELL,100.0,1.10033,1.09455,TP,57.8,5780.0,101283,101369
EURUSD,2015-10-31,BELOW,BUY1,BUY,130.0,1.10033,1.0665499999999999,SL,-337.8,-43914.0,101283,101692
EURUSD,2015-10-31,BELOW,BUY2,BUY,130.0,1.09722,1.0665499999999999,SL,-306.7,-39871.0,101369,101692
EURUSD,2015-11-02,ABOVE,BUY1,BUY,100.0,1.10227,1.10033,SL,-19.4,-1940.0,101331,101341
EURUSD,2015-11-02,ABOVE,SELL1,SELL,130.0,1.10227,1.10033,TP,19.4,2522.0,101331,101341
EURUSD,2015-11-03,BELOW,SELL1,SELL,100.0,1.10145,1.09802,TP,34.3,3430.0,101355,101364
EURUSD,2015-11-03,BELOW,BUY1,BUY,130.0,1.10145,1.07002,SL,-314.3,-40859.0,101355,101535
EURUSD,2015-11-03,BELOW,BUY2,BUY,130.0,1.09525,1.07002,SL,-252.3,-32799.0,101369,101535
EURUSD,2015-11-04,BELOW,SELL1,SELL,100.0,1.09617,1.09163,TP,45.4,4540.0,101379,101387
EURUSD,2015-11-04,BELOW,BUY1,BUY,130.0,1.09617,1.06363,SL,-325.4,-42302.0,101379,101707
EURUSD,2015-11-04,BELOW,BUY2,BUY,130.0,1.09301,1.06363,SL,-293.8,-38194.0,101387,101707
EURUSD,2015-11-05,BELOW,SELL1,SELL,100.0,1.08635,1.08242,TP,39.3,3930.0,101403,101440
EURUSD,2015-11-05,BELOW,BUY1,BUY,130.0,1.08635,1.06372,TIME_EXIT,-226.3,-29419.0,101403,101834
EURUSD,2015-11-05,BELOW,BUY2,BUY,130.0,1.08657,1.06372,TIME_EXIT,-228.5,-29705.0,101440,101834
EURUSD,2015-11-06,ABOVE,BUY1,BUY,100.0,1.08834,1.08336,SL,-49.8,-4980.0,101427,101440
EURUSD,2015-11-06,ABOVE,SELL1,SELL,130.0,1.08834,1.08336,TP,49.8,6474.0,101427,101440
EURUSD,2015-11-07,BELOW,SELL1,SELL,100.0,1.07369,1.06856,TP,51.3,5130.0,101451,101536
EURUSD,2015-11-07,BELOW,BUY1,BUY,130.0,1.07369,1.07256,TP,-11.3,-1469.0,101451,101544
EURUSD,2015-11-07,BELOW,BUY2,BUY,130.0,1.07937,1.07256,TP,-68.1,-8853.0,101536,101544
EURUSD,2015-11-09,ABOVE,BUY1,BUY,100.0,1.07291,1.07569,TP,27.8,2780.0,101499,101501
EURUSD,2015-11-09,ABOVE,SELL1,SELL,130.0,1.07291,1.07169,TP,12.2,1586.0,101499,101535
EURUSD,2015-11-09,ABOVE,SELL2,SELL,130.0,1.08195,1.07169,TP,102.6,13338.0,101591,101612
EURUSD,2015-11-10,ABOVE,BUY1,BUY,100.0,1.07601,1.07266,SL,-33.5,-3350.0,101523,101534
EURUSD,2015-11-10,ABOVE,SELL1,SELL,130.0,1.07601,1.07266,TP,33.5,4355.0,101523,101534
EURUSD,2015-11-11,ABOVE,BUY1,BUY,100.0,1.07365,1.0784,TP,47.5,4750.0,101547,101585
EURUSD,2015-11-11,ABOVE,SELL1,SELL,130.0,1.07365,1.0744,TP,-7.5,-975.0,101547,101608
EURUSD,2015-11-11,ABOVE,SELL2,SELL,130.0,1.07744,1.0744,TP,30.4,3952.0,101585,101608
EURUSD,2015-11-12,ABOVE,BUY1,BUY,100.0,1.07633,1.07059,SL,-57.4,-5740.0,101571,101579
EURUSD,2015-11-12,ABOVE,SELL1,SELL,130.0,1.07633,1.07059,TP,57.4,7462.0,101571,101579
EURUSD,2015-11-13,ABOVE,BUY1,BUY,100.0,1.08082,1.06912,SL,-117.0,-11700.0,101595,101666
EURUSD,2015-11-13,ABOVE,SELL1,SELL,130.0,1.08082,1.06912,TP,117.0,15210.0,101595,101666
EURUSD,2015-11-14,ABOVE,BUY1,BUY,100.0,1.07701,1.0714,SL,-56.1,-5610.0,101619,101666
EURUSD,2015-11-14,ABOVE,SELL1,SELL,130.0,1.07701,1.0714,TP,56.1,7293.0,101619,101666
EURUSD,2015-11-16,BELOW,SELL1,SELL,100.0,1.07002,1.06668,TP,33.4,3340.0,101667,101692
EURUSD,2015-11-16,BELOW,BUY1,BUY,130.0,1.07002,1.07068,TP,6.6,858.0,101667,101740
EURUSD,2015-11-16,BELOW,BUY2,BUY,130.0,1.06701,1.07068,TP,36.7,4771.0,101692,101740
EURUSD,2015-11-17,BELOW,SELL1,SELL,100.0,1.06873,1.06545,TP,32.8,3280.0,101691,101698
EURUSD,2015-11-17,BELOW,BUY1,BUY,130.0,1.06873,1.06945,TP,7.2,936.0,101691,101740
EURUSD,2015-11-17,BELOW,BUY2,BUY,130.0,1.0658,1.06945,TP,36.5,4745.0,101698,101740
EURUSD,2015-11-18,BELOW,SELL1,SELL,100.0,1.0643,1.06906,SL,-47.6,-4760.0,101715,101724
EURUSD,2015-11-18,BELOW,BUY1,BUY,130.0,1.0643,1.06906,TP,47.6,6188.0,101715,101724
EURUSD,2015-11-19,ABOVE,BUY1,BUY,100.0,1.06712,1.07123,TP,41.1,4110.0,101739,101740
EURUSD,2015-11-19,ABOVE,SELL1,SELL,130.0,1.06712,1.06723,TP,-1.1,-143.0,101739,101747
EURUSD,2015-11-19,ABOVE,SELL2,SELL,130.0,1.07168,1.06723,TP,44.5,5785.0,101740,101747
EURUSD,2015-11-20,ABOVE,BUY1,BUY,100.0,1.07258,1.06671,SL,-58.7,-5870.0,101763,101771
EURUSD,2015-11-20,ABOVE,SELL1,SELL,130.0,1.07258,1.06671,TP,58.7,7631.0,101763,101771
EURUSD,2015-11-21,BELOW,SELL1,SELL,100.0,1.0645,1.06198,TP,25.2,2520.0,101787,101836
EURUSD,2015-11-21,BELOW,BUY1,BUY,130.0,1.0645,1.06598,TP,14.8,1924.0,101787,101867
EURUSD,2015-11-21,BELOW,BUY2,BUY,130.0,1.06281,1.06598,TP,31.7,4121.0,101836,101867
EURUSD,2015-11-23,BELOW,SELL1,SELL,100.0,1.06375,1.06153,TP,22.2,2220.0,101835,101836
EURUSD,2015-11-23,BELOW,BUY1,BUY,130.0,1.06375,1.06553,TP,17.8,2314.0,101835,101849
EURUSD,2015-11-23,BELOW,BUY2,BUY,130.0,1.0546,1.06553,TP,109.3,14209.0,102087,102088
EURUSD,2015-11-24,ABOVE,BUY1,BUY,100.0,1.06363,1.06767,TP,40.4,4040.0,101859,101886
EURUSD,2015-11-24,ABOVE,SELL1,SELL,130.0,1.06363,1.06367,TP,-0.4,-52.0,101859,101892
EURUSD,2015-11-24,ABOVE,SELL2,SELL,130.0,1.06926,1.09567,SL,-264.1,-34333.0,102088,102094
EURUSD,2015-11-25,BELOW,SELL1,SELL,100.0,1.06427,1.06734,SL,-30.7,-3070.0,101883,101885
EURUSD,2015-11-25,BELOW,BUY1,BUY,130.0,1.06427,1.06734,TP,30.7,3991.0,101883,101885
EURUSD,2015-11-26,BELOW,SELL1,SELL,100.0,1.06228,1.06892,BOTH_SL,-66.4,-6640.0,101907,102087
EURUSD,2015-11-26,BELOW,BUY1,BUY,130.0,1.06228,1.06892,TP,66.4,8632.0,101907,102087
EURUSD,2015-11-27,BELOW,SELL1,SELL,100.0,1.06063,1.06272,SL,-20.9,-2090.0,101931,101937
EURUSD,2015-11-27,BELOW,BUY1,BUY,130.0,1.06063,1.06272,TP,20.9,2717.0,101931,101937
EURUSD,2015-11-28,BELOW,SELL1,SELL,100.0,1.05923,1.05484,TP,43.9,4390.0,101955,102086
EURUSD,2015-11-28,BELOW,BUY1,BUY,130.0,1.05923,1.05884,TP,-3.9,-507.0,101955,102087
EURUSD,2015-11-28,BELOW,BUY2,BUY,130.0,1.0538,1.05884,TP,50.4,6552.0,102087,102088
EURUSD,2015-11-30,BELOW,SELL1,SELL,100.0,1.05831,1.05939,SL,-10.8,-1080.0,102003,102011
EURUSD,2015-11-30,BELOW,BUY1,BUY,130.0,1.05831,1.05939,TP,10.8,1404.0,102003,102011
EURUSD,2015-12-01,BELOW,SELL1,SELL,100.0,1.05696,1.0595,SL,-25.4,-2540.0,102027,102029
EURUSD,2015-12-01,BELOW,BUY1,BUY,130.0,1.05696,1.0595,TP,25.4,3302.0,102027,102029
EURUSD,2015-12-02,ABOVE,BUY1,BUY,100.0,1.06263,1.05632,SL,-63.1,-6310.0,102051,102066
EURUSD,2015-12-02,ABOVE,SELL1,SELL,130.0,1.06263,1.05632,TP,63.1,8203.0,102051,102066
EURUSD,2015-12-03,ABOVE,BUY1,BUY,100.0,1.06105,1.05508,SL,-59.7,-5970.0,102075,102086
EURUSD,2015-12-03,ABOVE,SELL1,SELL,130.0,1.06105,1.05508,TP,59.7,7761.0,102075,102086
EURUSD,2015-12-04,ABOVE,BUY1,BUY,100.0,1.09176,1.10012,TP,83.6,8360.0,102099,102236
EURUSD,2015-12-04,ABOVE,SELL1,SELL,130.0,1.09176,1.09612,TP,-43.6,-5668.0,102099,102252
EURUSD,2015-12-04,ABOVE,SELL2,SELL,130.0,1.0622,1.09612,TP,-339.2,-44096.0,102236,102252
EURUSD,2015-12-05,BELOW,SELL1,SELL,100.0,1.08818,1.08161,TP,65.7,6570.0,102123,102179
EURUSD,2015-12-05,BELOW,BUY1,BUY,130.0,1.08818,1.08561,TP,-25.7,-3341.0,102123,102187
EURUSD,2015-12-05,BELOW,BUY2,BUY,130.0,1.08562,1.08561,TP,-0.1,-13.0,102179,102187
EURUSD,2015-12-07,ABOVE,BUY1,BUY,100.0,1.0881,1.08684,SL,-12.6,-1260.0,102171,102171
EURUSD,2015-12-07,ABOVE,SELL1,SELL,130.0,1.0881,1.08684,TP,12.6,1638.0,102171,102171
EURUSD,2015-12-08,BELOW,SELL1,SELL,100.0,1.08336,1.08811,SL,-47.5,-4750.0,102195,102203
EURUSD,2015-12-08,BELOW,BUY1,BUY,130.0,1.08336,1.08811,TP,47.5,6175.0,102195,102203
EURUSD,2015-12-09,ABOVE,BUY1,BUY,100.0,1.08922,1.09223,TP,30.1,3010.0,102219,102225
EURUSD,2015-12-09,ABOVE,SELL1,SELL,130.0,1.08922,1.08823,TP,9.9,1287.0,102219,102410
EURUSD,2015-12-09,ABOVE,SELL2,SELL,130.0,1.09301,1.08823,TP,47.8,6214.0,102228,102410
EURUSD,2015-12-10,ABOVE,BUY1,BUY,100.0,1.10149,1.08791,SL,-135.8,-13580.0,102243,102410
EURUSD,2015-12-10,ABOVE,SELL1,SELL,130.0,1.10149,1.08791,TP,135.8,17654.0,102243,102410
EURUSD,2015-12-11,BELOW,SELL1,SELL,100.0,1.09468,1.10214,SL,-74.6,-7460.0,102267,102281
EURUSD,2015-12-11,BELOW,BUY1,BUY,130.0,1.09468,1.10214,TP,74.6,9698.0,102267,102281
EURUSD,2015-12-12,ABOVE,BUY1,BUY,100.0,1.09928,1.10507,TP,57.9,5790.0,102291,102370
EURUSD,2015-12-12,ABOVE,SELL1,SELL,130.0,1.09928,1.10107,TP,-17.9,-2327.0,102291,102372
EURUSD,2015-12-12,ABOVE,SELL2,SELL,130.0,1.10265,1.10107,TP,15.8,2054.0,102370,102372
EURUSD,2015-12-14,ABOVE,BUY1,BUY,100.0,1.09804,1.09673,SL,-13.1,-1310.0,102339,102341
EURUSD,2015-12-14,ABOVE,SELL1,SELL,130.0,1.09804,1.09673,TP,13.1,1703.0,102339,102341
EURUSD,2015-12-15,BELOW,SELL1,SELL,100.0,1.09912,1.10485,SL,-57.3,-5730.0,102363,102370
EURUSD,2015-12-15,BELOW,BUY1,BUY,130.0,1.09912,1.10485,TP,57.3,7449.0,102363,102370
EURUSD,2015-12-16,BELOW,SELL1,SELL,100.0,1.09338,1.08846,TP,49.2,4920.0,102387,102410
EURUSD,2015-12-16,BELOW,BUY1,BUY,130.0,1.09338,1.09246,TP,-9.2,-1196.0,102387,102523
EURUSD,2015-12-16,BELOW,BUY2,BUY,130.0,1.09596,1.09246,TP,-35.0,-4550.0,102410,102523
EURUSD,2015-12-17,BELOW,SELL1,SELL,100.0,1.08735,1.08458,TP,27.7,2770.0,102411,102413
EURUSD,2015-12-17,BELOW,BUY1,BUY,130.0,1.08735,1.08858,TP,12.3,1599.0,102411,102520
EURUSD,2015-12-17,BELOW,BUY2,BUY,130.0,1.09116,1.08858,TP,-25.8,-3354.0,102413,102520
EURUSD,2015-12-18,BELOW,SELL1,SELL,100.0,1.08428,1.08875,SL,-44.7,-4470.0,102435,102520
EURUSD,2015-12-18,BELOW,BUY1,BUY,130.0,1.08428,1.08875,TP,44.7,5811.0,102435,102520
EURUSD,2015-12-19,ABOVE,BUY1,BUY,100.0,1.08632,1.08945,TP,31.3,3130.0,102459,102520
EURUSD,2015-12-19,ABOVE,SELL1,SELL,130.0,1.08632,1.08545,TP,8.7,1131.0,102459,102763
EURUSD,2015-12-19,ABOVE,SELL2,SELL,130.0,1.09049,1.08545,TP,50.4,6552.0,102521,102763
EURUSD,2015-12-21,ABOVE,BUY1,BUY,100.0,1.08695,1.08483,SL,-21.2,-2120.0,102507,102517
EURUSD,2015-12-21,ABOVE,SELL1,SELL,130.0,1.08695,1.08483,TP,21.2,2756.0,102507,102517
EURUSD,2015-12-22,ABOVE,BUY1,BUY,100.0,1.0911,1.09589,TP,47.9,4790.0,102531,102544
EURUSD,2015-12-22,ABOVE,SELL1,SELL,130.0,1.0911,1.09189,TP,-7.9,-1027.0,102531,102563
EURUSD,2015-12-22,ABOVE,SELL2,SELL,130.0,1.09479,1.09189,TP,29.0,3770.0,102544,102563
EURUSD,2015-12-23,ABOVE,BUY1,BUY,100.0,1.09485,1.09022,SL,-46.3,-4630.0,102555,102568
