side,bucket,bin,trades,wins,losses,avg_win_pips,avg_loss_pips,expectancy_pips,avg_r,sum_win_pips,sum_loss_pips,indicator,win_rate,rr_ratio,profit_factor
SELL,10-15%,Q3,64,55,9,9.450909090908816,36.54333333333327,2.9829687499997712,0.08336266229374077,519.7999999999848,328.8899999999995,hl_range_pct,0.859375,0.25862197639994977,1.5804676335552486
SELL,15-20%,Q5,68,53,15,32.236477987421424,80.74888888888843,7.313235294117781,0.1241308011798606,1708.5333333333356,1211.2333333333265,hl_range_pct,0.7794117647058824,0.39921884289676424,1.4105732449019004
SELL,20-25%,Q4,80,52,28,25.766666666667046,39.99434523809547,2.7503125000001702,0.06957872984452432,1339.8666666666863,1119.841666666673,hl_range_pct,0.65,0.6442577447704718,1.1964786688594478
SELL,25-30%,Q4,92,51,41,31.28039215686268,35.20711382113857,1.6500905797099497,0.07995635630084948,1595.2999999999965,1443.4916666666813,hl_range_pct,0.5543478260869565,0.8884679475794388,1.105167446989058
SELL,30-35%,Q2,35,19,16,17.23333333333346,11.716458333333012,3.9991428571430725,0.19674679587982036,327.4333333333357,187.4633333333282,hl_range_pct,0.5428571428571428,1.4708654136809487,1.7466526787461265
BUY,00-05%,Q1,47,38,9,3.5096491228073963,11.073333333333462,0.7171631205676573,-0.012154587579318199,133.36666666668106,99.66000000000116,keltner_pos,0.8085106382978723,0.3169460375804355,1.338216603117394
BUY,05-10%,Q2,41,35,6,5.479047619047792,32.81527777777878,-0.12499999999999876,-0.043871831291855644,191.76666666667273,196.89166666667268,keltner_pos,0.8536585365853658,0.16696636414755534,0.9739704575274062
BUY,10-15%,Q4,44,36,8,12.242592592592928,44.19875000000053,1.9805303030304813,0.03422015796282072,440.7333333333454,353.59000000000424,keltner_pos,0.8181818181818182,0.276989566279426,1.2464530482574172
BUY,15-20%,Q1,87,59,28,22.25141242937844,76.86148809523807,-9.646992337164807,-0.04168491051856378,1312.833333333328,2152.121666666666,keltner_pos,0.6781609195402298,0.28950015125659556,0.610018175862112
BUY,20-25%,Q3,57,34,23,30.386274509803883,41.140434782608374,1.5246198830410504,-0.020510639946635413,1033.133333333332,946.2299999999925,keltner_pos,0.5964912280701754,0.7385987695650051,1.0918416593569642
BUY,25-30%,Q2,51,29,22,41.81379310344811,35.79886363636363,8.33382352941168,0.09181704686405155,1212.5999999999954,787.5749999999998,keltner_pos,0.5686274509803921,1.1680201228782767,1.5396628892486375
BUY,30-35%,Q1,45,26,19,53.70384615384616,35.04149122807009,16.233592592592622,0.29825499684136075,1396.3000000000002,665.7883333333318,keltner_pos,0.5777777777777777,1.532578787937727,2.097213078230574
SELL,00-05%,Q4,52,43,9,2.086046511628035,0.4925925925928014,1.6397435897436594,0.02459804550809603,89.7000000000055,4.433333333335213,keltner_pos,0.8269230769230769,4.234831264205494,20.23308270675958
SELL,05-10%,Q2,53,46,7,8.207246376811678,43.45595238095226,1.3838050314466304,-0.01407380230073846,377.5333333333372,304.1916666666658,keltner_pos,0.8679245283018868,0.18886357166594056,1.2411034709476096
SELL,10-15%,Q4,46,40,6,12.109166666666674,39.35527777777775,5.396413043478271,0.09962135760650292,484.36666666666696,236.1316666666665,keltner_pos,0.8695652173913043,0.3076885071182042,2.0512567141213616
SELL,15-20%,Q2,52,43,9,19.816279069767692,36.42703703703596,10.081858974359367,0.18054515941264787,852.1000000000107,327.84333333332364,keltner_pos,0.8269230769230769,0.5439992017363411,2.5991072971847404
SELL,20-25%,Q1,46,33,13,28.66262626262645,48.58576923076866,6.831557971014786,0.15926568928301912,945.8666666666728,631.6149999999926,keltner_pos,0.717391304347826,0.5899387149040922,1.4975367378334647
SELL,25-30%,Q4,83,48,35,32.12499999999954,29.171809523809575,6.276947791164369,0.11529831068515202,1541.999999999978,1021.0133333333351,keltner_pos,0.5783132530120482,1.101234394588365,1.5102643125783293
SELL,30-35%,Q4,38,23,15,39.18405797101456,22.166555555555437,14.966710526315877,0.3724484069614134,901.2333333333348,332.4983333333316,keltner_pos,0.6052631578947368,1.7677107240594336,2.710489776891131
BUY,00-05%,Q1,48,41,7,2.6764227642277163,7.47119047619051,1.1965625000000581,0.007803351828026245,109.73333333333636,52.298333333333574,macd,0.8541666666666666,0.35823243601632804,2.098218553809921
BUY,05-10%,Q2,38,33,5,5.954545454545589,36.72100000000205,0.3393421052630049,-0.02496636221068497,196.50000000000443,183.60500000001025,macd,0.868421052631579,0.1621564079013441,1.070232292148871
BUY,10-15%,Q5,47,37,10,18.115315315315534,45.461666666666844,4.588297872340561,0.0001583670390403333,670.2666666666748,454.61666666666844,macd,0.7872340425531915,0.3984745092638222,1.4743556842761423
BUY,15-20%,Q1,70,49,21,21.551700680272006,75.698015873016,-7.6232142857143925,-0.0025888351716140934,1056.0333333333283,1589.658333333336,macd,0.7,0.284706282347283,0.664314658810327
BUY,20-25%,Q5,52,31,21,34.307526881720726,52.297857142856984,-0.6677243589741233,-0.0158448016505301,1063.5333333333424,1098.2549999999967,macd,0.5961538461538461,0.6560025354003737,0.9683846951148373
BUY,25-30%,Q1,49,27,22,45.511111111111184,55.67977272727287,0.07846938775508548,0.05227661739953389,1228.800000000002,1224.955000000003,macd,0.5510204081632653,0.8173724295541007,1.0031388908163965
BUY,30-35%,Q1,33,17,16,42.5666666666666,33.246145833333,5.808939393939518,0.172398064308747,723.6333333333322,531.938333333328,macd,0.5151515151515151,1.2803489126245944,1.3603707196636314
SELL,00-05%,Q4,42,27,15,2.260493827160255,8.3539999999997,-1.5303968253968723,-0.030072686153751898,61.03333333332688,125.30999999999551,macd,0.6428571428571429,0.2705882005219459,0.48705876093950257
SELL,05-10%,Q2,52,47,5,6.448226950354627,55.999999999999716,0.44358974358978615,0.015179442953013541,303.06666666666746,279.9999999999986,macd,0.9038461538461539,0.11514690982776178,1.0823809523809607
SELL,10-15%,Q4,46,39,7,11.412820512820389,41.85785714285655,3.3064130434782455,0.06553394443231453,445.09999999999513,293.00499999999585,macd,0.8478260869565217,0.2726565880778275,1.519086705005039
SELL,15-20%,Q4,52,41,11,16.811382113820443,34.82712121212176,5.8878525641019035,0.10550084417909539,689.2666666666382,383.0983333333393,macd,0.7884615384615384,0.4827094956091046,1.7991899381793903
SELL,20-25%,Q3,60,38,22,24.137719298245663,41.99393939393846,-0.110555555555185,0.021680810799533618,917.2333333333352,923.8666666666462,macd,0.6333333333333333,0.5747905446977375,0.9928200317506374
SELL,25-30%,Q4,67,38,29,28.392105263157884,32.61614942528731,1.9855472636816078,0.08868194810910184,1078.8999999999996,945.868333333332,macd,0.5671641791044776,0.8704922488840904,1.140645015779153
SELL,30-35%,Q3,35,17,18,38.05686274509815,21.291944444444237,7.5346190476192065,0.10339739651650068,646.9666666666685,383.25499999999624,macd,0.4857142857142857,1.7873831506745468,1.688084086748183
BUY,00-05%,Q3,44,24,20,2.059722222222779,2.1691666666667544,0.13750000000026383,-0.011882787416752293,49.433333333346695,43.38333333333509,macd_hist,0.5454545454545454,0.9495453963377776,1.139454475605333
BUY,05-10%,Q2,31,27,4,6.412345679012036,48.642916666666224,-0.6915591397851589,-0.015316769947796214,173.13333333332497,194.5716666666649,macd_hist,0.8709677419354839,0.1318248599884278,0.8898178049218877
BUY,10-15%,Q5,40,32,8,17.054166666666216,37.959374999999284,6.051458333333116,0.0025726561782213296,545.7333333333189,303.67499999999427,macd_hist,0.8,0.44927416920501295,1.7970966768200518
BUY,15-20%,Q5,48,36,12,19.900925925925407,54.17888888888914,1.3809722222217704,0.05873169125235752,716.4333333333146,650.1466666666697,macd_hist,0.75,0.36731882720479037,1.101956481614371
BUY,20-25%,Q4,45,28,17,31.227380952381118,44.317745098039744,2.6881111111110148,0.03720292872554295,874.3666666666713,753.4016666666756,macd_hist,0.6222222222222222,0.7046247701298856,1.1605584449198116
BUY,25-30%,Q4,32,17,15,32.76862745098041,33.771222222222036,1.5780729166667626,0.021372791929201496,557.066666666667,506.56833333333054,macd_hist,0.53125,0.9703121561711823,1.0996871103273398
BUY,30-35%,Q1,32,18,14,58.02962962962962,36.1071428571428,16.84479166666668,0.27186274806315014,1044.533333333333,505.4999999999992,macd_hist,0.5625,1.6071509689709516,2.066336960105509
SELL,00-05%,Q2,45,28,17,2.7261904761904368,2.231470588235381,0.8532962962962389,-0.00590758802676292,76.33333333333223,37.93500000000148,macd_hist,0.6222222222222222,1.2217012810131966,2.012213874609971
SELL,05-10%,Q1,32,28,4,10.347619047619213,47.2374999999998,3.1494791666668362,0.007514769299400724,289.73333333333795,188.9499999999992,macd_hist,0.875,0.21905517962676385,1.533386257387347
SELL,10-15%,Q3,37,33,4,9.756565656565744,47.19166666666672,3.600000000000072,0.10459023263778934,321.96666666666954,188.76666666666688,macd_hist,0.8918918918918919,0.2067434008101515,1.7056330566837499
SELL,15-20%,Q5,72,61,11,21.13934426229515,55.42136363636391,9.442569444444455,0.21019363095895416,1289.500000000004,609.635000000003,macd_hist,0.8472222222222222,0.3814295223949503,2.1152000787356333
SELL,20-25%,Q2,53,36,17,27.88333333333356,34.68058823529364,7.815660377358799,0.0994666554097639,1003.8000000000081,589.5699999999919,macd_hist,0.6792452830188679,0.8040040481481029,1.7025968078430416
SELL,25-30%,Q5,92,54,38,33.056790123456544,42.82521929824589,1.7142210144924939,0.14596045059979187,1785.0666666666534,1627.3583333333438,macd_hist,0.5869565217391305,0.7719000781581646,1.0969106373826552
SELL,30-35%,Q2,32,18,14,31.21851851851885,28.820952380952132,4.951250000000297,0.2764910614620124,561.9333333333393,403.4933333333299,macd_hist,0.5625,1.0831883036298022,1.39267067609546
BUY,00-05%,Q1,53,47,6,2.678723404255499,8.716388888888778,1.3887106918240715,0.011665980637711265,125.90000000000845,52.298333333332664,macd_signal,0.8867924528301887,0.30732031789795466,2.407342490200645
BUY,05-10%,Q3,48,43,5,5.868217054263797,55.428666666668164,-0.516874999999949,0.00905600408239007,252.33333333334326,277.1433333333408,macd_signal,0.8958333333333334,0.10586971340215601,0.9104795352585418
BUY,10-15%,Q3,44,36,8,12.470370370369938,39.097291666666244,3.094431818181542,0.030950028168380207,448.93333333331776,312.77833333332995,macd_signal,0.8181818181818182,0.3189573967600929,1.435308285420418
BUY,15-20%,Q1,68,49,19,21.935374149659534,76.17657894736844,-5.4782598039218104,0.030019680485667544,1074.8333333333171,1447.3550000000005,macd_signal,0.7205882352941176,0.2879543089591227,0.7426190073156321
BUY,20-25%,Q1,64,38,26,36.066666666666514,55.40320512820559,-1.0929687500002663,-0.02210078403668571,1370.5333333333274,1440.4833333333454,macd_signal,0.59375,0.6509852017262642,0.9514399102153092
BUY,25-30%,Q1,40,23,17,44.56811594202922,57.00019607843161,1.4015833333333696,0.09985754520826265,1025.066666666672,969.0033333333373,macd_signal,0.575,0.7818940812186683,1.0578566981193747
SELL,00-05%,Q2,38,27,11,2.218518518518412,0.45151515151503024,1.445614035087679,0.014046033751380279,59.899999999997135,4.966666666665333,macd_signal,0.7105263157894737,4.9134973900085415,12.060402684566421
SELL,05-10%,Q3,39,35,4,6.634285714285828,45.445833333332985,1.2927350427351803,0.01835105016233441,232.20000000000397,181.78333333333194,macd_signal,0.8974358974358975,0.14598226564853864,1.277344824424713
SELL,10-15%,Q5,49,42,7,12.169841269841243,48.46690476190431,3.5074489795918775,0.07551803023913953,511.1333333333322,339.2683333333302,macd_signal,0.8571428571428571,0.25109590409427,1.50657542456562
SELL,15-20%,Q3,41,32,9,14.351041666666676,36.71129629629676,3.142235772357629,0.10034273468057206,459.23333333333363,330.40166666667085,macd_signal,0.7804878048780488,0.3909162332716193,1.3899243849657572
SELL,20-25%,Q4,60,41,19,29.924390243902685,32.11035087719336,10.280055555555606,0.12970001666463318,1226.90000000001,610.0966666666739,macd_signal,0.6833333333333333,0.9319234896669014,2.0109927934917344
SELL,25-30%,Q2,70,41,29,34.43089430894293,31.03264367816113,7.3102857142855315,0.1329493731214034,1411.6666666666601,899.9466666666727,macd_signal,0.5857142857142857,1.1095056762171147,1.5686114732724723
SELL,30-35%,Q4,43,21,22,34.76190476190539,29.677121212121065,1.7931007751941823,0.11056732241386025,730.0000000000132,652.8966666666635,macd_signal,0.4883720930232558,1.171336819142267,1.118094236453982
BUY,00-05%,Q1,40,22,18,1.6681818181816395,2.1388888888888795,-0.045000000000094,-0.017417734188434085,36.699999999996066,38.49999999999983,natr14,0.55,0.7799291617472635,0.9532467532466553
BUY,05-10%,Q4,54,46,8,6.726811594203267,54.267500000000645,-2.3093827160491642,-0.043449070961742914,309.4333333333503,434.14000000000516,natr14,0.8518518518518519,0.12395654110108605,0.7127501113312448
BUY,10-15%,Q5,64,55,9,20.1593939393939,65.64277777777787,8.093463541666624,0.08364959529739094,1108.7666666666646,590.7850000000008,natr14,0.859375,0.3071075695126736,1.8767684803552276
BUY,15-20%,Q3,42,28,14,18.964285714284966,43.240952380952635,-1.7707936507942335,-0.0426304589963316,530.9999999999791,605.3733333333369,natr14,0.6666666666666666,0.4385723410347135,0.8771446820694271
BUY,20-25%,Q3,49,30,19,26.49999999999981,37.63552631578912,1.631122448979612,0.014052850256016096,794.9999999999943,715.0749999999933,natr14,0.6122448979591837,0.7041219452504998,1.111771492500789
BUY,25-30%,Q3,32,20,12,28.923333333333204,36.50958333333251,4.385989583333561,0.17768662819987144,578.4666666666641,438.1149999999901,natr14,0.625,0.7922120904328916,1.3203534840548192
BUY,30-35%,Q5,30,16,14,54.656249999999744,43.117023809524106,9.028722222221944,0.2053099995224193,874.4999999999959,603.6383333333375,natr14,0.5333333333333333,1.2676257582492683,1.4487151522848778
SELL,00-05%,Q3,41,31,10,2.2204301075269326,4.445999999999572,0.5944715447155899,0.00011926629062699164,68.8333333333349,44.459999999995716,natr14,0.7560975609756098,0.49942197650183234,1.54820812715568
SELL,05-10%,Q5,74,66,8,9.402020202020296,58.47375000000048,2.064099099099132,0.012756130413086797,620.5333333333396,467.79000000000383,natr14,0.8918918918918919,0.16079044360965764,1.3265211597796756
SELL,10-15%,Q3,34,30,4,9.14222222222235,43.76916666666892,2.9173529411763166,0.10057738783076987,274.26666666667046,175.0766666666757,natr14,0.8823529411764706,0.2088735728474431,1.566551796355823
SELL,15-20%,Q5,75,60,15,25.346111111111316,68.2703333333329,6.622822222222472,0.14702915822751972,1520.766666666679,1024.0549999999935,natr14,0.8,0.37126098370368016,1.4850439348147206
SELL,20-25%,Q1,44,31,13,16.64408602150561,25.482692307691643,4.197537878788242,0.12716305489154223,515.966666666674,331.27499999999134,natr14,0.7045454545454546,0.6531525719706546,1.5575176716223302
SELL,25-30%,Q5,82,49,33,46.88435374149658,56.64207070707073,5.221280487804861,0.16419752065109738,2297.3333333333326,1869.188333333334,natr14,0.5975609756097561,0.8277302216573789,1.2290539654912596
SELL,30-35%,Q4,50,28,22,32.853571428570966,28.156136363636175,6.009299999999826,0.2473884216723838,919.8999999999871,619.4349999999959,natr14,0.56,1.1668352150404258,1.485063000960542
BUY,00-05%,Q3,31,20,11,1.8933333333342404,0.5000000000000672,1.0440860215059378,0.017076757562619196,37.86666666668481,5.500000000000739,park_vol10,0.6451612903225806,3.7866666666679722,6.884848484850858
BUY,05-10%,Q2,31,28,3,5.509523809523492,28.3666666666666,2.2311827956986447,0.018462711396008046,154.26666666665778,85.0999999999998,park_vol10,0.9032258064516129,0.1942252811817922,1.8127692910300606
BUY,10-15%,Q5,62,52,10,21.32179487179473,67.52683333333314,6.991370967741846,0.05856130842862787,1108.7333333333258,675.2683333333314,park_vol10,0.8387096774193549,0.3157529210135446,1.6419151892704318
BUY,15-20%,Q3,42,31,11,17.240860215053228,45.92515151515177,0.6973809523804901,0.0472264190801463,534.4666666666501,505.17666666666946,park_vol10,0.7380952380952381,0.37541215752690704,1.057979716666738
BUY,20-25%,Q5,94,54,40,45.35925925925931,60.105375,0.4806914893617383,-0.04743654246332549,2449.400000000003,2404.215,park_vol10,0.574468085106383,0.7546622786940321,1.0187940762369434
BUY,25-30%,Q4,51,27,24,39.832098765432384,37.59111111111155,3.397647058823479,0.010752194363926946,1075.4666666666744,902.1866666666773,park_vol10,0.5294117647058824,1.0596148288274039,1.1920666824308292
BUY,30-35%,Q5,30,16,14,59.577083333333185,43.414047619047935,11.514555555555328,0.19928977551207933,953.233333333331,607.7966666666711,park_vol10,0.5333333333333333,1.3722996725878587,1.5683424829575527
SELL,00-05%,Q4,61,45,16,2.1777777777778247,11.266041666666492,-1.348469945355111,-0.024984059151675054,98.0000000000021,180.25666666666388,park_vol10,0.7377049180327869,0.19330460886021267,0.5436692124193481
SELL,05-10%,Q5,72,64,8,10.218750000000188,58.036666666667024,2.6348148148149426,0.010702015264688707,654.000000000012,464.2933333333362,park_vol10,0.8888888888888888,0.17607403365688573,1.4085922692550858
SELL,10-15%,Q3,38,34,4,8.608823529411794,36.823749999999066,3.8264473684211775,0.11899161304677876,292.700000000001,147.29499999999626,park_vol10,0.8947368421052632,0.23378454202551374,1.987168607216867
SELL,15-20%,Q5,67,53,14,26.61509433962276,70.17261904761867,6.3907960199006775,0.1355803518644196,1410.6000000000063,982.4166666666614,park_vol10,0.7910447761194029,0.3792803332815886,1.4358469759945853
SELL,20-25%,Q1,44,30,14,16.13444444444491,25.09535714285685,3.0158712121216213,0.08901868562735933,484.0333333333473,351.33499999999594,park_vol10,0.6818181818181818,0.6429254763181332,1.3776974492531426
SELL,25-30%,Q5,80,49,31,48.58503401360548,58.869516129032256,6.946395833333355,0.20300115534639115,2380.6666666666683,1824.955,park_vol10,0.6125,0.8253003796925239,1.3045070517720538
SELL,30-35%,Q4,50,27,23,32.850617283950314,25.84326086956496,5.85143333333329,0.20680139042734091,886.9666666666585,594.3949999999941,park_vol10,0.54,1.2711483063129143,1.49221757697603
BUY,00-05%,Q1,48,36,12,2.720370370370555,9.54402777777814,-0.3457291666666187,-0.01614652011447933,97.93333333333999,114.52833333333768,range_pos20,0.75,0.285033785914217,0.8551013577426512
BUY,05-10%,Q2,39,33,6,5.823232323232448,51.49166666666783,-2.994444444444518,-0.054377505963710715,192.16666666667078,308.950000000007,range_pos20,0.8461538461538461,0.11309077177340636,0.621999244753735
BUY,10-15%,Q3,49,38,11,15.68508771929776,40.13318181818165,3.1544557823125876,-0.019162325038701918,596.0333333333149,441.4649999999981,range_pos20,0.7755102040816326,0.3908259203159392,1.3501259065459719
BUY,15-20%,Q1,80,56,24,20.055357142857037,73.89083333333313,-8.128500000000013,-0.004763602230488655,1123.099999999994,1773.379999999995,range_pos20,0.7,0.27141874354541623,0.6333104016059712
BUY,20-25%,Q1,102,57,45,35.68654970760218,53.099444444444416,-3.48374183006543,-0.07601663325732401,2034.1333333333246,2389.4749999999985,range_pos20,0.5588235294117647,0.672070114498833,0.851288811698522
BUY,25-30%,Q1,78,41,37,37.81219512195115,49.17360360360366,-3.4502991452992124,-0.01224518450259959,1550.299999999997,1819.4233333333354,range_pos20,0.5256410256410257,0.7689531039205779,0.852083169209289
BUY,30-35%,Q1,43,22,21,48.13030303030328,33.55071428571422,8.239573643411017,0.14788319097751737,1058.8666666666722,704.5649999999987,range_pos20,0.5116279069767442,1.4345537510894961,1.5028658344747103
SELL,00-05%,Q4,60,43,17,1.9348837209302667,7.143333333333053,-0.6372777777776738,-0.01573632826653735,83.20000000000147,121.43666666666189,range_pos20,0.7166666666666667,0.27086566321936667,0.6851307952019275
SELL,05-10%,Q2,63,55,8,8.397575757575991,41.06312499999947,2.1168518518521227,-0.010472972737000026,461.86666666667946,328.50499999999573,range_pos20,0.873015873015873,0.20450405948344408,1.405965408948678
SELL,10-15%,Q4,40,35,5,12.541904761904798,47.31199999999893,5.060166666666831,0.10451210891281704,438.9666666666679,236.55999999999466,range_pos20,0.875,0.26508929577919094,1.8556250704543362
SELL,15-20%,Q2,57,46,11,18.09637681159443,33.496666666666066,8.139824561403804,0.14405221308762647,832.4333333333436,368.4633333333267,range_pos20,0.8070175438596491,0.5402441082175765,2.2592026343644105
SELL,20-25%,Q1,36,24,12,20.831944444444613,30.690972222220797,3.6576388888894766,0.050723765606126126,499.96666666667073,368.2916666666496,range_pos20,0.6666666666666666,0.678764566127427,1.357529132254854
SELL,25-30%,Q3,65,36,29,33.742592592592324,39.96350574712665,0.8583333333330857,0.05582167359352055,1214.7333333333236,1158.941666666673,range_pos20,0.5538461538461539,0.844335149326042,1.048140185370259
SELL,30-35%,Q5,66,29,37,36.78505747126437,38.09765765765781,-5.194646464646554,-0.0038256098327407273,1066.7666666666669,1409.6133333333391,range_pos20,0.4393939393939394,0.9655464333742418,0.7567796369690003
BUY,00-05%,Q2,72,50,22,1.7019999999999982,6.88643939393934,-0.922245370370355,-0.03652624786992145,85.09999999999991,151.50166666666547,roc1,0.6944444444444444,0.2471523965632958,0.5617099921893087
BUY,05-10%,Q1,64,51,13,9.9071895424837,59.25910256410292,-4.142213541666705,-0.08735035872304092,505.26666666666864,770.3683333333379,roc1,0.796875,0.16718426560319066,0.6558767342894403
BUY,10-15%,Q1,109,83,26,18.806827309237054,61.047115384615395,-0.2409021406727066,-0.0264644128886322,1560.9666666666753,1587.2250000000004,roc1,0.7614678899082569,0.3080706957363722,0.9834564517738034
BUY,15-20%,Q1,152,98,54,25.57959183673438,72.00975308641976,-9.090307017544069,-0.0786039021025166,2506.7999999999693,3888.5266666666676,roc1,0.6447368421052632,0.35522399036747154,0.6446657602965224
BUY,20-25%,Q1,200,108,92,37.39074074074073,53.21293478260862,-4.286949999999969,-0.09909957955788444,4038.1999999999994,4895.589999999993,roc1,0.54,0.7026626306835646,0.8248648273241846
BUY,25-30%,Q1,145,71,74,44.24131455399067,46.697477477477506,-2.168827586206878,-0.05833491739857481,3141.1333333333378,3455.6133333333355,roc1,0.4896551724137931,0.9474026637804696,0.9089944476812614
BUY,30-35%,Q1,75,36,39,53.44259259259244,36.439786324786255,6.703755555555517,0.08793288483185126,1923.933333333328,1421.151666666664,roc1,0.48,1.4666000540250401,1.3537846652538832
SELL,00-05%,Q3,31,17,14,2.060784313725114,1.7203571428576083,0.3531720430103361,-0.01797951273584048,35.03333333332694,24.085000000006517,roc1,0.5483870967741935,1.1978816853703047,1.4545706179496558
SELL,05-10%,Q5,51,45,6,10.526666666666946,55.83333333333368,2.719607843137461,0.013955748499000175,473.70000000001255,335.00000000000205,roc1,0.8823529411764706,0.18853731343283966,1.4140298507462974
SELL,10-15%,Q5,82,72,10,17.27314814814811,65.07516666666652,7.2306707317073,0.12299226041229086,1243.6666666666638,650.7516666666652,roc1,0.8780487804878049,0.26543379038314385,1.9111232907586355
SELL,15-20%,Q3,43,35,8,11.208571428571458,23.415208333333503,4.766937984496116,0.12934234884512555,392.30000000000103,187.32166666666802,roc1,0.813953488372093,0.47868766611036817,2.0942585392328605
SELL,20-25%,Q4,87,56,31,18.597023809523964,25.7511290322581,2.7948084291188597,0.03621202486413373,1041.433333333342,798.2850000000011,roc1,0.6436781609195402,0.7221828521082597,1.3045883780020175
SELL,25-30%,Q4,83,44,39,21.359090909090604,22.88192307692316,0.5711445783130522,-7.362721148644062e-05,939.7999999999865,892.3950000000033,roc1,0.5301204819277109,0.9334482437200236,1.053121095479001
SELL,30-35%,Q4,42,21,21,22.220634920634794,17.31007936507903,2.455277777777881,0.11186427116023454,466.63333333333065,363.51166666665966,roc1,0.5,1.2836818625720579,1.2836818625720576
BUY,00-05%,Q4,41,28,13,1.9773809523809243,0.3410256410257375,1.2422764227641778,0.020218020825468825,55.36666666666588,4.433333333334588,roc10,0.6829268292682927,5.798335123521371,12.488721804507566
BUY,05-10%,Q5,37,32,5,7.430208333333322,61.66233333333372,-1.9066216216216836,-0.019630121029263876,237.7666666666663,308.3116666666686,roc10,0.8648648648648649,0.12049833231524283,0.7711893268175541
BUY,10-15%,Q5,38,31,7,14.913978494623393,27.356428571428125,7.127324561403377,0.02893659827558149,462.3333333333252,191.49499999999688,roc10,0.8157894736842105,0.5451727171067937,2.4143363186158004
BUY,15-20%,Q1,83,59,24,22.738418079096007,80.84500000000001,-7.21341365461851,0.008781354906753617,1341.5666666666643,1940.2800000000002,roc10,0.7108433734939759,0.28125942332977927,0.6914294156857074
BUY,20-25%,Q1,94,55,39,37.60727272727264,56.7635470085469,-1.5465780141843994,-0.03340347463914818,2068.399999999995,2213.778333333329,roc10,0.5851063829787234,0.6625250659831053,0.9343302212582255
BUY,25-30%,Q2,40,22,18,36.99090909090898,35.997592592592966,4.146083333333102,0.033876713183393053,813.7999999999976,647.9566666666734,roc10,0.55,1.0275939702290091,1.2559481858354558
BUY,30-35%,Q1,44,25,19,53.55733333333302,38.382192982456424,13.856174242423945,0.2837335761278343,1338.9333333333254,729.261666666672,roc10,0.5681818181818182,1.3953692890297535,1.8360122224075706
SELL,00-05%,Q4,38,33,5,1.726262626262696,11.183333333333167,0.027631578947450934,-0.0003295366209296129,56.96666666666897,55.91666666666583,roc10,0.868421052631579,0.15436029444972177,1.0187779433681636
SELL,05-10%,Q1,41,35,6,10.267619047619307,47.729166666667034,1.7802845528456963,-0.02095908551843017,359.36666666667577,286.3750000000022,roc10,0.8536585365853658,0.2151225291513413,1.254881420049491
SELL,10-15%,Q4,46,40,6,10.534166666666401,43.02027777777744,3.5488043478259006,0.09340670745435994,421.36666666665604,258.1216666666646,roc10,0.8695652173913043,0.24486514757252292,1.632434317150153
SELL,15-20%,Q5,78,64,14,18.477604166666463,58.73333333333345,4.619230769230581,0.16822393338484548,1182.5666666666536,822.2666666666682,roc10,0.8205128205128205,0.31460166004539886,1.438179017350395
SELL,20-25%,Q4,79,52,27,27.223076923077066,39.5634567901236,4.397299578059115,0.07262545319903271,1415.6000000000074,1068.2133333333372,roc10,0.6582278481012658,0.688086409321869,1.3252034549902663
SELL,25-30%,Q3,74,40,34,32.999166666666554,34.27607843137251,2.0889189189188735,0.03337835588197834,1319.9666666666621,1165.3866666666654,roc10,0.5405405405405406,0.9627462701935816,1.1326426708159782
SELL,30-35%,Q1,30,15,15,38.9466666666666,27.204333333333143,5.8711666666667295,0.12766708398493382,584.199999999999,408.06499999999716,roc10,0.5,1.431634666045858,1.431634666045858
BUY,00-05%,Q1,45,32,13,3.9229166666668434,8.840641025641467,0.23566666666666455,-0.016298710602955433,125.53333333333899,114.92833333333908,roc3,0.7111111111111111,0.443736676479543,1.0922748959496444
BUY,05-10%,Q1,46,41,5,8.078861788617933,63.39899999999949,0.3095289855073443,0.00521836729176025,331.2333333333353,316.99499999999745,roc3,0.8913043478260869,0.12742885201056797,1.0449165864866574
BUY,10-15%,Q1,73,57,16,17.622807017543977,60.47104166666648,0.5063470319636016,-0.006687789883940913,1004.5000000000066,967.5366666666637,roc3,0.7808219178082192,0.291425557288824,1.0382035478414355
BUY,15-20%,Q3,46,33,13,14.106060606059959,33.651282051282,0.609420289854622,0.00610419778837682,465.4999999999786,437.466666666666,roc3,0.717391304347826,0.41918345293838705,1.0640810728435979
BUY,20-25%,Q1,135,74,61,37.4022522522522,59.64221311475406,-6.4474691358024705,-0.09112639494480086,2767.766666666663,3638.1749999999975,roc3,0.5481481481481482,0.6271104021624538,0.7607568813118294
BUY,25-30%,Q2,56,29,27,28.511494252873675,30.084444444444348,0.259880952381057,-0.023102602389060537,826.8333333333366,812.2799999999974,roc3,0.5178571428571429,0.9477154981380702,1.0179166461482976
BUY,30-35%,Q1,54,27,27,58.04814814814799,39.753950617284154,9.147098765431913,0.12233280275759338,1567.2999999999956,1073.3566666666723,roc3,0.5,1.4601856481380724,1.4601856481380724
SELL,00-05%,Q5,38,28,10,3.9678571428573144,14.976666666667228,-1.0175438596491442,-0.02077968292432591,111.1000000000048,149.76666666667228,roc3,0.7368421052631579,0.2649359320848319,0.7418206098375293
